,PGE_valley,SCE
189,38966.155543586014,15687.379236323257
190,38577.49902790195,15731.423082381745
191,38097.62247958445,15760.617937166815
192,38190.76344937605,15808.540687851531
193,38216.68385204882,15847.37941508805
194,38259.71832925547,15874.034999805077
195,38368.568303139094,15908.614150061287
196,29249.02988637117,10657.159563862057
197,28922.36096491734,10661.676899984679
198,29034.545819662093,10668.32916476463
199,29249.37277848659,10694.866964572255
200,29227.858142395693,10713.060978618818
201,29411.833046156367,10770.821148484885
202,29810.62077151321,10835.78152509468
203,17402.963809021712,7103.517549342258
204,17376.067195480013,7178.513297049279
205,17520.867206897216,7310.695960828052
206,17699.58117595479,7397.517929136218
207,17928.568571192984,7472.036532441645
208,18171.91258504976,7476.304316909051
209,18102.478423498975,7524.192606428462
210,15297.442278631897,6146.395065900901
211,15447.542225171092,6140.733362949732
212,15845.099796912433,6111.130499876945
213,16192.69544055641,6082.999975426137
214,16422.857631357696,5929.039857797864
215,16715.01959639904,5928.83966017753
216,17265.581327497915,5946.922166314988
217,14461.371520879155,3997.4804133738717
218,14626.839356902328,3982.884301217158
219,14926.02935376903,3981.5401494631487
220,15224.154436489036,3983.949446972952
221,15663.32899168503,3972.5122979022144
222,16071.744424816789,3960.049371846643
223,16518.26849520397,3934.981310178605
224,12721.928720862867,3047.693152657529
225,12874.485628192077,3011.413833468785
226,13371.331897975295,2945.53898280757
227,13905.334169436668,2925.5033655604684
228,14121.795071294422,2924.099833104864
229,14418.506418030665,2892.421567383365
230,15096.899536635923,2917.574342477307
231,10407.077214455065,1525.991095572048
232,10459.065370165528,1454.4587823076367
233,10558.101881660154,1422.1313406220988
234,10925.183727716289,1380.2783358551087
235,11187.997748107806,1292.0239573731096
236,11469.846916429018,1251.6267014030614
237,11478.697457437112,1256.8276005630573
238,6106.0070211075,0.0
239,6158.161702411802,0.0
240,6280.055782897722,0.0
241,6294.694314430915,0.0
242,6414.151991935636,0.0
243,6836.739792522458,0.0
244,7284.813494039543,26.604539888808176
245,11072.805499950588,0.0
246,11160.857795526681,0.0
247,11278.199244908803,0.0
248,11440.327300254696,0.0
249,11855.59933809059,0.0
250,12392.72451268019,0.0
251,12860.402353559391,0.0
252,12648.01774546,0.0
253,12986.243237716568,0.0
254,12900.720624751466,0.0
255,13268.134573144456,0.0
256,13407.1973027323,0.0
257,13679.39758132456,0.0
258,14063.425016793828,0.0
259,11638.21274822221,0.0
260,11550.03208848255,0.0
261,11884.623329127686,0.0
262,12277.873226721287,0.0
263,12517.216178025286,0.0
264,12789.577554584384,0.0
265,13113.217049450228,0.0
266,11215.13329681584,0.0
267,11634.743570668223,0.0
268,11829.469018167705,0.0
269,12105.519750110603,0.0
270,12311.671153691084,0.0
271,12595.02846487549,0.0
272,12717.682404735566,0.0
273,12343.260889017358,0.0
274,12381.24552974147,0.0
275,12417.041074167922,0.0
276,12558.60423118159,0.0
277,12676.335368121545,0.0
278,12917.12396097622,0.0
279,12900.465352049017,0.0
280,13959.881727262185,0.0
281,13852.474983972588,0.0
282,13677.065990581086,0.0
283,13616.285615849563,0.0
284,13739.380758435644,0.0
285,13507.993552728443,0.0
286,13286.552249287644,0.0
287,13141.527143991574,0.0
288,13008.425207367574,0.0
289,12782.480093802775,0.0
290,12624.404515675573,0.0
291,12494.456716508372,0.0
292,12204.303524817175,0.0
293,12148.246696979571,0.0
294,11624.949812427149,0.0
295,11553.04728491755,0.0
296,11623.32007892635,0.0
297,11559.96578683078,0.0
298,11454.14460693477,0.0
299,11365.960387584,0.0
300,11377.492541323783,0.0
301,8832.765047054516,0.0
302,8757.04975751292,0.0
303,8854.711357385986,0.0
304,8722.044491406788,0.0
305,8620.193732875407,0.0
306,8614.254822754894,0.0
307,8621.337937783275,0.0
308,4306.5762524758575,0.0
309,4333.815665374119,0.0
310,4535.090594487527,0.0
311,4371.2731802252765,0.0
312,4524.822041375195,0.0
313,4498.4853862395175,0.0
314,4422.607364843037,0.0
315,4944.6081661009775,0.0
316,5069.983739965781,0.0
317,5201.38948094578,0.0
318,5165.468860159315,0.0
319,5033.764478737718,0.0
320,5090.078731546171,0.0
321,4951.085484114345,0.0
322,6228.613542798248,0.0
323,6030.428336256591,0.0
324,5833.829174563789,0.0
325,5783.601851807787,0.0
326,5551.222142182989,0.0
327,5330.122474510292,0.0
328,5222.111252432995,0.0
329,7160.408830522716,0.0
330,6899.904256077241,0.0
331,6695.214508871584,0.0
332,6517.769731521377,0.0
333,6234.832707149904,0.0
334,6132.766765382312,0.0
335,6080.244885233864,0.0
336,6194.443494246574,0.0
337,5890.071927704594,0.0
338,5526.269316522388,0.0
339,5185.88988803453,0.0
340,4724.0978908307225,0.0
341,4655.922256341772,0.0
342,4361.3950743553505,0.0
343,0.0,0.0
344,0.0,0.0
345,0.0,0.0
346,0.0,0.0
347,0.0,0.0
348,0.0,0.0
349,0.0,0.0
350,0.0,0.0
351,0.0,0.0
352,0.0,0.0
353,0.0,0.0
354,0.0,0.0
355,0.0,0.0
356,0.0,0.0
357,0.0,0.0
358,0.0,0.0
359,0.0,0.0
360,0.0,0.0
361,0.0,0.0
362,0.0,0.0
363,0.0,0.0
364,0.0,0.0
