,Zone,Time,Value
57,SCE,10,495.0792370041917
58,SCE,11,442.49984379975064
59,SCE,12,466.96748222161926
60,SCE,13,313.39400702052933
61,SCE,14,213.44110112693852
62,SCE,15,203.54992814788528
63,SCE,16,178.5617016744876
64,SCE,17,97.87055368747426
65,SCE,18,100.47349394511987
66,SCE,19,215.0028652815259
67,SCE,20,330.57341272099023
68,SCE,21,328.4910605148737
69,SCE,22,322.7645919480534
70,SCE,23,465.9263061185609
71,SCE,24,444.58219600586716
72,SDGE,1,73.93163750543994
73,SDGE,2,91.87701260463514
74,SDGE,3,109.07810947390973
75,SDGE,4,120.65577082822922
76,SDGE,5,117.34786758413794
77,SDGE,6,117.26517000303564
78,SDGE,7,104.52974251328425
79,SDGE,8,96.92156505187431
80,SDGE,9,95.68110133534007
81,SDGE,10,78.64539962827004
82,SDGE,11,70.29294393693957
83,SDGE,12,74.17973024874681
84,SDGE,13,49.783943823573665
85,SDGE,14,33.906008251935546
86,SDGE,15,32.334754210992195
87,SDGE,16,28.36527031808267
88,SDGE,17,15.547145247228984
89,SDGE,18,15.960633152740398
90,SDGE,19,34.1541009952424
91,SDGE,20,52.512963999948965
92,SDGE,21,52.182173675539836
93,SDGE,22,51.272500283414736
94,SDGE,23,74.01433508654223
95,SDGE,24,70.62373426134869
96,PGE_valley,25,65.87120039507103
97,PGE_valley,26,81.86007118447866
98,PGE_valley,27,97.185809084003
99,PGE_valley,28,107.50120959329826
100,PGE_valley,29,104.55395230492819
101,PGE_valley,30,104.48027087271892
102,PGE_valley,31,93.13333031249417
103,PGE_valley,32,86.354638549243
104,PGE_valley,33,85.24941706610421
105,PGE_valley,34,70.07104203099838
106,PGE_valley,35,62.62921737786396
107,PGE_valley,36,66.09224469169881
108,PGE_valley,37,44.35622218996953
109,PGE_valley,38,30.209387205793202
110,PGE_valley,39,28.809439993817424
111,PGE_valley,40,25.272731247773336
112,PGE_valley,41,13.852109255339322
113,PGE_valley,42,14.220516416385578
114,PGE_valley,43,30.43043150242095
115,PGE_valley,44,46.787709452874836
116,PGE_valley,45,46.492983724037835
117,PGE_valley,46,45.682487969736066
118,PGE_valley,47,65.94488182728027
119,PGE_valley,48,62.923943106700975
120,PGE_bay,25,123.5085007407582
121,PGE_bay,26,153.48763347089746
122,PGE_bay,27,182.22339203250564
123,PGE_bay,28,201.56476798743424
124,PGE_bay,29,196.03866057174037
125,PGE_bay,30,195.90050788634798
126,PGE_bay,31,174.62499433592657
127,PGE_bay,32,161.91494727983064
128,PGE_bay,33,159.84265699894542
129,PGE_bay,34,131.38320380812198
130,PGE_bay,35,117.42978258349493
131,PGE_bay,36,123.92295879693528
132,PGE_bay,37,83.16791660619288
133,PGE_bay,38,56.64260101086225
134,PGE_bay,39,54.01769998840767
135,PGE_bay,40,47.38637108957501
136,PGE_bay,41,25.97270485376123
137,PGE_bay,42,26.66346828072296
138,PGE_bay,43,57.05705906703928
139,PGE_bay,44,87.72695522414033
140,PGE_bay,45,87.17434448257094
141,PGE_bay,46,85.65466494325513
142,PGE_bay,47,123.64665342615051
143,PGE_bay,48,117.98239332506432
144,SCE,25,464.973179259325
145,SCE,26,577.8357965963199
146,SCE,27,686.0174758870801
147,SCE,28,758.8320677173995
148,SCE,29,738.0278986230226
149,SCE,30,737.5077943956629
150,SCE,31,657.4117433823118
151,SCE,32,609.5621544652447
152,SCE,33,601.7605910548533
153,SCE,34,494.61912021881216
154,SCE,35,442.0885932555103
155,SCE,36,466.5334919414034
156,SCE,37,313.10274487037316
157,SCE,38,213.2427332173638
158,SCE,39,203.36075289753478
159,SCE,40,178.3957499842824
160,SCE,41,97.77959474357168
161,SCE,42,100.38011588036879
162,SCE,43,214.80304589944203
163,SCE,44,330.2661843732342
164,SCE,45,328.1857674637965
165,SCE,46,322.46462096284284
166,SCE,47,465.4932834866843
167,SCE,48,444.1690101649481
168,SDGE,25,73.86292691359068
169,SDGE,26,91.7916239384779
170,SDGE,27,108.97673445081219
171,SDGE,28,120.54363575719107
172,SDGE,29,117.2388068125114
173,SDGE,30,117.15618608889437
174,SDGE,31,104.43259465187765
175,SDGE,32,96.8314880791144
176,SDGE,33,95.59217722485951
177,SDGE,34,78.57230815975923
178,SDGE,35,70.22761507444305
179,SDGE,36,74.11078908444168
180,SDGE,37,49.73767561742907
181,SDGE,38,33.874496682966644
182,SDGE,39,32.30470293424381
183,SDGE,40,28.33890820062819
184,SDGE,41,15.53269603999446
185,SDGE,42,15.945799658079418
186,SDGE,43,34.122358853817616
187,SDGE,44,52.464159496789804
188,SDGE,45,52.133676602321835
189,SDGE,46,51.22484864253493
190,SDGE,47,73.94554763720765
191,SDGE,48,70.55809796891101
