,SALEM_T,EUGENE_T,SEATTLE_T,BOISE_T,PORTLAND_T,SPOKANE_T,PASCO_T,FRESNO_T,LOS ANGELES_T,SAN DIEGO_T,SACRAMENTO_T,SAN JOSE_T,SAN FRANCISCO_T,TUCSON_T,PHOENIX_T,LAS VEGAS_T,OAKLAND_T
12,3.955664405596755,4.144172523126737,3.123336206408039,5.640263304660828,3.275103576747559,4.619945181520785,4.238032374290962,3.5841509662915225,2.8522791549777566,2.5047653796679126,3.362005550000302,2.9177990624038945,2.656267986549113,3.7924416961869896,3.7348134828746207,3.719428662654228,2.561078939535484
13,3.4724563741067342,3.7280664890750796,3.2671342031570467,5.219701245642891,3.254916305388852,5.173492435207109,4.527419651944557,3.298664213481998,3.338975940401265,2.561806145967605,3.135033632019029,2.5495899371841992,2.3568819142932593,3.7990609357405747,3.612647126878083,3.517219001881052,2.2905310921929076
14,3.6231170059905677,3.951399731845991,3.2315339945548267,4.825360469736074,3.4312448886027798,5.484801979079957,4.730617865487227,3.2292046192858415,2.681080954043439,2.224746041573049,2.7371873655292323,2.452854813620079,2.3621790379144705,3.4355835550660707,3.282983679305747,3.2807297099660766,2.253057384726743
15,3.3836650038500817,3.6446454512419515,2.8866011284710464,4.873661484728681,3.0607644056781997,5.004701391365221,4.3005397392599685,3.291697420940978,2.695067993699643,2.594829373111789,2.946596403352272,2.6644761004676987,2.601407246330158,3.605225832133627,3.2409764224065007,3.0446378119873376,2.4752359310501575
16,3.5414809814663046,3.915297971846598,2.758870454936904,4.756294193557394,3.1997889176376924,4.558046531671117,4.110386373720368,3.431125943815267,3.149871690103568,2.859879423205452,3.2065974358501026,2.637397207280717,2.4257150409417503,3.770600322652133,3.4151648098594305,3.013277085161603,2.3099946653790138
17,4.196097467375943,4.162210656762855,3.5607815702857426,5.41701453993477,3.6356480777448295,5.159490756147268,4.565494650270646,3.202330864705298,3.0291411914129287,2.5608600674923676,2.783630198487294,2.384852806975126,2.2607089639968985,3.5120443715575407,3.306233580947745,3.4411919238765756,2.1045787779967253
18,3.65021212622949,3.7692335722628325,3.532841820610735,5.370256904324698,3.492525579721307,5.5464709929343075,4.747862473500465,3.0203287024544734,2.673210901676933,2.3030856807093616,2.731263447638488,2.3739879718704153,2.2182816301070436,3.632945924760715,3.3915335388175043,3.265166162755117,2.11129805585589
19,3.945268864555527,3.8786563529889015,3.6672857534516776,4.80524702162998,3.3715819038295964,5.096292447909651,4.396887664543016,2.8204889003461475,2.4368673784473383,2.072886264010674,2.6000537616191446,2.291666580497199,2.199029569572055,3.836323210833759,3.507814821212251,3.550523011003899,2.097075623218567
20,3.265986323710904,3.0960461042175833,3.3239230500124153,5.04910586679227,3.2306419238407624,4.642197205901505,4.093846980254114,3.07540509831186,2.346262661051708,2.176082059406888,2.684741316236755,2.423577429559319,2.3272034571621463,3.2457659233123723,3.4951027583607424,3.2758044518335314,2.1690100360786335
21,3.390676040531671,3.5172335062657134,3.091577467842173,4.535128562956357,3.1400415982354626,4.520960943005232,3.984157261533195,2.888253091016002,2.15179966819869,1.7482336181396099,2.6909951604520157,2.4074416642687493,2.3740812130082185,3.3883582055999004,3.228872842759644,2.7205303863592047,2.1862410076793943
22,3.788161605603482,3.8167786422797496,3.5873307548509548,4.9401736593062875,3.6531947741604567,5.31966127128601,4.593540630510094,3.1526238013718397,2.2975968156828506,1.8764920261628149,2.509069356923654,2.256749595204494,2.206764419493511,3.141657725461617,2.9805255061185445,2.7988457253202528,2.0464391900818892
23,3.752290733185851,3.628906495182885,3.4279500799810005,4.6955031923712305,3.447375748459431,5.197570912794867,4.3560130301805815,2.6534913270697538,2.2487511980700186,2.0281158126737697,2.542938069859368,2.198566682590189,2.2047869746326625,3.275321642846012,3.0145042704111242,2.9968013420726747,2.0499489853899253
24,3.615914725503359,3.6590900377131224,3.246457417980174,4.802693059780802,3.3269528772441794,4.950103034177633,4.3170229454893585,2.8504452742338167,2.39132747595033,1.9279703542240105,2.62405696034394,2.26240191914546,2.1977764686107144,2.816742328138705,2.6467441443895985,2.864825256918526,2.046087498575503
25,3.9270916427470364,3.9630022969192433,3.913225699335706,5.251903615118197,3.8609649442839666,5.7478741584248025,4.818448184187735,2.556802905553566,2.6719033369674405,2.0595536032818735,2.5572418279776543,2.263406755076909,2.24138887736637,2.8395967788297285,2.651895114670708,2.770302153747651,2.0647776293375086
26,4.332509163224416,4.396318872721806,4.179566807224336,5.160790817407211,4.1626212378547995,6.171055859029615,5.241756700961268,2.70801280154532,2.730945899046711,2.18311549533992,2.3876873566637915,2.3191253417807847,2.4060449159433794,3.2585113369524503,3.073662851744024,2.6396318609979983,2.1688568279472813
27,4.5730364062915605,4.696752465922639,4.1924850536902065,5.69025411907043,4.223243074114345,6.347771630500939,5.5188987619530545,2.6659108968814422,2.8709622502610945,2.2421853544608665,2.6191921139664993,2.3369231115002482,2.2588465002027958,3.00638710619621,2.8914924342097343,2.9537640337620417,2.10587836958296
28,4.713926164861574,4.807815543145189,4.328627568982578,5.949756472446605,4.7449111926677245,6.794316632014719,5.9809568176762395,2.7343436209154652,3.121400079332938,2.7161952359016355,2.516317526159994,2.362621015345587,2.4204831964286484,3.385782646625562,3.146647043045791,3.542546794618532,2.2222135975115838
29,4.58339942073288,4.569113512038107,4.035021667495409,6.05057250261722,4.383954753377975,6.963197818884061,6.085484956491588,2.7643107895846555,3.0877550422431295,2.639390266999652,2.839156586279838,2.5189725891270234,2.5450035675537546,3.3592655194431082,2.987423900464278,3.456346627139423,2.3749332519429944
30,3.834793642609711,3.837307132346371,3.5737596427123064,5.675486932702175,3.8882985253058595,6.467494637732063,5.75001356090119,2.9084682975710288,2.8233452571330004,2.427312870364191,2.628514962691083,2.383442078293392,2.342389178284564,3.620137760973705,3.374198541032627,3.7515428924742515,2.1870656293707356
31,3.6725889229534396,3.5754080180678276,3.429980889324682,5.670540997161536,3.7906252669308347,6.545937754953474,5.763780848324463,2.3237482957993505,2.398676215536586,2.0726524490796936,2.706571264043529,2.2497669546521606,2.2234041852076505,3.7578065531380216,3.5286588850710836,4.039785306159885,2.120337722465983
32,4.292109250256941,4.291699170161698,3.890508648640747,5.4086546900847585,4.352656406621437,6.998349099127148,6.0841479871134645,2.575609027207854,2.5062721035748354,2.2552866165260146,2.685263817811544,2.362988985937837,2.3773344763253808,3.6200320689725602,3.2639472573566874,3.5256215256502443,2.21808685195986
33,4.394502460149263,4.045911650236853,3.5881910183553067,5.870012367914522,4.389769297149417,5.9220181483246765,5.4758358448730595,2.5747869036533033,2.8841700529258794,2.2867915002857164,2.465794979955792,2.1495183457867184,2.052954202374032,3.7372508852317354,3.224596193346048,3.432203730358836,1.8711949412082323
34,4.166786040530573,3.8432651046507393,3.567301534884843,6.3285065298599275,3.907909669360232,5.161102190307221,4.805650322569001,2.652087480319036,2.8468635689807402,2.359921106696936,2.275497750212763,2.1962639053389683,2.1769141482043284,3.7599441325110297,3.2426209072174434,3.4205754925650584,1.9661270055953572
35,3.3399307224693757,3.202991918324834,3.0560104845409684,5.889512588902701,3.0549920174880363,3.9557611300157003,3.7540229055843946,3.0945050713430255,2.5584983256350435,2.143961701707836,2.691800744072868,2.4256989761112155,2.3346994120787237,3.675137001028526,3.3711657773079073,3.6831446530446654,2.175188752165136
36,3.4937888538154964,3.572117647460287,3.082024929416427,5.386855523151084,2.7933722044556193,3.8693131861081747,3.7127656642716986,2.6108229135836187,2.2577282844549553,1.91160115014855,2.6841141800865436,2.2586769427233553,2.118179650581975,3.934392058931121,3.5561939853820097,3.6868202570501216,2.020951113388409
37,3.130563611827949,3.2440365417761776,3.2374249511384274,4.7954698379020115,2.7611716666215846,4.086061475029047,3.6444797910643696,2.813543846581218,2.878770157662983,2.241343355840767,2.5398366737958185,2.180327466516199,2.0916287250359638,3.875432576544364,3.660191293647261,3.4627096509412634,1.954587166409892
38,3.3405034607203423,3.621765028299354,3.3839665285550593,4.536427624720481,2.911755233347165,4.09862098891996,3.6464008866875304,2.931625682088982,2.493517766929783,2.093798325877155,2.462679294429859,2.176177928242757,2.0269080615988666,3.8336826606511507,3.3314809667922116,3.299839375498665,1.8953237654978359
39,2.7550956398084225,2.736031576736477,2.8757293694266575,4.33715778585729,2.6183349655919943,3.743817813302634,3.312805301249947,2.475695551234399,1.9992218667885884,1.7576192958731387,2.39201004809698,2.0216397544292763,1.933928008770711,3.802141498081244,3.4405543956658735,3.138392128548544,1.8171789226561677
40,2.7858743343069783,2.6575256551719595,2.8139336577723078,4.364741021793598,2.859156883395696,3.9454111000106096,3.517543566915759,2.4475937639117067,2.106030327035687,1.9985200115351558,2.4978615484189457,2.1422675247545384,2.0906894922012538,3.627359784502201,3.394886231562484,3.160486453860902,1.9822879122447792
41,2.355160491499536,2.2652739739203116,2.4472081379902795,4.197829592591862,2.178108987013798,3.5367457576174597,2.967025558478401,2.4880286785803376,2.3393708238421134,1.9642244619609073,2.4058116724052447,2.2446879080921454,2.3050673252513545,3.3103893556423865,3.203214893591289,3.4202548218850444,2.11567288831776
42,3.0075916596277055,2.9701349914029866,2.6732109016769336,4.056313374987495,2.72613144844795,3.492693555791268,3.0332063415764385,2.3610989574580517,2.8408092013864232,2.084274351296465,2.0106465936404403,1.9019829461583044,1.8344947207671094,3.3241762805373805,3.184598752971368,3.078845210102754,1.66189135678455
43,2.7773828920419388,2.8430082031717214,2.630261136379118,3.641949973885482,2.709990133905418,3.6089030474646155,3.1330097970369692,2.997592817192474,2.857550585276406,2.054134221828161,2.1187094423376966,2.163279267739924,2.1442115328584297,3.5979522909128376,3.156084811860925,3.182715922735198,1.9193065018336108
44,3.306117853880681,2.9971247657621363,3.0390698102713745,3.7422845159919076,3.0605643894886283,4.069541402644024,3.4904450139258776,2.8459674383479374,2.4437556421639837,2.1517166880521894,2.3429444803225037,2.169344282085452,2.091457986802544,3.8471656584703897,3.379403093572905,3.2457659233123732,1.910310386103891
45,3.2215334433717397,2.945098425216176,3.1291292482184097,4.0222001531541745,3.1571676193699774,4.089680573734843,3.492491538632393,2.907556062557102,2.286992269209616,2.1645052910030333,2.446322010372055,2.230348090158595,2.149320737984712,3.6621072467620417,3.3331190625959137,3.030639711936235,1.965725923911319
46,3.0885149505111125,3.1860401682782116,3.026243071506996,4.55415553304018,2.870775665768941,4.4701278112274725,3.87674275968781,3.058580187603993,2.3303798702703493,2.038277719955496,2.5911404389987887,2.302589920111792,2.17737107575876,3.5759359083533577,3.491780544986978,3.4554461582014793,2.045139422425209
47,2.730609630875303,2.8269748057583772,2.983220085984315,4.107728238640209,2.675528586851443,4.528486849219813,3.8084109043593055,2.7967488084491023,2.231351769971504,1.9651851978764907,2.633682215461765,2.401621128328523,2.351572858467878,3.7897773020028023,3.34488357007191,3.308585820038269,2.200817422534605
48,3.1842783498503375,3.32389235409237,2.8726498448131492,3.9101935124447254,2.960216434424841,4.02986630883646,3.630928491890327,2.949944617722135,2.362643320704871,1.858805432791668,2.560541309722622,2.350340775563502,2.2659607464109075,3.540234725558432,3.2563814269767892,3.3751962611144126,2.0857090782245713
49,3.0570953629144886,3.312084091702246,2.890133587899089,4.113096088436416,2.991519489871288,4.378953895702918,3.7581168535590495,2.8924273730830907,2.6282820518791703,2.5063433451095927,2.135736708642715,2.043195426136775,2.0198610823420515,3.7835867939893015,3.4385965939708227,3.387477313689367,1.8369016339811581
50,2.8495055123891606,3.022110136742906,2.69014192661808,3.8414859872642935,2.70805047850727,4.3816325968588155,3.7196973037735055,2.6212267180068842,2.745189929347141,2.251834382433487,2.2551169580851904,2.0331930148707165,1.98611392051276,3.850558840922892,3.613268409786788,3.498706161075957,1.86270581466559
51,2.860860357925967,2.8516530843956978,2.5742419783472967,3.7690237795740686,2.5616269158235845,3.9076224632080145,3.3336330477975507,2.6645710314714757,2.488705227383352,2.260043168381223,2.4499583025255487,2.1061351266505,2.0793733408073107,3.724808251515795,3.548510870063623,3.456568017993278,1.920311412133471
52,2.59568445659018,2.537817226249677,2.3760465879316492,3.0572038295779635,2.4582733465052553,3.1904004825822883,2.674383777540208,2.433567922073214,2.9431923806734273,2.19168643739315,2.172973561873678,1.9475516415707526,1.8867270078532943,3.5928797388551335,3.495715744810126,3.5212416765393275,1.718367558227954
53,2.727759028847159,2.829743490065739,2.5597641713639705,3.088853545060757,2.573756402257489,3.1862403132760577,2.8682527989620032,2.397655131068271,2.666150087705954,2.30512265399351,2.2584625289325455,2.0147686360250354,1.9805837442952303,3.40580088157458,3.390029012326873,3.3876956757704058,1.8298415530439722
54,3.115649975186691,2.8101420383471996,2.7481245517968347,3.62675498190962,2.9109316566842898,4.186640219912219,3.5647615566552973,2.55394807110941,2.729077218221203,2.553059027303966,2.4677286572977106,2.239904467405538,2.2146104715870867,3.5298803232430886,3.5497398488610954,3.381410255015382,2.002527738138032
55,3.3717710352712937,3.0756704968516297,2.7395626568228177,4.27149730368476,2.7494608092047654,4.318314724164158,3.683661919205126,2.8820644121865566,2.7241564687959845,2.265048757283188,2.560212549206128,2.355498904705097,2.25399689209921,3.5617914782933857,3.6003619063290357,3.481333317155398,2.047028941270869
56,3.406212776834906,3.14511458300498,2.858719702759437,4.469899555986476,3.0204384894420895,4.656160283851867,4.073331042753962,3.429869337612526,2.297707831614211,2.107301671488856,3.0171431420329355,2.715677384934035,2.5954387717918905,3.7366365639352273,3.609270562943565,3.854544660440805,2.4075102573079774
57,3.3800672488388144,3.1647610782457725,3.1877690063159867,4.548102483496575,3.2874637048107336,4.59115633119853,4.109577255131386,3.4147764038031267,2.4625239245894837,2.0057182817973542,3.172666010040162,2.691352595215449,2.502952037321638,3.9213976402702433,3.8214805909155443,4.3336158698596305,2.3322891460324864
58,3.063221871137165,2.899684920029305,3.150260369213529,4.217688832990101,2.994144542379195,3.973351441977046,3.5010853515661147,3.1083222446874283,2.349901820819992,2.1095760694356187,2.6178673118246794,2.410115229804279,2.372899056782702,3.9383901855125396,3.862134124009362,3.6683011077389867,2.1777355719529092
59,3.2467559724214947,2.973345178902503,2.9460509850457672,4.537805011120139,2.864647176988414,4.493717910950536,3.8887428704467117,2.8523775250040897,2.077078151535705,2.0351968759421055,2.400207027767666,2.2497511686341713,2.2139768979652894,3.548194572743773,3.5732100152781894,3.5232983498585675,2.0299018162642364
60,2.851429454445654,2.4179421499249383,2.9487078650937857,4.220494064194793,2.88473601342591,4.268510467847186,3.6437368884811363,3.0546830710275,2.093530294739081,1.8052288324860692,2.6951721017204178,2.3841534997930327,2.221877842920794,3.9179160684939753,3.5155143200673367,3.4323152062022326,2.034785845455028
61,3.1832768822408912,2.760765166333871,3.204186247588263,4.134682876538645,3.2038916877354224,4.565231945928991,3.82433632620589,3.078820355617568,1.899124216182546,1.7983911684660976,2.572606509878238,2.339125524411141,2.218603573453629,4.18068959542765,3.6751717037903946,3.809821963495312,2.042286626252921
62,2.9613191797850495,2.820624552295781,3.506796642459053,4.083950934972322,2.941519242766526,4.573750312292082,3.5480088001045904,2.9322520755327077,2.464159995044029,1.8482364463002312,2.7797330125130753,2.520258515445052,2.357747563698261,3.997703656737087,3.806030581708337,3.7070363029257023,2.1961780972597906
63,2.9535135899929132,3.0677983299436056,3.0492839886746177,3.7629279249963683,2.843376033275488,3.9980226721737826,3.2488665497754,2.8563720592176916,1.9950070315190958,1.7485545796597772,2.39201004809698,2.208766245954833,2.1185890467539026,3.4240189432749526,3.2660566136381415,3.2583626017065033,1.9301341368040832
64,2.83589343997578,2.7894154745985045,2.8405847177330426,3.3679485205413444,2.636441037603674,3.4562359263945095,2.8654820187551673,3.386867331230318,2.176351644135369,1.914241355563679,2.4220844772588066,2.203394812580166,2.080967435302413,3.52608453033819,3.1568121115908916,3.380844446663203,1.9279585554238634
65,2.8938732870972994,2.742400989539979,2.5955173934575817,3.4647863446156846,2.692094485167578,3.2500931995144464,2.7885014526260767,3.0891012736571644,2.37945796819912,2.0280403493032875,2.669486953678097,2.512532063789328,2.4413850961357806,3.5586175405798297,3.385873050281295,3.4259404031825422,2.240039978773047
66,2.5792015003781903,2.420261883544902,2.5721900427770916,3.1412192605763805,2.485464323784518,2.9728304090127544,2.5040930259474816,3.273397487179108,2.2469696402096933,2.040279024072891,2.5027584007020054,2.2275663653077418,2.0952962318863673,3.9335102397014468,3.6374717727932357,3.66558127352944,1.9351073811405992
67,2.940140139238848,2.738799062372157,2.7021382018980677,3.7116436166346034,2.778622461103495,3.2410866053578795,2.9675871549585437,2.7332239595279146,1.808729639240355,1.7643258281839962,2.4238425596149256,2.180013153917707,2.140151142695358,3.755436830133609,3.7760893974638647,3.341473073631738,1.970211371762174
68,2.7450598418529126,2.728282641296334,2.956707315783736,3.7104338912395485,2.8775294077205715,3.1386196931463846,2.887406802683773,3.0659685661546012,2.3222769225678737,1.841710831221389,2.839596778829729,2.5315173717359127,2.397984903792442,3.9046185885184608,4.009140408570278,3.904977869072125,2.241597857502326
69,3.2074087151871598,3.132127622972455,2.748068860304153,3.511884584284246,3.0624306992277717,3.5554048980937227,3.3488741605596966,3.0117868643572145,2.4904162799877034,2.1725626730921754,2.8234988399888583,2.647661637537286,2.6207401143697227,3.8164110585763256,3.981528106730791,3.9187948877307788,2.3747027222317345
70,2.7166084054287385,2.8192677390830094,2.868446781815579,3.9785543870497975,2.8063543853603017,3.404857079146696,3.1981233624846186,3.125622068479786,2.3870997207978046,1.9217420590644805,2.794942376411447,2.550023797445664,2.455324729769879,3.937599954113266,4.119255824056831,4.155697222631004,2.292976059947758
71,2.7767950511417476,2.4849819295694497,2.800349067984376,3.835112907219462,2.7766113253379006,3.486736423161868,3.1489769272849877,3.1788265557599926,2.151325452821767,1.876886188644907,2.879390332141177,2.4963795637639805,2.3179892528017634,3.998443733577177,4.081408096702834,4.2949015077566655,2.1704019325193515
72,2.559883746467608,2.5022181772480097,2.516317526159994,3.797798459027855,2.5446427276869827,3.1761854904857896,2.8554908180504452,3.1585811747113772,1.90933139418465,1.7010532876784554,2.8509016182132534,2.489851145671718,2.3586669680860357,3.8019737757338916,3.888547800862409,4.007390377157585,2.2050017208930286
73,2.4664155763631985,2.658955410132742,1.9539907338001268,3.198887994217845,2.3429444803225037,2.3538496343679562,2.1653538815576705,2.9381787900996716,2.079827169010392,1.7202586632192203,2.7466762059976815,2.4400137978679117,2.3011355842373042,3.853088526724508,3.6120327989541194,3.8178477754577504,2.1126569534121913
74,2.3021329990404316,2.5818110684209867,2.435715695203868,2.9855021588496404,2.2802121417729144,2.464087533907365,2.172799955853676,3.315278621708466,2.6153912519692852,2.2639223380268767,3.2355019092617203,3.018173615439638,2.872507769817956,3.730248463114995,3.5043226910063177,3.6620306278838273,2.652428456650486
75,2.471725633930192,2.5034615358057843,2.2407059573781325,3.3461415997764528,2.485474586474012,3.040177514296969,2.7210407366373857,3.4985238917988832,2.705044092900572,2.4272918531216203,3.210254523984727,2.7805575240253795,2.6508176090653555,3.6348692215441267,3.7138901852547854,4.072179346259097,2.437402330923038
76,2.256598211063476,2.338738328607322,2.131133603430303,3.9010828108661038,2.1851475719579097,2.928657193291976,2.730899254653633,3.2475807827859082,2.1371694160612673,1.9105734182842664,2.807944550142293,2.4929840457721624,2.3691337262372114,3.4388487976289075,3.4979405662882805,3.8071697326661504,2.203533701343832
77,2.349033280158177,2.4952050742197525,2.186967828484974,4.019313642263086,2.2056544932739626,2.920938976011219,2.7084316411456557,3.0788203556175673,2.3700056633264763,1.9438605971155092,2.766045010387548,2.247493718649808,1.9860753912293905,3.7585938666342464,3.6646069290573933,3.712701803012744,1.8586692812488554
78,2.343564956304373,2.286791500285718,2.4542752480445142,3.53506492328437,2.2433909100348552,2.9099150067301327,2.5359648656724016,3.4947013399376066,2.2844813894744727,2.055896777575395,2.9275247188524114,2.623017861770706,2.46516388011443,3.8097148384479897,3.8696032356175647,3.971425074290331,2.275509462180071
79,2.0196084986723033,2.1436047495548354,2.417952699203639,3.2941684475200517,2.2154050622488364,2.997269444008622,2.5761766323420767,3.356158460544505,2.465639806447249,1.73015000473184,2.8786726895260464,2.3342015905192643,2.102223814154789,3.9668301262964065,3.9942630525448894,3.780450629022105,1.931295992543504
80,2.1394120619981942,2.3604074465963616,2.2874383592844123,3.776872899785289,2.099297573234842,3.303524505085197,2.7894329359147694,3.2128755228921384,2.038077481458074,1.672899273838733,2.8021429116766052,2.1362534815407943,1.8620822404986774,4.019973598911479,3.932751457585399,3.9048733545023686,1.7857831630448884
81,2.015208474929786,2.1960929401125266,1.896866425045757,3.5513131830277285,2.196743283352376,3.4201877009610335,2.983176064140837,2.7758671114788145,1.8722325084937035,1.791214146197776,2.3941418317850323,1.87003549813806,1.631586742542037,3.5556559903170335,3.4801021696368504,3.919888254291185,1.5607549293900438
82,2.0483518574964044,1.8805520119925434,1.9222198336476715,3.592560247756725,2.037989870928895,3.808214771375689,3.1660490936287435,2.6700411003586306,1.8139259956239244,1.5212335840303817,2.5458553476339576,2.0862433771636053,1.9366826586812538,3.461788732202684,3.473756318586891,3.8218677094440316,1.8268814653097236
83,2.465370815895945,2.4099748500089686,2.000752332736187,3.702691934041017,2.559594763738131,3.253615163393817,2.9290182391520014,2.936007629751494,2.4267453409245503,1.841849325505071,2.5602822898130304,2.1756196282586937,1.9888091154723573,3.384463985588853,3.5243479491223644,3.7004868184608766,1.841529256028756
84,2.1812452483818525,2.2049142320593065,2.131588378033147,3.8414727071714125,2.2049026635058406,2.884850960585193,2.6794764094548897,3.0310857574966517,2.404454170317545,2.0564550187540593,2.829049318936415,2.264800349858055,2.013980318370413,3.669135435132195,3.839327369413236,3.713189566595506,1.891509587571874
85,2.1972076963853446,2.2276907003767934,2.2366154630873534,3.496138934633487,2.1053640783139795,2.956310445790947,2.6581823241955367,2.5284525179438067,2.011382262590746,1.6107548448751434,2.2514945324902946,1.976223606113327,1.9549173555821768,3.6693717934039802,3.531274703348225,3.582207559435616,1.8038855570477426
86,2.3372763919908794,2.3621790379144705,2.204451442567167,3.5097921526786435,2.2779737423821533,3.246669551590802,2.9230801011762555,2.994425661515513,2.1274319585095904,1.854615324050802,2.7575017565088276,2.360299259591029,2.208428262884467,3.7246575917934357,3.2976897485645886,3.849313254248573,2.0054765324539767
87,2.2631335109621693,2.5096690887052366,2.774175809735957,3.734287560066474,2.559594763738131,2.800339959247525,2.470579206921783,3.364318795091302,2.1313849382321735,2.253702641061395,2.682070219661975,2.145833380976659,1.9437162482704182,3.9469753517217807,3.583809344740173,3.6270784935154956,1.799553917627314
88,2.383228393108174,2.7285631066322815,2.4643877161743557,3.7718178017555184,2.3665591011825287,3.0464385230506568,2.72651791209499,2.7978339312158225,1.8059775589339762,1.6436581397601997,2.6779871436047094,2.152163031728326,1.9689457256833327,4.0452180916786125,3.5567677570892386,3.7288464007053257,1.8391235732787086
89,2.515942433754463,2.5377971241698085,2.3827681213261527,3.6100902703429023,2.2973192523836814,2.79684001143912,2.509485966466797,3.121947545015643,2.225410935364907,1.7780073313687375,2.823345257133001,2.441539094835316,2.2712340773821205,3.334916979181775,3.3034936196227584,3.224050334775689,2.066794056008591
90,2.590490642957011,2.6207401143697227,2.4680077261865856,3.6559726624470748,2.471529550820611,3.1157400300905502,2.7713443733602343,3.444185244549956,2.5380785387996565,2.231523235234831,2.9241508333382256,2.6200257342663034,2.5468971381152357,3.227268775388422,3.404939485019257,4.094044190889421,2.273712239254718
91,2.575490182199153,2.6158690995157703,2.4128837432357972,3.6344200754407656,2.6291553610347775,2.9142070612146105,2.689038045715854,3.3985058265173174,2.52363584613339,2.342694066286823,3.2430928540631556,2.9125363177682395,2.7891136922409774,3.998182170346775,3.9215992814661065,4.196826870389394,2.5559548959509746
92,2.2812075233336016,2.523736918918987,2.1411758967907932,3.6100690733581398,2.2479570473308024,2.8326355394899783,2.5122562031875275,3.5664362326117063,2.1186853637682623,2.055412845913494,3.2561620924469556,2.7235474127125903,2.432980883608016,4.0099101804326285,3.865151218179431,4.054099264301721,2.3019157792751104
