datetime,Site1,Site2,Site3,Site4,Site5,Site6,Site7
2039-07-08,335.8,318.41,288.7,288.01,254.9,292.4,259.53
2039-07-09,343.91,320.24,331.31,316.75,315.03,310.52,266.82
2039-07-10,357.25,338.68,333.85,319.21,311.83,312.32,251.92
2039-07-11,361.58,335.14,331.41,322.88,319.59,311.48,280.89
2039-07-12,353.4,325.41,321.62,314.53,311.91,303.27,222.51
2039-07-13,359.13,332.98,316.84,294.41,267.2,272.48,257.06
2039-07-14,362.91,339.93,316.72,245.0,275.21,218.96,199.94
2039-07-15,359.45,303.21,261.93,279.35,280.47,276.45,257.35
2039-07-16,347.07,322.62,282.75,192.43,252.25,222.98,210.39
2039-07-17,336.56,314.08,241.4,148.83,186.32,153.89,161.03
2039-07-18,343.79,312.71,255.38,186.26,209.78,234.65,245.07
2039-07-19,316.33,257.31,208.8,249.94,278.75,274.16,250.79
2039-07-20,165.57,174.11,257.9,274.35,251.15,273.49,272.8
2039-07-21,205.15,241.87,292.26,280.08,262.22,293.04,269.62
2039-07-22,340.4,317.88,291.03,273.14,278.07,292.16,262.27
2039-07-23,345.92,322.99,307.46,298.37,281.6,301.65,269.69
2039-07-24,343.02,323.01,298.11,302.38,315.0,307.74,280.48
2039-07-25,341.88,317.14,299.64,300.84,296.15,313.6,285.52
2039-07-26,321.09,311.08,296.56,301.07,291.03,302.56,273.31
2039-07-27,338.05,311.56,298.85,294.31,249.08,293.45,267.4
2039-07-28,340.21,309.56,286.8,284.88,268.31,290.85,260.77
2039-07-29,336.66,312.15,303.14,272.37,254.61,261.04,232.35
2039-07-30,341.42,312.71,292.14,171.14,187.42,148.48,152.09
2039-07-31,339.81,314.65,296.46,275.29,250.19,244.64,247.58
2039-08-01,333.01,295.73,289.09,292.16,266.2,287.47,254.43
2039-08-02,326.82,290.91,236.07,175.16,181.01,243.44,262.68
2039-08-03,331.11,295.28,275.3,257.33,239.29,262.81,237.17
2039-08-04,331.94,305.71,292.35,280.38,271.53,266.93,234.52
2039-08-05,326.99,302.52,303.48,278.56,279.47,268.08,238.66
2039-08-06,328.56,305.99,296.94,272.31,265.61,172.53,160.26
2039-08-07,315.18,301.3,284.95,269.27,261.85,249.79,207.86
2039-08-08,326.62,305.45,278.65,270.58,234.77,253.47,221.14
2039-08-09,326.05,303.87,287.97,270.29,258.86,245.73,187.09
2039-08-10,325.34,303.34,291.42,239.82,253.13,164.11,152.89
2039-08-11,310.05,296.96,283.35,284.67,274.74,267.67,240.03
2039-08-12,315.95,292.09,294.42,281.76,281.44,273.78,203.49
2039-08-13,315.63,293.76,286.57,280.86,267.75,280.57,226.67
2039-08-14,318.67,281.46,289.1,295.74,275.49,277.85,217.82
2039-08-15,309.06,269.73,298.35,292.87,294.17,293.33,246.03
2039-08-16,306.94,284.85,280.63,290.29,280.79,297.87,278.41
2039-08-17,303.74,281.13,273.85,287.72,280.31,295.89,265.27
2039-08-18,317.57,286.51,277.86,282.79,269.17,287.88,256.69
2039-08-19,301.07,286.22,280.34,278.74,260.3,279.06,243.31
2039-08-20,308.19,278.81,281.7,283.18,280.99,273.38,239.31
2039-08-21,306.1,284.27,280.75,274.23,256.42,270.65,243.04
2039-08-22,266.82,274.79,283.53,269.87,274.94,267.15,240.56
2039-08-23,271.21,274.39,266.37,266.1,274.46,254.64,236.41
2039-08-24,294.46,275.1,271.37,263.26,172.26,186.4,199.24
2039-08-25,278.82,271.2,254.01,162.75,127.82,153.55,131.53
2039-08-26,286.32,269.33,252.62,222.5,194.56,167.65,183.93
2039-08-27,288.63,263.47,266.18,188.41,231.67,165.2,175.23
2039-08-28,289.18,270.97,271.14,256.63,220.79,265.53,241.71
2039-08-29,287.71,271.66,260.69,269.12,262.25,278.61,261.66
2039-08-30,278.08,256.13,262.89,246.98,197.93,257.84,249.95
2039-08-31,176.58,165.08,217.66,257.04,226.24,256.11,239.08
2039-09-01,96.61,151.23,239.94,257.91,241.57,260.57,242.67
2039-09-02,260.18,250.73,248.31,254.68,238.52,259.81,252.27
2039-09-03,245.2,254.01,253.01,256.43,234.4,264.19,237.75
2039-09-04,245.7,251.1,244.05,254.35,237.44,258.63,245.67
2039-09-05,258.78,250.11,251.78,250.84,239.14,266.05,242.67
2039-09-06,227.68,247.13,250.55,252.33,224.23,256.66,234.86
2039-09-07,256.46,247.51,250.03,252.92,247.18,258.17,237.7
2039-09-08,245.33,248.23,243.27,247.0,216.49,255.46,227.83
2039-09-09,241.25,248.08,236.39,244.1,226.69,241.61,228.12
2039-09-10,259.33,246.7,236.11,241.82,218.44,247.13,228.15
2039-09-11,234.7,236.82,238.24,242.34,227.27,238.77,234.42
2039-09-12,75.83,82.5,235.0,239.54,215.33,242.84,228.43
2039-09-13,73.38,101.45,139.54,225.68,205.51,242.23,228.31
2039-09-14,98.01,73.62,165.54,240.83,220.13,239.63,219.9
2039-09-15,106.38,132.96,232.56,242.43,226.1,247.21,225.78
2039-09-16,209.98,220.69,224.89,233.86,222.81,238.36,220.25
2039-09-17,198.75,215.39,231.43,232.53,194.4,240.54,235.12
2039-09-18,122.54,184.32,236.21,232.52,209.92,238.18,218.56
2039-09-19,203.07,221.96,222.97,193.56,193.49,212.38,214.06
2039-09-20,105.64,128.07,191.73,221.6,175.64,235.32,220.09
2039-09-21,185.86,189.21,218.77,223.84,177.64,235.45,220.5
2039-09-22,232.39,220.57,215.03,224.36,194.75,234.56,217.75
2039-09-23,236.47,221.73,211.67,221.27,200.54,235.72,210.63
2039-09-24,201.07,200.07,210.18,216.25,217.64,229.46,215.46
2039-09-25,219.55,213.3,216.0,216.8,211.83,215.47,206.15
2039-09-26,219.81,216.18,209.33,216.87,177.78,217.85,211.25
2039-09-27,218.76,203.41,204.99,217.57,183.39,226.91,211.82
2039-09-28,196.26,199.03,210.71,204.95,193.8,196.66,162.24
2039-09-29,116.68,142.56,165.34,217.07,190.46,226.95,181.96
2039-09-30,165.53,153.02,193.06,183.55,205.17,176.36,180.26
2039-10-01,205.74,201.62,203.36,205.43,188.92,214.73,192.98
2039-10-02,201.97,196.65,204.84,203.51,194.04,210.08,198.93
2039-10-03,203.61,191.18,186.41,198.75,178.12,210.57,192.05
2039-10-04,152.97,170.87,184.22,198.44,162.29,209.81,195.58
2039-10-05,197.37,181.15,183.14,193.12,173.55,206.36,189.0
2039-10-06,185.15,184.95,187.87,192.35,175.46,201.09,190.23
2039-10-07,188.96,182.46,175.97,186.8,193.99,202.13,188.44
2039-10-08,187.44,169.1,129.51,179.53,168.05,197.87,186.65
2039-10-09,185.82,179.5,178.63,194.61,175.09,204.81,188.54
2039-10-10,118.47,126.57,180.51,194.66,163.83,205.04,184.78
2039-10-11,127.03,147.9,146.92,187.68,184.85,204.45,193.26
2039-10-12,185.7,191.99,181.4,195.37,150.44,187.41,181.89
2039-10-13,177.25,184.89,184.91,196.27,161.22,199.32,192.73
2039-10-14,187.34,181.27,182.0,192.11,183.24,196.88,191.57
2039-10-15,185.38,174.33,179.76,186.88,178.36,191.71,184.92
2039-10-16,176.83,144.62,167.04,173.94,177.07,183.87,168.63
2039-10-17,133.08,158.07,171.58,174.37,157.33,174.1,188.36
2039-10-18,133.06,126.73,160.89,185.66,168.97,194.62,182.81
2039-10-19,66.64,79.18,143.11,178.03,175.51,190.14,179.38
2039-10-20,132.82,144.86,176.28,181.72,163.04,184.1,186.82
2039-10-21,120.73,125.27,155.64,179.04,166.61,190.66,183.04
2039-10-22,111.41,125.98,160.2,131.12,107.48,136.8,127.36
2039-10-23,127.72,129.11,162.25,177.05,164.26,180.14,176.34
2039-10-24,97.44,124.1,155.26,171.37,157.29,181.02,176.88
2039-10-25,138.94,144.61,162.25,170.61,161.23,182.35,174.35
2039-10-26,94.17,112.34,150.14,174.1,153.38,180.69,175.52
2039-10-27,124.32,128.77,128.3,160.8,167.43,179.2,168.91
2039-10-28,122.46,118.38,131.42,133.12,138.31,142.63,139.06
2039-10-29,144.26,158.52,146.33,164.92,145.22,177.87,171.67
2039-10-30,150.17,142.32,152.02,162.04,143.21,174.37,171.31
2039-10-31,155.05,151.02,148.27,147.24,125.04,154.28,145.86
2039-11-01,144.41,152.52,151.7,145.66,134.79,151.71,142.89
2039-11-02,132.75,138.93,129.82,122.13,99.29,129.02,130.6
2039-11-03,89.75,98.53,114.75,142.51,127.45,158.33,152.68
2039-11-04,113.6,109.16,136.24,155.91,128.49,159.94,151.67
2039-11-05,139.47,141.01,147.47,156.64,136.8,166.31,161.96
2039-11-06,123.04,129.6,146.26,154.08,147.14,166.34,159.59
2039-11-07,52.15,55.15,103.04,147.87,131.7,162.72,159.09
2039-11-08,56.37,46.8,65.24,115.74,98.61,141.47,140.27
2039-11-09,46.54,91.75,132.16,143.45,124.86,159.52,154.58
2039-11-10,44.35,111.07,132.85,150.72,132.57,159.2,154.64
2039-11-11,72.54,67.19,76.15,122.07,98.03,152.19,151.86
2039-11-12,112.82,99.43,69.56,121.55,118.39,113.46,98.58
2039-11-13,112.74,120.8,131.99,141.34,138.31,156.4,149.79
2039-11-14,89.59,103.07,136.17,137.95,113.95,149.7,144.78
2039-11-15,47.06,41.16,62.38,84.19,66.54,117.36,126.2
2039-11-16,88.09,68.81,108.66,129.08,116.36,120.79,97.05
2039-11-17,59.4,49.7,54.83,82.33,71.25,124.23,136.35
2039-11-18,35.69,34.68,74.13,130.51,119.8,140.64,133.8
2039-11-19,43.91,27.86,53.27,110.22,115.34,137.61,136.99
2039-11-20,113.49,114.85,123.14,137.45,132.8,143.9,138.39
2039-11-21,107.95,109.71,118.26,131.9,119.37,139.64,139.11
2039-11-22,116.41,114.56,123.99,128.33,127.28,138.66,136.07
2039-11-23,87.59,103.58,105.53,116.15,104.88,134.08,138.16
2039-11-24,101.33,101.16,115.13,128.92,122.71,139.15,136.91
2039-11-25,86.94,83.3,107.78,90.57,93.99,84.97,64.91
2039-11-26,65.99,47.62,66.6,113.87,87.09,133.29,135.0
2039-11-27,80.66,77.49,95.92,122.84,116.7,117.38,113.49
2039-11-28,54.09,66.25,118.86,131.31,119.44,137.44,129.27
2039-11-29,69.59,47.39,99.59,128.4,124.05,136.57,134.13
2039-11-30,97.19,94.33,118.8,129.86,122.83,135.87,134.34
2039-12-01,86.03,99.52,117.86,129.3,131.64,133.81,134.91
2039-12-02,100.82,108.21,117.81,129.35,116.87,135.93,133.51
2039-12-03,95.36,100.85,116.42,126.76,117.73,130.12,128.15
2039-12-04,93.75,94.03,100.72,122.98,119.32,129.21,128.23
2039-12-05,100.12,89.56,108.4,127.44,124.81,135.36,131.95
2039-12-06,82.22,85.74,111.02,127.36,120.92,136.06,132.05
2039-12-07,88.82,71.14,97.59,126.61,106.31,134.61,134.56
2039-12-08,81.78,94.47,105.71,120.23,120.51,129.01,123.71
2039-12-09,71.45,71.21,110.62,122.58,114.4,128.97,127.32
2039-12-10,95.16,67.2,89.19,122.66,127.24,133.4,128.83
2039-12-11,73.63,53.88,59.64,113.51,106.3,128.61,127.31
2039-12-12,66.55,64.94,95.89,124.92,117.58,116.13,96.35
2039-12-13,60.42,45.44,70.02,115.83,105.81,127.88,126.72
2039-12-14,52.32,67.2,62.71,92.91,84.99,117.73,123.32
2039-12-15,51.09,34.36,58.97,113.68,103.13,118.89,127.31
2039-12-16,76.53,98.86,99.68,118.17,118.21,124.48,127.64
2039-12-17,62.58,59.41,94.42,118.97,117.72,128.9,127.76
2039-12-18,78.61,66.69,102.95,108.84,101.57,119.85,111.87
2039-12-19,73.09,74.51,81.43,117.24,111.39,127.76,125.12
2039-12-20,67.48,56.93,72.42,89.58,79.28,119.49,122.27
2039-12-21,70.77,80.34,104.18,117.78,108.91,122.25,124.48
2039-12-22,67.37,64.83,99.35,119.68,115.33,130.2,127.04
2039-12-23,97.54,87.39,102.79,119.31,110.35,126.4,127.87
2039-12-24,93.4,98.84,105.55,119.7,117.47,130.08,129.73
2039-12-25,91.77,98.55,108.45,118.44,117.93,125.47,129.53
2039-12-26,101.32,98.88,101.68,120.01,111.26,126.51,126.88
2039-12-27,89.39,71.8,80.89,120.19,110.12,128.63,128.1
2039-12-28,92.93,95.25,107.45,121.93,110.94,125.44,124.36
2039-12-29,103.88,98.83,98.82,122.39,119.74,126.89,127.91
2039-12-30,91.67,96.08,107.34,123.44,118.48,131.21,127.0
2039-12-31,95.01,90.0,106.14,122.0,119.1,130.52,129.58
2040-01-01,100.74,96.72,104.52,126.22,113.27,132.31,130.29
2040-01-02,98.53,98.31,112.89,124.89,113.48,131.83,128.64
2040-01-03,84.82,56.73,72.02,115.35,109.02,123.8,121.06
2040-01-04,65.29,39.69,53.42,70.56,56.52,119.71,124.97
2040-01-05,67.67,37.69,52.68,70.98,40.37,112.83,118.67
2040-01-06,63.6,55.63,55.56,62.87,46.82,79.66,85.82
2040-01-07,46.86,41.06,79.36,121.25,108.31,125.48,121.67
2040-01-08,48.83,44.49,91.75,127.09,119.81,131.89,134.6
2040-01-09,35.29,28.02,58.48,127.78,109.69,137.16,132.58
2040-01-10,63.27,64.8,93.33,126.03,127.62,138.08,135.63
2040-01-11,95.54,75.33,114.39,132.58,130.77,141.47,141.96
2040-01-12,95.52,99.66,114.2,130.43,118.79,139.35,137.75
2040-01-13,93.0,69.49,80.16,109.91,113.57,125.66,134.55
2040-01-14,91.63,58.6,54.29,68.86,51.54,82.18,103.88
2040-01-15,82.59,97.84,117.55,122.66,117.55,97.6,99.07
2040-01-16,109.83,116.96,127.14,141.1,124.5,144.96,150.04
2040-01-17,103.56,100.42,97.71,123.71,99.76,134.39,139.49
2040-01-18,112.43,116.66,126.51,129.87,91.28,108.54,103.43
2040-01-19,126.32,123.52,128.43,136.39,131.99,141.97,142.05
2040-01-20,117.24,89.07,109.43,140.99,133.49,151.85,149.46
2040-01-21,124.55,93.05,65.55,124.61,113.99,147.93,151.61
2040-01-22,112.85,109.69,127.52,133.28,111.74,139.91,137.62
2040-01-23,86.11,86.48,132.37,141.56,114.93,114.28,97.22
2040-01-24,70.52,72.11,66.35,71.79,64.59,89.69,90.28
2040-01-25,127.51,133.49,132.84,144.92,129.85,140.85,130.17
2040-01-26,58.33,30.78,59.28,106.36,112.7,154.0,146.19
2040-01-27,77.61,99.1,106.97,103.26,102.56,109.67,99.7
2040-01-28,123.81,134.56,135.93,152.1,146.35,146.77,136.54
2040-01-29,110.86,136.92,114.74,155.8,169.09,148.61,157.64
2040-01-30,94.94,123.08,136.36,147.18,155.28,160.48,159.63
2040-01-31,103.53,129.98,140.43,155.63,149.76,164.24,165.54
2040-02-01,138.26,118.85,149.39,155.74,148.36,163.07,162.95
2040-02-02,85.19,107.41,127.19,152.4,143.83,162.37,159.99
2040-02-03,142.31,146.8,154.69,156.76,150.19,162.45,162.93
2040-02-04,145.02,148.36,148.67,163.06,154.12,172.87,170.16
2040-02-05,134.55,146.24,160.66,167.06,163.57,171.88,172.82
2040-02-06,139.7,146.1,158.33,165.6,169.16,178.3,164.29
2040-02-07,134.86,140.68,159.35,163.19,140.51,162.22,165.85
2040-02-08,145.45,151.37,156.99,151.63,141.89,169.84,164.6
2040-02-09,134.47,139.33,116.85,115.71,77.06,131.13,132.28
2040-02-10,146.38,162.18,125.78,99.83,95.2,128.84,124.58
2040-02-11,133.89,146.94,154.28,166.73,167.23,174.73,172.57
2040-02-12,106.33,111.17,152.05,173.14,157.22,187.14,173.35
2040-02-13,66.29,63.25,73.08,110.84,102.06,155.72,165.87
2040-02-14,79.19,71.73,77.08,124.61,103.83,168.02,178.52
2040-02-15,81.64,76.35,87.36,146.36,118.15,178.26,180.5
2040-02-16,120.37,144.58,164.42,174.19,163.8,180.85,169.83
2040-02-17,124.03,137.67,168.97,160.92,167.93,172.84,157.55
2040-02-18,147.9,161.45,174.01,176.96,175.04,195.11,189.31
2040-02-19,78.65,78.2,103.21,173.28,171.49,189.43,190.25
2040-02-20,73.58,73.43,97.94,165.49,140.25,200.63,175.01
2040-02-21,47.47,75.12,101.95,146.19,117.63,174.15,189.45
2040-02-22,31.95,63.68,94.45,115.27,51.72,126.86,126.92
2040-02-23,130.25,107.31,105.33,105.8,88.55,144.11,118.42
2040-02-24,132.33,163.47,148.88,158.04,94.8,174.11,166.24
2040-02-25,78.93,90.47,104.31,146.12,101.96,176.95,199.73
2040-02-26,127.24,111.86,132.37,131.81,147.51,132.76,122.14
2040-02-27,81.1,106.42,80.36,102.73,103.82,98.33,108.42
2040-02-28,132.45,151.79,137.62,141.63,77.97,109.17,121.82
2040-03-01,86.45,55.14,86.82,125.7,95.71,155.01,155.37
2040-03-02,109.72,84.55,88.71,97.82,83.47,125.01,141.28
2040-03-03,109.19,104.55,148.9,151.78,107.0,188.96,182.33
2040-03-04,112.15,146.49,190.63,227.95,197.04,237.3,207.67
2040-03-05,81.05,149.18,188.91,210.03,174.21,223.84,224.67
2040-03-06,111.87,128.7,175.34,217.79,175.02,225.38,221.63
2040-03-07,149.16,137.02,119.1,206.17,185.08,218.6,208.7
2040-03-08,228.22,202.82,204.83,205.05,198.46,222.29,208.03
2040-03-09,152.75,158.58,213.19,226.02,193.89,228.7,223.36
2040-03-10,59.3,67.23,166.16,217.82,195.02,245.01,225.54
2040-03-11,125.58,109.45,120.79,221.88,180.57,241.84,222.9
2040-03-12,184.63,171.71,162.36,176.49,148.02,209.56,165.8
2040-03-13,146.87,174.34,128.47,145.44,137.5,213.27,230.19
2040-03-14,120.46,173.9,223.46,231.95,192.81,244.41,239.1
2040-03-15,192.74,225.44,233.84,245.2,219.56,252.85,249.26
2040-03-16,163.04,178.51,185.15,256.5,225.3,261.14,241.94
2040-03-17,187.97,212.54,236.71,254.42,220.1,257.15,252.01
2040-03-18,192.21,193.2,211.41,249.98,217.79,255.36,244.29
2040-03-19,190.07,227.39,248.09,253.15,226.93,259.56,251.92
2040-03-20,130.24,192.11,220.72,248.82,214.15,257.31,252.81
2040-03-21,251.55,245.18,233.28,237.11,195.12,254.03,248.44
2040-03-22,200.81,225.19,254.01,260.15,234.8,259.82,234.31
2040-03-23,156.92,177.68,173.0,232.85,191.39,256.2,252.2
2040-03-24,130.17,186.73,149.24,197.91,161.49,240.95,246.09
2040-03-25,207.49,229.44,229.2,238.78,217.26,242.4,246.86
2040-03-26,139.0,169.44,234.99,266.96,237.29,269.27,266.09
2040-03-27,163.08,190.04,177.85,251.47,223.75,269.42,265.55
2040-03-28,203.39,239.56,261.18,269.31,251.35,281.74,264.14
2040-03-29,137.61,188.97,180.58,208.83,194.07,280.47,276.26
2040-03-30,158.07,179.35,165.81,228.06,202.08,259.88,254.02
2040-03-31,151.85,183.69,245.12,271.72,238.2,264.2,272.03
2040-04-01,89.87,123.74,215.15,254.69,238.62,277.21,265.21
2040-04-02,185.83,234.24,264.94,268.32,248.08,275.37,265.41
2040-04-03,220.46,264.03,261.77,261.6,217.23,280.54,266.97
2040-04-04,157.45,192.75,254.47,231.67,202.99,260.33,253.65
2040-04-05,258.54,259.99,255.42,271.8,226.34,277.42,265.68
2040-04-06,139.39,130.57,178.1,210.76,187.26,275.0,270.25
2040-04-07,190.05,166.84,165.31,161.2,141.27,176.01,154.83
2040-04-08,280.95,270.94,276.0,263.72,219.7,262.51,272.68
2040-04-09,236.94,281.36,294.5,284.5,268.23,290.69,285.63
2040-04-10,201.81,248.28,290.51,293.53,274.6,299.52,284.74
2040-04-11,274.14,296.85,286.6,291.0,278.42,299.47,285.54
2040-04-12,224.22,236.18,266.83,297.99,267.24,304.87,290.4
2040-04-13,279.26,281.77,294.02,302.89,243.53,290.01,301.68
2040-04-14,244.87,266.93,290.32,298.4,251.82,303.13,297.34
2040-04-15,241.47,280.98,298.56,302.51,278.58,306.3,291.35
2040-04-16,286.5,282.98,294.53,293.44,263.06,297.36,290.06
2040-04-17,295.76,285.64,292.99,299.27,220.41,305.91,287.53
2040-04-18,250.2,263.48,305.62,281.75,257.5,295.62,266.33
2040-04-19,167.43,200.34,198.93,285.12,259.31,316.53,279.36
2040-04-20,236.43,275.96,297.15,304.59,282.31,305.88,289.45
2040-04-21,214.23,250.96,285.27,298.3,202.32,305.64,293.88
2040-04-22,233.13,259.81,285.7,307.96,298.39,305.36,298.79
2040-04-23,269.04,310.49,299.96,307.7,275.09,312.15,304.7
2040-04-24,208.83,262.84,307.19,309.16,286.16,309.02,307.2
2040-04-25,232.57,286.34,299.04,298.23,250.54,306.66,302.41
2040-04-26,247.34,285.22,305.56,308.36,287.9,312.77,302.22
2040-04-27,221.56,273.69,301.92,310.57,274.65,315.02,305.22
2040-04-28,214.94,225.78,277.86,305.86,287.9,319.57,296.73
2040-04-29,328.7,300.07,316.71,320.86,286.23,317.5,304.7
2040-04-30,262.73,296.56,312.56,318.32,289.8,316.67,307.1
2040-05-01,204.15,236.59,295.5,323.56,266.14,315.8,300.48
2040-05-02,243.8,309.41,312.88,315.64,272.15,315.33,300.32
2040-05-03,353.16,310.52,307.34,312.49,300.74,317.77,309.38
2040-05-04,335.0,322.05,312.01,310.68,265.75,312.28,294.48
2040-05-05,343.93,309.11,308.99,305.68,282.22,313.41,296.97
2040-05-06,340.39,307.6,317.98,307.74,285.13,331.59,294.66
2040-05-07,335.02,324.29,317.88,330.52,275.84,330.76,315.25
2040-05-08,255.78,290.96,308.01,327.23,286.29,319.68,325.94
2040-05-09,334.15,299.76,301.66,298.97,215.17,325.43,305.82
2040-05-10,349.1,327.78,313.2,314.42,250.77,298.54,305.15
2040-05-11,346.57,311.45,301.44,310.77,230.5,321.17,307.55
2040-05-12,351.44,325.89,206.25,286.88,194.85,319.73,315.94
2040-05-13,323.31,324.55,287.48,309.02,209.78,297.81,314.73
2040-05-14,348.16,323.8,313.17,309.38,239.53,312.89,308.06
2040-05-15,331.2,325.85,319.98,314.89,288.96,316.47,308.57
2040-05-16,341.31,328.93,323.96,309.1,275.25,316.85,288.64
2040-05-17,346.65,336.91,323.14,324.13,316.21,327.71,306.73
2040-05-18,342.94,313.55,326.2,325.75,316.15,314.64,300.9
2040-05-19,348.93,316.29,323.61,277.39,225.3,282.49,269.49
2040-05-20,356.74,326.4,315.98,313.42,205.48,315.52,292.62
2040-05-21,252.01,294.16,310.66,312.88,261.55,315.72,303.31
2040-05-22,347.81,319.06,323.08,315.84,308.42,317.19,294.4
2040-05-23,300.76,320.09,309.9,308.71,257.27,319.2,303.1
2040-05-24,328.4,301.29,303.98,299.41,313.22,313.36,301.99
2040-05-25,358.23,336.43,325.48,327.01,301.54,327.72,305.75
2040-05-26,358.92,331.86,333.38,324.59,291.33,329.43,324.25
2040-05-27,352.69,331.23,317.04,279.2,171.45,330.9,321.37
2040-05-28,341.16,335.38,243.16,275.43,204.85,322.82,320.53
2040-05-29,349.85,326.63,325.76,334.56,289.84,339.5,324.47
2040-05-30,350.15,322.98,321.28,327.08,239.46,329.71,321.41
2040-05-31,358.39,336.52,320.41,306.4,263.12,311.4,295.37
2040-06-01,367.55,338.85,324.85,307.09,273.57,308.5,286.2
2040-06-02,358.25,326.41,320.08,315.91,201.19,308.62,301.86
2040-06-03,359.87,328.93,318.38,306.76,180.95,306.78,292.39
2040-06-04,366.33,333.8,305.05,304.72,236.7,321.35,293.93
2040-06-05,360.34,329.62,313.42,298.76,257.72,314.78,304.4
2040-06-06,363.81,330.34,299.29,297.05,306.1,310.48,315.19
2040-06-07,268.57,322.76,303.03,321.57,230.47,327.93,313.69
2040-06-08,341.02,333.88,297.14,307.53,249.29,325.1,316.22
2040-06-09,348.91,339.78,297.8,305.67,251.84,322.61,297.66
2040-06-10,357.22,326.98,310.6,309.77,230.51,321.55,309.15
2040-06-11,253.39,288.61,331.17,299.72,268.82,276.63,233.73
2040-06-12,284.7,349.57,336.51,324.56,307.11,292.66,253.07
2040-06-13,362.98,341.18,327.05,340.89,312.43,336.17,314.12
2040-06-14,333.67,277.6,314.99,272.22,162.36,232.48,192.94
2040-06-15,208.66,239.32,289.87,325.05,283.2,315.79,293.12
2040-06-16,285.06,314.41,219.27,287.66,190.37,302.83,296.18
2040-06-17,367.02,325.35,245.82,274.25,239.35,299.36,283.57
2040-06-18,255.56,323.33,316.64,294.37,308.38,294.86,278.5
2040-06-19,348.1,329.73,301.87,304.15,279.24,316.25,287.69
2040-06-20,365.75,332.72,325.03,314.04,305.75,332.92,305.85
2040-06-21,256.2,320.29,325.11,320.34,309.9,313.86,255.83
2040-06-22,354.86,335.06,315.01,313.36,312.57,326.04,296.19
2040-06-23,353.96,338.02,330.97,318.98,315.0,325.75,308.12
2040-06-24,359.09,331.9,317.89,295.99,271.01,323.33,302.94
2040-06-25,357.54,337.07,335.55,327.5,320.44,325.02,303.56
2040-06-26,265.33,297.61,293.66,321.25,303.01,328.17,301.33
2040-06-27,353.63,334.91,339.26,192.28,210.85,196.6,159.24
2040-06-28,372.22,342.57,334.98,303.77,293.71,289.67,247.34
2040-06-29,361.43,340.53,338.03,336.47,312.69,313.29,262.11
2040-06-30,360.84,332.15,317.78,318.02,295.08,320.26,278.28
2040-07-01,361.14,335.85,324.44,322.21,315.17,327.78,295.76
2040-07-02,363.93,338.56,324.13,318.0,311.72,321.88,291.3
2040-07-03,366.04,335.78,319.61,304.89,286.47,302.12,265.23
2040-07-04,364.95,322.09,323.75,282.76,199.93,248.0,222.2
2040-07-05,358.08,318.61,268.65,195.23,190.94,228.47,199.56
2040-07-06,235.21,283.3,216.14,189.06,224.02,251.7,247.76
2040-07-07,326.16,305.27,263.66,263.11,235.22,277.14,248.28
2040-07-08,349.15,315.39,284.25,265.78,234.36,262.12,235.92
2040-07-09,344.88,317.4,275.11,251.56,261.9,262.85,231.42
2040-07-10,248.17,296.12,283.72,237.7,210.34,191.29,183.68
2040-07-11,321.29,226.31,195.78,235.17,224.22,246.36,222.73
2040-07-12,330.69,291.2,238.85,251.96,263.09,260.99,241.77
2040-07-13,345.9,316.03,223.84,167.13,164.76,182.86,226.85
2040-07-14,253.4,293.21,213.25,188.97,195.65,201.15,229.67
2040-07-15,333.26,305.24,282.49,279.52,222.57,254.95,255.2
2040-07-16,317.97,294.08,229.38,254.05,249.72,286.64,236.09
2040-07-17,287.25,295.48,291.31,284.56,290.93,274.41,226.05
2040-07-18,347.03,317.66,301.52,288.77,263.91,263.91,236.8
2040-07-19,344.35,313.83,273.0,236.89,259.16,238.43,218.02
2040-07-20,337.09,310.61,293.58,276.67,274.58,286.31,242.46
2040-07-21,344.36,318.83,306.55,255.0,262.38,236.27,227.33
2040-07-22,342.58,319.7,301.39,262.94,269.25,248.69,240.43
2040-07-23,341.78,315.36,232.94,237.55,265.88,267.65,250.39
2040-07-24,315.85,291.98,249.43,267.82,262.41,259.71,239.8
2040-07-25,316.22,299.19,231.25,261.47,254.02,259.96,225.98
2040-07-26,333.97,305.3,255.01,250.73,250.64,270.07,238.81
2040-07-27,330.17,308.42,290.53,271.47,235.35,252.63,218.79
2040-07-28,327.98,307.58,297.02,271.47,281.11,199.57,173.43
2040-07-29,330.38,320.05,243.93,174.35,229.89,182.07,215.31
2040-07-30,322.82,310.19,269.54,227.77,181.29,230.23,225.41
2040-07-31,292.95,298.21,276.26,255.7,248.08,261.62,239.87
2040-08-01,332.09,313.16,294.85,273.35,258.59,262.07,240.13
2040-08-02,311.15,301.7,272.29,258.61,236.63,257.53,248.2
2040-08-03,337.29,311.0,287.98,272.77,262.73,268.48,234.58
2040-08-04,330.38,304.62,275.62,242.97,254.37,249.73,198.81
2040-08-05,326.8,302.05,250.52,164.83,191.36,162.42,146.91
2040-08-06,315.89,297.48,228.56,124.1,176.56,154.53,161.38
2040-08-07,308.09,149.44,162.69,158.26,202.1,157.57,171.11
2040-08-08,215.09,230.26,207.35,222.93,240.27,250.23,230.86
2040-08-09,149.75,258.52,299.22,270.34,237.74,262.32,232.83
2040-08-10,304.13,282.12,272.29,260.7,248.31,255.52,237.5
