,Site1,Site2,Site3,Site4,Site5,Site6,Site7
0,21.740793405229923,24.30473516736102,24.388790011442186,22.700486681028572,22.318237487659182,13.717402799202025,13.122524045827971
1,21.162102786191483,20.950962385744692,23.379512389174323,25.19931171017706,27.44152869891423,21.391992034923305,22.49695178364295
2,19.683823713902747,21.108992820333444,23.620335967598393,23.316047456633807,23.941691736847297,18.411396956474782,18.481680106406877
3,21.106148824980416,27.410562651811595,24.785820877178054,23.84685387122493,27.999967190456964,19.727014371161193,22.827126514059735
4,21.93501853708408,24.38587915622937,24.08235472060174,24.355619876232986,27.897137330239143,18.66879296223156,19.584336623945166
5,17.68962357491595,21.740494311052107,25.940640789224066,27.376901163815702,28.499649112849713,22.439684895787245,23.170238429694436
6,23.83498330186115,22.424774295903674,24.005536456316815,24.047446434081106,23.760594090964045,22.644339005588133,25.154688858253756
7,25.828204574758104,29.991301036948848,24.032392124427027,24.360084494015112,28.10473668263056,23.563011116767075,20.34759127431713
8,22.83249142243473,26.426545660671497,28.182644834878232,27.470497475574692,32.25707225813692,24.66911816871901,25.170970247930892
9,22.494493620044487,25.25104505868135,27.052685307254315,24.472188770566113,23.49515778954369,23.76142906523558,27.238932718934983
10,24.105908127815194,27.76212761819398,27.81218782396587,25.551354528130645,27.29187341193956,21.045279903632125,19.88955147530705
11,25.146804102222525,28.13509132737976,27.82755465960553,22.997802880565207,25.455652114128906,18.338932602526246,19.552266353432167
12,22.85731056406729,27.13984372345083,27.19375340036752,21.840506020287677,23.787970872317423,22.714112167451223,23.77698757669319
13,22.07827690790706,26.192924455958625,30.6079932842532,27.578150723595183,29.60134915281171,26.13925103917266,23.0836470159192
14,19.687452600295675,28.578136524662032,28.816286561981272,24.94839521893142,30.422621088408683,25.16517589624378,27.339852954168492
15,27.30228358581018,32.740731553627,27.2115933238431,29.089768275689877,30.060017596283757,25.17718433864721,26.14773047512919
16,28.524344419382462,29.17973368433799,26.34064460529055,24.711749902065254,26.64367571405183,19.231145632367653,19.8183022706005
17,25.485807283444817,30.807529132051826,29.841484473054546,25.695497229843383,31.62859375101376,22.664892334965007,23.009123639692724
18,22.871728633110937,27.61623258560483,28.73689189294254,31.32333468305485,33.73620677649854,26.46972949532268,28.127836163171565
19,29.01681100672505,30.094450594014102,29.648874261934466,32.13477266658866,32.89682464244164,28.207138003231265,32.731681643664785
20,28.899621191288993,36.112400763295824,31.674712872503765,29.23123166903661,31.979518028471496,26.81556522287423,26.96080608133881
21,31.15203817123724,30.038673517095702,30.98833833700815,30.258592882389983,35.409993537606496,26.497475185802553,27.515483723815496
22,30.33805022666347,32.47702884091051,34.90869295748553,33.33767317748629,36.13453689416201,29.69844457019406,29.305031263135234
23,26.37797292355035,29.984116723136378,32.350281187168825,33.55290128372739,33.91875362129661,32.636269878090474,33.16938703081502
24,31.692471817276875,37.83114333749672,30.047895139815257,32.02871038441742,28.958489196702853,32.36807903715565,34.285360499133674
25,35.12877704326689,35.84983108591851,30.497307474959523,27.43664403676222,29.018794103515436,27.195646549075136,26.232375255694166
26,34.40547308689903,37.56660659711258,31.564739048853586,36.50899346736363,36.81320423736872,28.634515924356435,29.47464929769686
27,31.617607402978624,38.32795043510095,31.130348802343278,31.37181131029716,36.52679267636596,26.054673372651507,24.66368324525398
28,35.56452786602591,37.01354391150474,34.55917041185387,38.49476731539842,39.094353256647636,31.764843494376326,30.57696142341304
29,32.18723845805283,35.33910101510161,37.02830073965948,36.333507926186016,38.84636346343546,27.33108054944041,25.823567549817746
30,31.680989609964307,33.49803839032967,33.59027809252751,34.90475532868774,39.68486068039325,30.006143548724598,29.833379927337916
31,30.585663491613555,34.39189656493711,36.052376683868644,29.471636421029178,34.52233464488364,26.205626963603745,27.797181799599755
32,25.440280099785767,28.135437095512764,29.297437356647194,28.78268813984468,29.441872404225023,21.68345914644514,22.778440879236857
33,32.32427211348566,34.958899342259365,32.75539858642474,29.07478960657611,34.23284581931348,25.80011226504429,26.404712155219567
34,31.349403448160786,31.62856044077181,29.56571250621233,29.73028195104932,33.503601347052566,23.04853523665995,25.00949181810778
35,34.125938320026044,33.148072301920266,31.672084380412983,27.5517462342327,34.32540737154073,22.524318041224294,22.525168197670208
36,30.495447319595463,33.34477524290725,31.598389698773506,30.818332612261816,34.52183943856732,27.722242135152058,29.306846422333166
37,36.97061560512919,36.747206667839244,38.804168546118284,32.96813060450282,38.26381120153436,26.597754533460567,28.764555380228327
38,33.912468398641956,35.11515384971122,30.81625455105723,31.381540936600857,36.662987980614275,27.82947194771918,25.84011585156348
39,35.587590683645146,34.72380141279977,31.59961908349881,27.369554244736168,34.40345321168921,22.65786496021979,23.491426164075744
40,32.54600369562376,37.482111302148745,33.56001106475781,28.801924181477105,32.009308550621476,23.88071012344482,27.444490367932787
41,31.95484448752994,34.05966254807714,34.03790993714051,30.585942667978845,37.49833389632131,26.88807588876526,28.55369352446175
42,34.25510518480745,38.02996891487904,34.25466544704369,32.33895380016009,34.00151722921918,32.243911735395876,32.49600294224233
43,32.17030534860094,33.99369076101557,33.66289911097313,29.28903884656435,31.952364099633627,30.115482103617957,31.575172048444788
44,43.24087611534048,42.80717511118901,37.57387691232063,33.26295358202575,40.71937454360298,31.37348021817153,33.147421185097066
