datetime,Site1,Site2,Site3,Site4,Site5,Site6,Site7
2035-01-01,0.4018099295569053,-0.6601731400423034,-0.7431829674547077,-0.15741219047605992,-0.18031591139571737,-0.13467077991183596,-0.6152779733382893
2035-01-02,-1.0066579968556078,0.06325882835029624,0.7614644125302642,0.8835161950478359,0.6859676152351092,0.4997041252266428,0.42136078809688166
2035-01-03,-1.0532506438450229,-0.3883494933386961,-0.9831500011341489,-0.4460018371184657,-0.7994283310067806,-0.1293944907583738,-0.5801781334235694
2035-01-04,0.6379499537466736,-0.09672670229401864,-0.513990104656849,-0.43986235626622416,-0.7085008301995889,-0.2900590982670422,-0.43013152183736864
2035-01-05,-0.5488332114383077,-0.15569119498801484,1.2057237343915825,0.250017587902803,0.45253149754721145,-0.1978703179939515,-0.35829653741860823
2035-01-06,1.306227154512894,1.1578700238600257,0.25888592040704006,-0.24568156782075165,-0.04166133164067619,-0.19958687866902639,0.724492616578053
2035-01-07,-1.3732336031233638,-0.739658132019484,0.722819367034006,1.6999725984237166,1.9951240761004871,2.52517858816232,2.632458188602838
2035-01-08,-0.7012230866032997,-0.6920562279407616,0.4779244033303036,1.4251318931944834,1.1576696258502248,1.5226124180624592,1.5954714030931163
2035-01-09,-0.6428412210962087,-0.07618601989020524,-0.5396820190503729,0.46673102097016544,-0.20783039286241797,1.1185780190685357,1.167866516220199
2035-01-10,1.3234201742660876,0.9707981039873366,0.8768445620309299,1.587366528491955,1.128856716104726,1.7101524725261212,1.5851942675413409
2035-01-11,0.4675202419358695,-0.83914077673449,-1.417555985989724,-0.5139192647840434,-0.0548514928749853,-0.535955491444268,-0.146425289526966
2035-01-12,-1.0713223526862519,-1.1410661378858888,-0.6574418853467214,-0.345859125817697,-0.6127388368106014,-0.5906014398301456,-0.5998963558142398
2035-01-13,-0.9808386367457219,-0.6246904062071106,1.2335921233861975,1.4613367155360877,0.478617255521474,1.0172237049371762,0.13099500753071583
2035-01-14,0.6025077676496242,1.1418605324867706,1.0111955520648184,1.3682570806938017,1.592663893683437,1.5015222359603206,1.4983478697920145
2035-01-15,-1.4521770412408412,-0.9710803446795018,0.09146448002582108,1.5702011955572137,1.3645000062957433,2.5125064465018974,2.808695915887335
2035-01-16,-1.4357407092633414,-1.0388283457958403,-0.6770766090050936,0.0517364038701443,-0.7218115091638901,1.2902819564617023,1.6555547733358726
2035-01-17,-0.38852192956283405,0.31966250163801974,1.6722698827886484,1.5973642831084052,1.6017559710861915,1.128949903195499,-0.11410328202975871
2035-01-18,1.1631048739006233,1.1682966582310972,0.8750681742026755,-0.01158439021452146,0.18932235960721666,1.4380096252675911,1.2944430420904873
2035-01-19,0.15057891142579344,0.2873913609347181,0.8761907896582125,1.7093007670401181,1.5252752136866252,1.4503611256567794,0.7678633083625728
2035-01-20,-0.8693925736413041,0.5835073572277196,0.9519754359185723,1.2243123798696083,1.7256579406581054,0.704325266807435,0.30917038656415397
2035-01-21,-1.1081460129883323,-1.1778963948002141,-0.18300613142096198,0.9433517426001146,0.3292732551699218,0.5734977629167535,0.3619204350652012
2035-01-22,-1.1021215737027894,-1.3116424724139877,-1.0825792905865201,-0.9706223544770103,-0.8031913355136533,-0.9150179968715506,-0.838521814296273
2035-01-23,0.2581356835664585,0.9329979090276443,0.1800124687467713,-0.28438297466630597,0.5204531439939871,0.7594224880484809,1.0604322418550898
2035-01-24,-0.3621708673756387,0.19140133601373308,0.6463416256680532,1.2200931991094544,0.913899540042956,1.4683459081671617,1.7432339025825898
2035-01-25,-0.8972582983518352,-0.6954411369126284,-0.7694049747053977,-0.9225056617028727,-0.8187696938289498,-0.7596475930841653,-0.6923557553745558
2035-01-26,0.2250671386480486,0.08777354233902236,0.0773729506647144,-0.5302397764284583,0.11869319314395912,-0.7982037355682913,-0.7269134602108711
2035-01-27,0.12716000122858107,-0.5977205653453722,-0.5806373573467677,-0.4914953356914814,-0.07658483937324465,-0.08008982374249372,0.7318944872066376
2035-01-28,-1.4174907701094581,-1.4968797622111154,-1.4164205787295134,-0.8484899518036323,-0.262829901831076,-0.27689210415916865,-0.39833196184206726
2035-01-29,-1.730685143125391,-1.7826087343708317,-1.6533190077310163,-0.988030390945782,-1.2024669229864573,-0.5029669568337453,-0.7539554485951734
2035-01-30,-1.6705585580677218,-1.7119375308240106,-1.40916539397427,-0.8004915662356124,-1.3245255260104507,-1.0576237535764696,-0.6568805788462683
2035-01-31,-1.4822138000774685,-1.3941711886473358,-1.384597051322013,-1.1126755165863182,-1.1621980240301961,-1.014992144876763,-1.0868921572293355
2035-02-01,-1.2955198223572337,-1.037511843309571,-0.8672844772715674,-0.6005774415488636,-0.8417159586368398,-0.7474603333807438,-0.6902858044507332
