,Site1,Site2,Site3,Site4,Site5,Site6,Site7
0,34.732,38.63766666666666,38.72299999999999,24.286333333333353,32.84733333333334,26.763333333333343,20.794666666666675
1,31.60033333333333,40.754666666666665,39.249,23.50533333333333,31.921333333333333,19.539666666666655,17.976666666666656
2,33.360666666666674,37.95933333333333,34.54166666666666,25.703333333333344,28.035333333333337,21.44266666666666,22.456333333333344
3,36.78999999999999,38.64066666666666,34.63633333333334,22.688333333333322,26.31733333333334,20.699666666666676,20.117
4,35.958333333333336,41.08766666666668,35.523666666666664,20.380000000000003,27.817666666666657,17.252666666666656,19.89100000000001
5,34.731,43.748000000000005,41.98866666666667,20.329000000000008,30.473666666666656,17.217666666666663,15.625000000000004
6,28.93066666666667,35.78866666666667,30.62866666666668,23.82466666666668,26.016666666666683,19.590999999999987,21.981000000000016
7,37.81033333333334,43.17333333333334,39.44566666666666,15.563333333333343,21.191333333333343,15.866333333333348,14.83133333333333
8,33.988666666666674,45.406333333333336,39.601333333333336,22.790333333333344,34.925333333333334,18.311666666666657,21.446666666666662
9,34.89766666666666,45.17433333333333,41.48233333333334,25.935,28.899000000000004,19.89333333333333,14.752333333333343
10,31.82700000000001,39.852666666666664,33.04466666666668,18.702333333333335,22.755333333333336,18.190333333333328,15.907999999999992
11,33.6,42.477,35.105,22.087666666666674,23.340333333333323,18.32633333333333,17.745999999999995
12,26.93233333333333,39.98266666666666,40.93433333333335,21.91133333333333,31.260666666666673,18.759999999999998,20.185000000000002
13,42.254666666666665,44.09799999999999,44.30466666666665,22.851666666666652,40.98666666666667,19.691666666666674,20.464666666666655
14,41.819666666666656,52.552,51.54133333333333,28.52699999999999,34.20066666666667,21.81666666666668,22.210666666666675
15,48.85366666666667,48.28100000000002,43.644999999999996,31.851333333333336,40.323999999999984,21.020333333333333,20.307666666666666
16,36.834666666666664,54.11433333333332,36.87333333333334,31.110999999999997,33.029666666666664,26.81966666666668,26.86399999999998
17,44.61333333333335,46.59566666666668,36.76266666666667,26.465666666666674,24.813666666666663,24.40766666666666,23.864666666666675
