,Site1,Site2,Site3,Site4,Site5,Site6,Site7
183,372.48,340.44,337.36,341.04,322.81,328.57,307.07
184,369.8,341.26,339.18,340.51,315.55,326.52,305.51
185,377.22,344.79,338.06,332.15,321.84,328.47,308.26
186,372.39,345.53,331.88,333.22,321.06,333.28,315.2
187,374.94,342.42,333.25,323.64,323.24,322.86,301.45
188,367.93,339.69,330.92,325.58,321.11,326.05,302.43
189,371.25,341.9,331.97,328.58,316.14,328.74,310.4
190,367.07,338.68,333.85,319.3,317.73,322.57,298.19
191,365.71,338.6,333.89,322.88,321.77,318.47,305.36
192,366.48,340.47,330.33,315.61,317.9,319.15,302.2
193,365.3,336.81,331.13,330.75,310.52,326.85,294.49
194,362.91,339.93,322.04,319.31,310.41,324.3,294.32
195,359.45,327.27,315.49,317.01,303.42,317.98,295.9
196,353.76,332.72,320.69,316.02,303.87,312.75,285.46
197,357.11,333.77,319.11,306.87,309.03,310.34,281.58
198,360.0,331.79,323.73,331.87,317.29,312.23,289.43
199,351.84,332.53,319.59,309.7,319.38,312.99,275.97
200,351.46,328.64,317.47,305.85,298.45,312.97,282.75
201,359.26,328.22,311.52,304.26,312.05,302.82,280.22
202,351.17,325.31,309.47,305.91,305.95,306.17,272.12
203,347.73,325.96,310.99,301.94,294.48,301.65,276.45
204,348.38,325.86,304.83,302.38,315.0,307.74,280.48
205,353.88,322.24,302.99,300.84,296.15,313.6,285.52
206,348.23,320.27,305.61,313.27,299.43,308.97,273.31
207,345.83,319.55,305.18,301.33,297.9,306.52,276.94
208,345.16,319.69,305.8,303.71,290.92,303.51,279.18
209,342.84,320.05,307.85,302.92,296.59,303.51,276.69
210,346.14,317.22,310.4,303.93,303.95,308.93,280.55
211,343.52,319.27,305.67,301.92,294.48,302.48,276.86
212,344.4,317.02,303.93,301.93,298.77,308.19,278.88
213,346.33,319.28,308.88,304.28,303.14,313.45,289.81
214,338.79,316.57,305.27,301.49,293.88,308.96,281.66
215,341.28,310.44,303.19,301.76,304.6,304.88,279.93
216,338.75,310.81,303.48,300.58,294.22,302.78,276.58
217,331.68,312.61,301.3,292.49,288.67,299.42,277.97
218,337.05,306.12,300.07,295.5,286.24,303.05,268.05
219,330.18,308.23,305.55,290.86,291.67,297.14,279.33
220,328.59,303.87,299.22,291.25,295.46,289.29,269.07
221,325.37,303.34,291.45,294.97,286.72,297.86,274.94
222,325.08,302.8,293.11,290.82,290.35,287.57,266.1
223,323.09,301.83,294.42,281.76,282.53,290.31,260.99
224,322.65,301.64,292.23,287.32,270.86,290.41,267.44
225,323.4,300.96,290.27,298.31,282.35,306.07,285.26
226,318.32,302.03,298.35,294.5,294.78,304.04,275.84
227,319.41,301.44,295.99,294.47,280.79,301.61,285.23
228,317.52,295.42,297.1,287.72,284.99,295.89,277.0
229,317.57,292.69,284.77,289.26,281.88,291.92,272.4
230,316.42,292.63,284.29,283.49,276.66,288.82,264.59
231,313.79,288.45,283.71,283.18,280.99,285.01,274.9
232,311.19,286.66,285.57,296.82,284.48,288.39,267.95
233,317.09,287.34,283.67,276.42,274.94,288.49,272.38
234,309.8,282.0,275.4,278.02,274.46,280.62,264.52
235,300.55,281.47,277.08,279.38,280.26,283.29,267.28
236,299.73,281.66,274.2,272.47,264.68,286.35,273.71
237,301.66,285.34,272.17,273.71,264.29,276.32,263.01
238,296.26,274.73,273.99,265.82,260.7,267.75,252.3
239,298.39,273.05,271.14,263.45,260.87,265.53,245.03
240,296.9,272.79,263.34,269.12,267.78,278.61,262.87
241,289.86,271.86,267.06,262.5,260.71,275.49,255.81
242,291.97,268.49,274.13,266.31,251.74,269.75,248.96
243,287.33,268.45,270.3,265.37,259.25,267.75,254.74
244,289.19,264.56,262.97,260.09,253.1,264.2,253.37
245,284.05,261.67,254.98,258.65,254.15,270.78,250.02
246,275.28,265.07,262.74,257.99,251.59,263.65,245.67
247,277.1,258.62,258.39,254.37,248.0,266.05,242.67
248,271.27,256.71,258.8,255.77,247.35,257.83,238.58
249,275.16,257.27,253.02,256.41,247.18,259.6,237.7
250,270.89,253.77,260.38,249.99,242.28,255.46,237.76
251,271.89,255.32,248.07,248.68,251.04,252.25,230.48
252,270.0,256.38,247.9,248.67,243.61,252.74,234.04
253,263.35,249.77,248.01,244.1,237.52,243.52,234.42
254,262.6,247.06,248.42,244.37,233.47,246.58,234.82
255,266.0,247.8,262.98,256.9,235.78,257.82,242.08
256,262.29,243.74,254.38,253.0,246.23,252.07,242.43
257,267.92,250.57,239.76,248.72,249.95,249.2,230.57
258,257.89,241.72,241.25,250.81,241.83,252.66,241.68
259,263.35,236.74,242.28,241.17,226.68,246.44,237.87
260,257.59,237.96,236.21,236.32,234.0,244.59,226.5
261,249.94,239.93,241.14,240.07,230.3,241.68,224.71
262,248.01,234.92,232.02,237.21,221.92,239.96,225.79
263,244.81,231.02,224.7,232.66,224.71,240.6,221.71
264,244.57,226.78,225.55,235.04,217.49,240.98,224.46
265,240.42,229.24,222.56,230.57,219.94,239.67,222.22
266,240.4,234.14,220.96,226.41,217.64,232.69,218.14
267,236.69,221.69,225.66,223.6,222.0,234.07,220.6
268,233.76,227.28,232.55,228.49,230.42,229.05,216.65
269,225.85,214.74,220.11,221.23,206.23,230.61,219.07
270,224.77,214.24,224.35,233.89,214.96,236.8,234.32
271,234.16,217.64,217.77,234.93,215.72,233.79,230.52
272,224.79,209.85,214.13,222.89,236.27,238.78,226.85
273,218.71,208.46,210.57,220.95,214.52,232.08,214.54
274,220.2,209.49,215.56,215.07,213.59,225.75,218.23
275,218.3,204.58,215.4,220.69,210.86,227.06,219.52
276,218.48,204.39,213.45,212.49,215.67,229.4,214.49
277,210.34,204.75,212.09,213.21,205.13,219.31,217.8
278,206.68,198.36,207.55,216.59,201.17,224.25,217.09
279,204.79,201.1,218.48,214.56,200.51,218.5,212.93
280,199.29,198.11,199.19,206.85,203.89,215.6,211.92
281,201.8,192.36,194.79,207.72,201.28,213.74,209.52
282,200.19,186.38,192.57,203.99,190.14,211.49,204.15
283,196.06,186.39,193.27,204.39,185.59,210.08,200.86
284,193.83,191.99,193.06,206.11,182.56,212.39,198.91
285,188.74,195.67,193.83,202.54,210.46,208.8,211.05
286,194.61,192.35,186.13,202.33,198.88,206.36,200.36
287,191.42,181.87,190.04,198.35,190.16,208.89,200.98
288,191.28,186.58,189.98,195.36,213.19,203.37,199.38
289,195.54,179.87,191.62,200.64,190.18,202.4,194.48
290,188.76,178.25,183.21,191.06,181.4,198.53,194.05
291,180.69,186.66,183.54,192.59,181.96,197.45,191.14
292,180.37,170.87,188.19,185.45,186.44,194.21,187.55
293,172.75,167.14,177.5,185.7,187.79,197.07,187.49
294,175.33,169.69,178.68,184.51,177.05,191.27,186.67
295,170.37,168.99,174.79,190.68,175.03,191.26,186.99
296,173.73,169.41,177.33,184.12,172.61,191.24,184.3
297,169.38,162.74,174.44,185.65,174.29,188.69,179.96
298,166.94,163.43,167.15,177.58,166.22,189.29,184.3
299,171.83,156.41,167.22,177.42,167.43,187.36,184.57
300,167.14,163.04,166.28,177.7,175.5,186.27,181.77
301,167.78,158.52,162.61,171.9,173.6,181.85,176.02
302,169.34,146.62,164.96,170.72,169.83,177.96,174.46
303,155.05,151.02,160.66,171.16,161.75,175.99,173.46
304,159.13,166.44,160.84,170.05,157.0,177.96,170.91
305,161.43,155.95,162.41,168.32,158.69,177.74,180.45
306,161.59,152.59,158.31,165.59,166.84,175.96,175.4
307,150.67,145.88,161.29,165.52,155.08,176.33,166.59
308,153.02,148.01,159.56,162.41,161.68,177.21,172.45
309,149.14,146.63,155.92,161.38,150.5,174.53,169.13
310,155.68,139.33,153.22,160.92,149.86,167.7,171.24
311,148.94,138.22,150.21,152.38,150.46,166.01,162.84
312,141.77,140.45,147.99,158.34,159.51,164.7,162.24
313,144.27,137.59,145.86,153.99,141.68,159.26,161.01
314,136.89,134.65,144.33,150.22,145.29,159.82,155.45
315,132.49,133.05,141.23,150.37,141.2,160.46,157.22
316,131.77,129.66,136.59,146.57,158.53,156.4,154.62
317,126.79,126.83,146.35,145.46,156.29,156.14,152.64
318,133.06,131.95,134.3,143.85,150.95,153.04,153.7
319,131.75,125.82,132.25,144.75,140.92,157.55,153.08
320,127.34,126.4,135.27,140.44,150.53,156.72,155.73
321,123.62,121.26,134.28,140.16,143.11,147.79,146.03
322,124.75,123.49,129.5,138.66,141.68,149.82,148.4
323,126.41,120.99,129.5,137.94,133.46,147.11,149.95
324,125.22,117.09,128.03,136.45,138.22,145.54,142.6
325,123.38,119.26,123.99,135.04,134.71,144.97,142.72
326,115.47,123.78,132.31,138.32,126.51,143.48,141.5
327,120.3,121.52,127.45,134.52,134.6,145.85,143.96
328,116.43,119.61,119.83,134.44,131.87,143.42,141.19
329,110.47,115.83,122.57,134.59,137.04,141.85,142.4
330,109.63,108.09,119.55,135.88,130.42,141.27,141.31
331,109.82,112.34,118.86,131.87,131.02,137.69,136.53
332,108.36,110.67,127.96,135.44,129.83,146.25,140.1
333,106.79,110.44,119.15,139.12,135.89,143.32,139.81
334,105.82,106.4,118.88,132.26,137.12,137.45,145.5
335,109.11,108.21,117.81,133.33,125.95,139.85,135.7
336,103.88,107.64,116.61,129.57,127.09,136.91,136.28
337,106.59,106.35,117.99,130.15,129.64,135.92,137.06
338,106.65,108.22,113.38,128.05,129.55,135.36,137.4
339,103.36,103.4,114.87,129.76,122.42,138.74,136.34
340,106.64,107.47,117.22,129.75,128.94,138.32,136.92
341,103.56,104.22,124.41,132.03,125.45,137.0,135.5
342,104.79,107.19,116.37,130.08,127.64,136.04,136.42
343,103.04,102.21,118.88,125.6,127.24,133.66,134.65
344,107.58,110.95,119.28,122.13,126.46,131.44,133.22
345,105.7,104.79,114.72,124.92,126.05,134.39,132.9
346,105.38,106.26,115.73,125.75,125.48,132.76,130.92
347,99.96,101.83,112.92,128.76,125.56,134.37,137.2
348,100.78,107.52,117.75,124.72,125.55,131.99,134.95
349,104.25,103.24,113.25,122.82,119.56,131.76,131.65
350,104.57,104.1,114.48,124.23,120.83,131.9,130.71
351,101.84,102.93,114.23,124.39,124.41,133.46,129.86
352,98.05,97.17,115.58,121.48,120.98,130.59,130.94
353,99.92,102.58,110.2,127.11,126.09,134.39,131.15
354,102.33,104.43,110.04,126.97,124.35,133.08,132.89
355,101.54,102.55,114.29,125.42,125.45,131.28,130.06
356,99.56,106.21,114.0,126.7,123.48,130.1,131.54
357,101.61,104.93,110.74,123.96,126.27,133.65,131.28
358,105.0,105.21,115.56,125.29,122.87,134.0,133.73
359,102.34,103.87,113.94,124.71,126.04,133.91,132.47
360,101.71,103.57,115.29,130.54,125.97,133.23,131.19
361,101.55,108.62,123.06,129.45,132.7,136.09,136.84
362,103.88,102.94,117.01,127.04,123.07,140.97,136.89
363,110.14,103.62,114.61,128.52,128.59,134.48,136.21
364,105.35,107.72,115.58,126.39,129.34,135.52,136.35
