2.700000000000000000e+04,3.606297870577605499e+04,1.497453797536689308e+04,4.555077706423968266e+03,2.363193610183396959e+04,3.081546617186864296e+03,5.474195366915154409e+03,1.378586545630005094e+04,3.328444375727990518e+02,8.505308320176006528e+05,9.533805648076472607e+02,3.244759162773346179e+04,8.334097057608709438e+05,7.674234728952294972e+03,3.796641106773869524e+03,3.606297870577617869e+04,1.395595935562105842e+04,2.363193610183396959e+04,8.078281489685428824e+03,8.314999474136680874e+03,1.396815258657881532e+04,1.370770238612002868e+04,1.395595935562105842e+04,7.415650810703375555e+02,7.415650810703375555e+02,9.474806595937225211e+02,1.155364459122309427e+03,1.155364459122309427e+03,8.507021274308633292e+05,8.523202195289887022e+05,8.534508108974890783e+05,8.544810119541911408e+05,8.544810119541911408e+05,8.547998897748814197e+05,3.244759162773346179e+04,8.711516887287601130e+05,8.711516887287601130e+05,8.711516887287601130e+05,8.711516887287601130e+05,1.727226620307576610e+06,1.726556518970171455e+06,1.734208697033890989e+06,1.736554057933533099e+06,3.247282156493139701e+04,3.996641110158190259e+03,7.281304048540515339e+01,1.702015429620818031e+04
2.700000000000000000e+04,3.444036964480976167e+04,6.467147634321118858e+03,3.376006151962812055e+03,1.759717526894227558e+04,3.106356106286457361e+03,5.391761524800979714e+03,8.578558231731196429e+03,3.020704993057275942e+02,7.382474243531558022e+04,8.310663622927820597e+02,8.261381260345446208e+03,1.600000000000000000e+03,7.840898848272104260e+03,3.796641106773869524e+03,3.444036964480978349e+04,8.960297904293427564e+03,1.759717526894227558e+04,7.970518417104290165e+03,7.787634285086801356e+03,8.769847195603973887e+03,8.712967266768146146e+03,8.960297904293427564e+03,7.028419568681437113e+02,7.028419568681437113e+02,8.940163754077517524e+02,1.086722817891110026e+03,1.086722817891110026e+03,7.399114896494713321e+04,7.557707933850729023e+04,7.657433005448528274e+04,7.753837141029816121e+04,7.753837141029816121e+04,7.785593697658227757e+04,8.261381260345446208e+03,8.694547461365479976e+05,8.694547461365479976e+05,8.694547461365479976e+05,8.694547461365479976e+05,9.486386334662633017e+05,9.479685321288580308e+05,9.556035480472553754e+05,9.578620169098625192e+05,8.286160662950562255e+03,3.996641110158190259e+03,7.281304048540515339e+01,1.039847817117678278e+04
2.700000000000000000e+04,3.376397240437231812e+04,6.045138848013652023e+03,3.047965576397258246e+03,1.577084552505069769e+04,3.057564111057257378e+03,5.460124431582991747e+03,9.261416030478754692e+03,3.952021545876543769e+02,6.110306944889875740e+04,7.900157052843684369e+02,8.261381260345446208e+03,1.600000000000000000e+03,7.990782788932256153e+03,3.796641106773869524e+03,3.376397240437252913e+04,9.084363012481973783e+03,1.577084552505069769e+04,7.772321327067298625e+03,8.839040832495207724e+03,8.765752568208408775e+03,8.842590366811193235e+03,9.084363012481973783e+03,7.264182352177504072e+02,7.264182352177504072e+02,8.558640463252922927e+02,9.887809004486587128e+02,9.887809004486587128e+02,6.126947597853030311e+04,6.280466229777645640e+04,6.375219871745439741e+04,6.463684843220032781e+04,6.463684843220032781e+04,6.495310174407831073e+04,8.261381260345446208e+03,1.336878649774432415e+04,1.336878649774432415e+04,1.336878649774432415e+04,1.336878649774432415e+04,7.970270977394202782e+04,7.903260843653691700e+04,8.669336757291709364e+04,8.891201091854972765e+04,8.280528980540308112e+03,3.996641110158190259e+03,1.607560634093360363e+01,9.374009939410334482e+03
2.700000000000000000e+04,3.405146449143592326e+04,4.988159513106532359e+03,2.964549544324924227e+03,1.704195572566255214e+04,3.210555960504747873e+03,5.186497237693316492e+03,8.294823091151949484e+03,2.996409778635904217e+02,5.862646565531512169e+04,7.313719095580632938e+02,8.261381260345446208e+03,1.600000000000000000e+03,7.593664008094203382e+03,3.796641106773869524e+03,3.405146449143595964e+04,9.175851768362739676e+03,1.704195572566255214e+04,7.588552593643757973e+03,7.515754647017192838e+03,8.313389372939600435e+03,8.934079122691959128e+03,9.175851768362739676e+03,7.739424053258881031e+02,7.739424053258881031e+02,9.402411163928722999e+02,1.100753165143927390e+03,1.100753165143927390e+03,5.879877574253892089e+04,6.036969731130197761e+04,6.126174034954147646e+04,6.210574910516981618e+04,6.210574910516981618e+04,6.242528305306312541e+04,8.261381260345446208e+03,1.329512157579808627e+04,1.329512157579808627e+04,1.329512157579808627e+04,1.329512157579808627e+04,7.713433137444034219e+04,7.646423003703521681e+04,8.412498917341540800e+04,8.634508071966527496e+04,8.283232188097230392e+03,3.996641110158190259e+03,1.607560634093360363e+01,9.584941233686327905e+03
2.700000000000000000e+04,3.359557089059113059e+04,5.561277196923098018e+03,3.038592988523982513e+03,1.131634155711238782e+04,3.216344841294653179e+03,5.499089583184962066e+03,8.101011974775125054e+03,3.385133209377858634e+02,6.038852896356706333e+04,6.752414193628854946e+02,8.261381260345560804e+03,1.600000000000000000e+03,7.216763404391877884e+03,3.796641106773869524e+03,3.359557089059104328e+04,8.510211037065957498e+03,1.131634155711238782e+04,8.532566470061867221e+03,7.361452217820610713e+03,8.090884911981859659e+03,8.267512059419426805e+03,8.510211037065957498e+03,7.916169192397571805e+02,7.916169192397571805e+02,9.330399228341177604e+02,1.075615095077175283e+03,1.075615095077175283e+03,6.054128351626653603e+04,6.209791098522282846e+04,6.292673510111944779e+04,6.373010289763018227e+04,6.373010289763018227e+04,6.405029297272655822e+04,8.261381260345560804e+03,1.340087391706896415e+04,1.340087391706896415e+04,1.340087391706896415e+04,1.340087391706896415e+04,7.889154790997348027e+04,7.822144657256836945e+04,8.590794892693137808e+04,8.809907646083617874e+04,8.287737534025547575e+03,3.996641110158190259e+03,2.411340951140040261e+02,6.792038852257533108e+03
2.700000000000000000e+04,3.361417879266619275e+04,5.554230668023567887e+03,2.842705901972000902e+03,1.499877147370414241e+04,3.040197468687542369e+03,5.681774204802945860e+03,8.832769418166823016e+03,2.850638492107670459e+02,5.351624239280865004e+04,6.450817529893570281e+02,8.261381260345446208e+03,1.600000000000000000e+03,8.300146531953349040e+03,3.796641106773869524e+03,3.361417879266634554e+04,9.451791086410332355e+03,1.499877147370414241e+04,8.486684940561295662e+03,8.172152581612548602e+03,9.161336344348301282e+03,9.207239444812301372e+03,9.451791086410332355e+03,7.004088143209075952e+02,7.004088143209075952e+02,8.975718291039249834e+02,1.094417550781436375e+03,1.094417550781436375e+03,5.367287115517803613e+04,5.514659284525511612e+04,5.594053167334639875e+04,5.669380712489823054e+04,5.669380712489823054e+04,5.700677980076087988e+04,8.261381260345446208e+03,1.366576111180215230e+04,1.366576111180215230e+04,1.366576111180215230e+04,1.366576111180215230e+04,7.209308122679186636e+04,7.142297988938674098e+04,7.920387404302009963e+04,8.135372785933318664e+04,8.286611197543381422e+03,3.996641110158190259e+03,1.834510370671246733e+02,8.952554188789517866e+03
2.700000000000000000e+04,3.453247876008267485e+04,5.383548079127647725e+03,2.908314017085157502e+03,1.467157474277842630e+04,3.084854549066809795e+03,5.407835608127797968e+03,1.043058554728006857e+04,3.028803397864399471e+02,5.817766271652381693e+04,6.643504287280001108e+02,8.261381260345446208e+03,1.600000000000000000e+03,8.468074803168265134e+03,3.796641106773869524e+03,3.453247876008253661e+04,1.068518744504823371e+04,1.467157474277842630e+04,8.087909422298966092e+03,9.367212429475388490e+03,1.060443345856444648e+04,1.043878313949870426e+04,1.068518744504823371e+04,6.175356163850312896e+02,6.175356163850312896e+02,7.976541649368064100e+02,9.784026897481662672e+02,9.784026897481662672e+02,5.833327680493203661e+04,5.982272200479654566e+04,6.063277909433859895e+04,6.139739620889999787e+04,6.139739620889999787e+04,6.170971275755957322e+04,8.261381260345446208e+03,1.379909520896010872e+04,1.379909520896010872e+04,1.379909520896010872e+04,1.379909520896010872e+04,7.695580255534738535e+04,7.628570121794225997e+04,8.405801429891468433e+04,8.618759330658620456e+04,8.288188068618252146e+03,3.996641110158190259e+03,1.834510370671246733e+02,8.553324652085429989e+03
2.700000000000000000e+04,3.391841799159731454e+04,4.850360725740838461e+03,3.305711742913018043e+03,1.269922670831654250e+04,3.128684646476091075e+03,5.312123090592834160e+03,1.040065558922698438e+04,4.697074788131956780e+02,5.988614745061960275e+04,8.620637971766861938e+02,8.261381260345446208e+03,1.600000000000000000e+03,7.975007922114579742e+03,3.796641106773869524e+03,3.391841799159754737e+04,1.072712690277373076e+04,1.269922670831654250e+04,7.863138444765660097e+03,9.433025965127189920e+03,1.048842346676861234e+04,1.047145927746669986e+04,1.072712690277373076e+04,7.843627554117870204e+02,7.843627554117870204e+02,9.667846102110273705e+02,1.141094256275926455e+03,1.141094256275926455e+03,6.003890200331908272e+04,6.151691192333818617e+04,6.252310717418498825e+04,6.325464443830182427e+04,6.325464443830182427e+04,6.356499260535221401e+04,8.261381260345446208e+03,1.376723203010456200e+04,1.376723203010456200e+04,1.376723203010456200e+04,1.376723203010456200e+04,7.882551420483244874e+04,7.815541286742732336e+04,8.591056380307786458e+04,8.804014281074938481e+04,8.321978163079775186e+03,3.996641110158190259e+03,8.888864682633875702e+01,7.029228800604557364e+03
2.700000000000000000e+04,3.661563339741264645e+04,5.376501550228117594e+03,3.303837225338385906e+03,1.860822842521613711e+04,3.124549731626158973e+03,5.277767598545502551e+03,7.298028071086806449e+03,3.976316760297914357e+02,5.750436967192524025e+04,8.662526397285651001e+02,8.261381260345446208e+03,1.600000000000000000e+03,7.780013164410122045e+03,3.796641106773869524e+03,3.661563339741267555e+04,7.741013053658874924e+03,1.860822842521613711e+04,7.640622954963737357e+03,6.294965343064671288e+03,7.451059242185028779e+03,7.489977088230593836e+03,7.741013053658874924e+03,6.619421083726081179e+02,6.619421083726081179e+02,8.379147056789461203e+02,1.024182269415843621e+03,1.024182269415843621e+03,5.765610955066354654e+04,5.911982537087588571e+04,6.012863425713063771e+04,6.085733610549508012e+04,6.085733610549508012e+04,6.116768427254546259e+04,8.261381260345446208e+03,1.392797652654339254e+04,1.392797652654339254e+04,1.392797652654339254e+04,1.392797652654339254e+04,7.648974683871885645e+04,7.581964550131373107e+04,8.350614785567673971e+04,8.564296786643454107e+04,8.419518902425366832e+03,3.996641110158190259e+03,8.888864682633875702e+01,1.030116334434189048e+04
2.700000000000000000e+04,3.257399706665687336e+04,5.198772432432667301e+03,3.015161518840679946e+03,1.524807472866750504e+04,3.433014379431098860e+03,4.906046946434111305e+03,8.734470483540599162e+03,3.069295421900020528e+02,6.300756095866524265e+04,7.464517427448273565e+02,8.261381260345560804e+03,1.600000000000000000e+03,7.632765341397790507e+03,3.796641106773869524e+03,3.257399706665692429e+04,9.089074684899565909e+03,1.524807472866750504e+04,7.586723837521160021e+03,8.438888730500728343e+03,8.871748445849296331e+03,8.853786363059036375e+03,9.089074684899565909e+03,6.162853614985117474e+02,6.162853614985117474e+02,8.415487125006039832e+02,1.066909468626726948e+03,1.066909468626726948e+03,6.315736373256859224e+04,6.459249135316741013e+04,6.547677372100660432e+04,6.622721375680604251e+04,6.622721375680604251e+04,6.653821805105950625e+04,8.261381260345560804e+03,1.430281338771327501e+04,1.430281338771327501e+04,1.430281338771327501e+04,1.430281338771327501e+04,8.216233085304476845e+04,8.149222951563964307e+04,8.917015079734170286e+04,9.129972980501323764e+04,8.402623855194720818e+03,3.996641110158190259e+03,8.888864682633875702e+01,8.785263581606044681e+03
2.700000000000000000e+04,3.221579495170719383e+04,4.843314196841308330e+03,2.901753205573772902e+03,1.143228184239620714e+04,3.220479756144585281e+03,5.377653914941638504e+03,8.811246937964126118e+03,3.441822043027726750e+02,5.699655976181268488e+04,7.255075299854325976e+02,8.261381260345446208e+03,1.600000000000000000e+03,7.721130385359715547e+03,3.796641106773869524e+03,3.221579495170735026e+04,8.995409585336508826e+03,1.143228184239620714e+04,7.904546192479260753e+03,7.646400998204216194e+03,8.786491895580589699e+03,8.767531919301982271e+03,8.995409585336508826e+03,6.065053401618088174e+02,6.065053401618088174e+02,7.221313137845595520e+02,8.467696095196195074e+02,8.467696095196195074e+02,5.715125141934711428e+04,5.857351435011984722e+04,5.943212688376785081e+04,6.014854193053860217e+04,6.014854193053860217e+04,6.045626558877671778e+04,8.261381260345446208e+03,1.601123705655415870e+04,1.601123705655415870e+04,1.601123705655415870e+04,1.601123705655415870e+04,7.777561229251460463e+04,7.710551095510947926e+04,8.477485116415060475e+04,8.694425568879660568e+04,8.356218792134117393e+03,3.996641110158190259e+03,3.546089634029470972e+02,6.616773904921637040e+03
2.700000000000000000e+04,3.398912801948384003e+04,4.495685437805594120e+03,3.179181806623456851e+03,1.391803029059724395e+04,3.123722748656172371e+03,5.242418725398354582e+03,8.964910799651528578e+03,4.713271597746204407e+02,5.250875980192132556e+04,8.050955384711327270e+02,8.261381260345446208e+03,1.600000000000000000e+03,7.858227628301051482e+03,3.796641106773869524e+03,3.398912801948370179e+04,9.327437317641670234e+03,1.391803029059724395e+04,7.742775618637251682e+03,8.043461109229044268e+03,9.012170426020098603e+03,9.106970307413143018e+03,9.327437317641670234e+03,6.038135920266588528e+02,6.038135920266588528e+02,7.470792406189915482e+02,8.997726508922014546e+02,8.997726508922014546e+02,5.265948500669845816e+04,5.409532733228761208e+04,5.503195266727737180e+04,5.573041008094964491e+04,5.573041008094964491e+04,5.603944599359390122e+04,8.261381260345446208e+03,1.365724384589723741e+04,1.365724384589723741e+04,1.365724384589723741e+04,1.365724384589723741e+04,7.100479948667484859e+04,7.033469814926973777e+04,7.799545728564991441e+04,8.022641033652919577e+04,8.336170002753613517e+03,3.996641110158190259e+03,2.411340951140040261e+02,7.516866115368668034e+03
