9.042973069750180002e+03,1.657562296185621108e+03,3.569151810119246306e+02,2.665525065726594676e+02,5.825940180660142505e+04,5.677584198239674151e+02,6.309532667903390575e+03,2.345690211890478167e+03,3.569361104515984607e+03,1.511784645857610030e+03,1.120966936555564189e+03,9.217919547495092047e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.113387883149369736e+04,9.989852295990864150e+03,1.549452692134410427e+04,7.484479652010073551e+03,1.245990338903595148e+04,1.148562830464840226e+04,5.230679688123323103e+03,4.918516387182367907e+03,4.829158607879106967e+03,4.724641472154810799e+03,1.756466243750161084e+04,2.829756431160679494e+04,2.304480900903389193e+04,1.822229656628397061e+04,1.804012364755566978e+03,4.305291448126507021e+04,1.849341137464088024e+04
8.991781829921663302e+03,1.658878375555220146e+03,3.914291008726107179e+02,2.665525065726594676e+02,6.448783207552532258e+04,4.033195819884543312e+02,6.294097820064524967e+03,3.127186515256667462e+03,3.569361104515984607e+03,1.996399671967369613e+03,1.120966936555564189e+03,1.036867383360781423e+04,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.443523735665597633e+04,1.106737880952228625e+04,1.711047337559849257e+04,8.254169427592863940e+03,1.374125636067703090e+04,1.266151953129840331e+04,6.090864780691262240e+03,5.738981004531224244e+03,5.629578684519301532e+03,5.491252279541075950e+03,1.937114844664340853e+04,3.127767016515957584e+04,2.518318780556225829e+04,1.963433953854826541e+04,1.804012364755566978e+03,4.743300789043378609e+04,2.203795620437956313e+04
8.939695887121048145e+03,1.661899788964572053e+03,4.332849378624554220e+02,2.665525065726594676e+02,6.993130111050776031e+04,5.810912985673872981e+02,6.281873973509697862e+03,3.122618267345667846e+03,3.569361104515984607e+03,1.996597026714978256e+03,1.120966936555564189e+03,1.193084951245247248e+04,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.731791282381815836e+04,1.201196265772302650e+04,1.860164237820453127e+04,8.975873222788835847e+03,1.494272392846277762e+04,1.376453813240369891e+04,7.316785336222971637e+03,6.914160712588938623e+03,6.771653253874440452e+03,6.578998557273702318e+03,2.078379333267309266e+04,3.465926827247151232e+04,2.762233964637392273e+04,2.128007884345189814e+04,1.804012364755566978e+03,5.132647179879484611e+04,1.815047222813171538e+04
8.893446528908856635e+03,1.639781659030265700e+03,4.019189626716841985e+02,2.665525065726594676e+02,7.559512335362070007e+04,6.977539875723122123e+02,6.267882502402027967e+03,3.198010919889651177e+03,3.569361104515984607e+03,2.041833805616713789e+03,1.120966936555564189e+03,1.081170250509668949e+04,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,4.031049954566638189e+04,1.300482091961263177e+04,2.015493997640205998e+04,9.736839825991995895e+03,1.620955486381681476e+04,1.492975072379545054e+04,7.593391864424829691e+03,7.180283032987843399e+03,7.029478812820641906e+03,6.823659718891693956e+03,2.064674181050926200e+04,3.759115842563992192e+04,2.976455723550176117e+04,2.265383972496459683e+04,1.804012364755566978e+03,5.426804063019585010e+04,2.203795620437956313e+04
8.846175451741532015e+03,1.644262360007550114e+03,4.222443153370763298e+02,2.665525065726594676e+02,6.809764450277372089e+04,6.744214497713272749e+02,6.259037450185757734e+03,3.277490078165415525e+03,3.569361104515984607e+03,2.092634853536162154e+03,1.120966936555564189e+03,1.155726674013778211e+04,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.637522989306657109e+04,1.172015492871111564e+04,1.818023190215590148e+04,8.807296722359822525e+03,1.466208358916501311e+04,1.351033880810089067e+04,7.704183955225389582e+03,7.286976164653082378e+03,7.132757265987093888e+03,6.921577963695394828e+03,2.075750364718534911e+04,3.531070329756377032e+04,2.817573580728895831e+04,2.171314875860687607e+04,1.804012364755566978e+03,5.066100055264701223e+04,1.814782712468437239e+04
8.796805991425399043e+03,1.637233258684766042e+03,4.068976971825289866e+02,2.665525065726594676e+02,6.704931641091778874e+04,6.355338867696856369e+02,6.246936071815412106e+03,3.241782320844568403e+03,3.569361104515984607e+03,2.068976964868086725e+03,1.120966936555564189e+03,1.098164858301681488e+04,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.582956194672539277e+04,1.154087345198317780e+04,1.789406212761014467e+04,8.668085324619527455e+03,1.443032925925232485e+04,1.329571681915425688e+04,7.759158530498114487e+03,7.339938214125722880e+03,7.184005198078543799e+03,6.970147993530901658e+03,2.077094264786944768e+04,3.513567176230667246e+04,2.806708750158542898e+04,2.155309945028721995e+04,1.804012364755566978e+03,5.012518492252175929e+04,2.203795620437956313e+04
8.753682463743969492e+03,1.636995728699700521e+03,3.977060701354739081e+02,2.665525065726594676e+02,7.135075920450987178e+04,6.066459828256091669e+02,6.231378542517202732e+03,3.247952604368232187e+03,3.569361104515984607e+03,2.071288140634318097e+03,1.120966936555564189e+03,1.063637239813070300e+04,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.809184480710018397e+04,1.227797471502043663e+04,1.901061089680769510e+04,9.191889450988652243e+03,1.530234028911528003e+04,1.409415587398043317e+04,7.675098574368616937e+03,7.258961283319039467e+03,7.105643951720274345e+03,6.895876583782423950e+03,2.071337358179972580e+04,3.627870142401693738e+04,2.884690791826154600e+04,2.198685953063990746e+04,1.804012364755566978e+03,5.215978371845516085e+04,1.813276719848548237e+04
8.695179336967337804e+03,1.654760992346113881e+03,3.839463245375678184e+02,2.665525065726594676e+02,6.737857331361772958e+04,5.844245182532423541e+02,6.215669547255795806e+03,3.177203405582445157e+03,3.569361104515984607e+03,2.027415732448718472e+03,1.120966936555564189e+03,1.014264514407538263e+04,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.599585373728229024e+04,1.158683139333417057e+04,1.794458491016743938e+04,8.677191318304507149e+03,1.444548860323498411e+04,1.330541099234338617e+04,7.440770654399998421e+03,7.033402416509245086e+03,6.887215950967018216e+03,6.688699426822249734e+03,2.080096869072483969e+04,3.439096229958027834e+04,2.746808550296773319e+04,2.110843903753118138e+04,1.804012364755566978e+03,5.014355972646229930e+04,2.171770313747657201e+04
8.655419330254280794e+03,1.665690730550403487e+03,3.862326338062251239e+02,2.665525065726594676e+02,7.479988912624916702e+04,5.944241773108075222e+02,6.199738376419554697e+03,3.012395912479322305e+03,3.569361104515984607e+03,1.925216672479742101e+03,1.120966936555564189e+03,1.019115416146004827e+04,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.991289242123492295e+04,1.286576555478259070e+04,1.990709596084254008e+04,9.605177569281668184e+03,1.599036808332333021e+04,1.472437487524922290e+04,6.980274412298878815e+03,6.590885433995754283e+03,6.458044640334232099e+03,6.280972232268636617e+03,2.070671142440871699e+04,3.628309257615009847e+04,2.881125927838491043e+04,2.191701448713626451e+04,1.804012364755566978e+03,5.372502652088915784e+04,1.932526450191756157e+04
8.607761851260727781e+03,1.713192575573241356e+03,3.556079601040704574e+02,2.665525065726594676e+02,6.197826515866559930e+04,5.944241773108075222e+02,6.180195519379367397e+03,2.895386424193869971e+03,3.569361104515984607e+03,1.851142626621325917e+03,1.120966936555564189e+03,9.143948743832055698e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.314338413731093169e+04,1.065256477164317039e+04,1.650508101074082515e+04,7.974813548551060194e+03,1.327619433554542957e+04,1.222940022741360553e+04,7.346803119918724406e+03,6.943023450215176126e+03,6.799631165335464175e+03,6.605563142860171865e+03,1.985972395239152684e+04,3.208838055438449010e+04,2.575753266271247412e+04,1.999801798936679916e+04,1.804012364755566978e+03,4.670563085148686514e+04,1.903085711153913144e+04
