3.263460194327086720e+04,3.344820697786765322e+03,5.583641942574753557e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.143687877306271730e+03,2.834994503052232631e+03,5.766263859949680182e+02,9.798798998728503307e+01,4.922312569070768222e+04,9.911845980090049579e+02,4.563099774719488778e+03,1.299377651828963280e+03,3.348235112812908028e+03,3.028123895471907872e+03,3.677147789959977672e+04,5.396342336346751836e+03,4.139080233442427016e+03,1.329475702012273132e+03,2.526298227074915303e+03,1.120966936555564189e+03,8.406043390001641455e+03,1.925526662862064541e+03,1.450685992962917510e+02,1.905305607617471253e+02,2.008253377535965001e+02,7.065230999935670297e+02,2.764282213496763347e+02,2.583108886577295925e+04,8.293702373880507366e+03,1.295777221131888837e+04,6.422880628295976749e+03,1.069258997669737801e+04,9.771333373777872112e+03,2.086124944373732433e+03,3.934934221473181424e+03,3.688911399151132173e+03,3.625706738650082116e+03,3.564468293734427789e+03,1.438903158665015326e+04,2.224437887985320413e+04,1.815925935932439825e+04,1.490726913636002791e+04,3.597390771781167587e+03,1.540761906357092812e+03,2.035353415840007187e+02,7.232044751971382368e+01,3.632277549266265123e+04
3.263460194327086720e+04,3.344820697786765322e+03,5.583641942574753557e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.143687877306271730e+03,2.834994503052232631e+03,5.766263859949680182e+02,9.798798998728503307e+01,4.922312569070768222e+04,9.911845980090049579e+02,4.563099774719488778e+03,1.299377651828963280e+03,3.348235112812908028e+03,3.028123895471907872e+03,3.677147789959977672e+04,5.396342336346751836e+03,4.139080233442427016e+03,1.329475702012273132e+03,2.526298227074915303e+03,1.120966936555564189e+03,8.406043390001641455e+03,1.925526662862064541e+03,1.450685992962917510e+02,1.905305607617471253e+02,2.008253377535965001e+02,7.065230999935670297e+02,2.764282213496763347e+02,2.583108886577295925e+04,8.293702373880507366e+03,1.295777221131888837e+04,6.422880628295976749e+03,1.069258997669737801e+04,9.771333373777872112e+03,2.086124944373732433e+03,3.934934221473181424e+03,3.688911399151132173e+03,3.625706738650082116e+03,3.564468293734427789e+03,1.438903158665015326e+04,2.224437887985320413e+04,1.815925935932439825e+04,1.490726913636002791e+04,3.597390771781167587e+03,1.540761906357092812e+03,2.035353415840007187e+02,7.232044751971382368e+01,3.632277549266265123e+04
3.263460194327086720e+04,3.344820697786765322e+03,5.583641942574753557e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.143687877306271730e+03,2.834994503052232631e+03,5.766263859949680182e+02,9.798798998728503307e+01,4.922312569070768222e+04,9.911845980090049579e+02,4.563099774719488778e+03,1.299377651828963280e+03,3.348235112812908028e+03,3.028123895471907872e+03,3.677147789959977672e+04,5.396342336346751836e+03,4.139080233442427016e+03,1.329475702012273132e+03,2.526298227074915303e+03,1.120966936555564189e+03,8.406043390001641455e+03,1.925526662862064541e+03,1.450685992962917510e+02,1.905305607617471253e+02,2.008253377535965001e+02,7.065230999935670297e+02,2.764282213496763347e+02,2.583108886577295925e+04,8.293702373880507366e+03,1.295777221131888837e+04,6.422880628295976749e+03,1.069258997669737801e+04,9.771333373777872112e+03,2.086124944373732433e+03,3.934934221473181424e+03,3.688911399151132173e+03,3.625706738650082116e+03,3.564468293734427789e+03,1.438903158665015326e+04,2.224437887985320413e+04,1.815925935932439825e+04,1.490726913636002791e+04,3.597390771781167587e+03,1.540761906357092812e+03,2.035353415840007187e+02,7.232044751971382368e+01,3.632277549266265123e+04
3.263460194327086720e+04,3.344820697786765322e+03,5.235534733980006422e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.118408115176767296e+03,2.651352842162553316e+03,6.251885838099968851e+02,9.441889101423825537e+01,4.575960257606310915e+04,8.365961744663160289e+02,4.562115872365363430e+03,1.299380215748107048e+03,3.742869325163866961e+03,3.028123895471907872e+03,3.719658712313758588e+04,6.042941373133347042e+03,4.551542337140605014e+03,1.260098238554118325e+03,2.824696880222768414e+03,1.120966936555564189e+03,9.412362170569664158e+03,2.156246585341333230e+03,1.347294738794199986e+02,1.769513342922118682e+02,1.739284381788658038e+02,5.975352023847375449e+02,2.337865431300628813e+02,2.400556722853469910e+04,7.703560435400579081e+03,1.201986080721127837e+04,5.965412460357149030e+03,9.931012760765443090e+03,9.072007174582948210e+03,2.086124944373732433e+03,3.885824301033592292e+03,3.642455831353882331e+03,3.580161740047304193e+03,3.520367512122880726e+03,1.355320187319241813e+04,2.089450214838029569e+04,1.714087052926890829e+04,1.418609502824399169e+04,3.597390771781167587e+03,1.540761906357092812e+03,1.538564057511116516e+02,7.232044751971382368e+01,3.395427261271187308e+04
3.263460194327086720e+04,3.344820697786765322e+03,5.005309865934379559e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.348787137708039154e+03,2.426396468240945524e+03,6.054626840358022264e+02,1.168068754815318755e+02,4.814994460835804784e+04,7.401047074837879336e+02,4.561131165285954012e+03,1.299391954429346015e+03,3.571546422638261902e+03,3.028123895471907872e+03,3.631112646063912689e+04,6.792890697708097832e+03,3.989641058768031598e+03,1.236980882821661226e+03,2.619527544089368803e+03,1.120966936555564189e+03,1.063218345299458451e+04,2.423844030102719444e+03,1.491250389899948061e+02,1.958582176998203295e+02,1.679575455949379545e+02,5.256872554679584937e+02,2.056759262599110798e+02,2.526162736177361148e+04,8.095845520515043063e+03,1.259870056742639463e+04,6.221711155329694520e+03,1.035768998170440864e+04,9.463807970300253146e+03,2.086124944373752442e+03,3.866784692102944064e+03,3.624448178901709525e+03,3.562505711854499623e+03,3.503267354744369186e+03,1.397323552491868941e+04,2.157219143121127127e+04,1.764842065430849834e+04,1.454307985212184576e+04,3.597390771781201238e+03,1.540761906357092812e+03,2.268918561920006312e+02,7.232044751971382368e+01,3.532327207525096310e+04
3.263460194327086720e+04,3.344820697786765322e+03,4.886680000603252665e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.285471989038488573e+03,2.490085101682681398e+03,5.577069283112755329e+02,1.191862747968964413e+02,4.682434884448625235e+04,6.693779777583749819e+02,4.560145653481130466e+03,1.299486259803560415e+03,3.523856970041412751e+03,3.028123895471907872e+03,3.606957044242852862e+04,6.707318242511041717e+03,3.852871366115908131e+03,1.353610918969660815e+03,2.475393410247442716e+03,1.120966936555564189e+03,1.050011883767045765e+04,2.393310006532960870e+03,1.815959492426204349e+02,2.431727969553795674e+02,1.339838147839728606e+02,2.316775676082756661e+02,9.064419541435817962e+01,2.456437138849388066e+04,7.872298153561632716e+03,1.223901625365052496e+04,6.033153487270978076e+03,1.004378568421025557e+04,9.175562084413406410e+03,2.086124944373732433e+03,3.857227188000491878e+03,3.615409302925681004e+03,3.553643052114724014e+03,3.494682877094393007e+03,1.363494141281896918e+04,2.102627559420976104e+04,1.723691316589827693e+04,1.424612575434809514e+04,3.596697690752730978e+03,1.540761906357092812e+03,1.479245925173337923e+02,7.232044751971382368e+01,3.441533453616652696e+04
3.263460194327086720e+04,3.344820697786765322e+03,4.656202125355807766e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.108126318950093719e+03,2.462131062413395284e+03,6.037813360874548607e+02,1.268652453146637953e+02,4.546248343719651166e+04,6.562430136665125247e+02,4.559159336951015575e+03,1.299516343635323437e+03,3.819246412663404953e+03,3.028123895471907872e+03,3.381260022972516163e+04,6.658535492789140335e+03,3.171575004789612649e+03,1.262250345899712102e+03,2.663298409350151360e+03,1.120966936555564189e+03,1.043358419050729026e+04,2.375903311512042819e+03,1.543259930148854551e+02,2.026890597405196957e+02,2.179319429778642245e+02,7.864393149120219277e+02,3.076955601629551893e+02,2.384705798169243644e+04,7.638801538729204367e+03,1.187602789077421221e+04,5.845205305466152822e+03,9.730896038394441348e+03,8.888247912982922571e+03,2.086124944373732433e+03,3.872357764786030657e+03,3.629719021650118975e+03,3.567673711212405578e+03,3.508272879852830556e+03,1.331372846394123189e+04,2.050874056396237575e+04,1.684896845085400491e+04,1.396901197276151106e+04,3.596004609724293005e+03,1.540761906357092812e+03,1.197484796568893017e+02,7.232044751971382368e+01,3.342276088433577388e+04
3.263460194327086720e+04,3.344820697786765322e+03,4.425548746618065707e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.456281230798834713e+03,2.207376283375137973e+03,5.766583799032010802e+02,1.203759744545786816e+02,4.292291919650854834e+04,7.017101970614211268e+02,4.558172215695573868e+03,1.299500560423234447e+03,3.546542434479300937e+03,3.028123895471907872e+03,3.353286514480650658e+04,6.085843169261367620e+03,2.677559166985138290e+03,1.000770047655100939e+03,2.523397417433900046e+03,1.120966936555564189e+03,9.527556569718937681e+03,2.171554834370081608e+03,1.733681833835155430e+02,2.276987394828385618e+02,2.396589500603022316e+02,8.304757023286377944e+02,3.249248627127956865e+02,2.250862077053050598e+04,7.206619265505431031e+03,1.122169145459122410e+04,5.526079365215613507e+03,9.199626188073039884e+03,8.400403847535821114e+03,2.086124944373732433e+03,3.805389298391160082e+03,3.566391403267713031e+03,3.505577538141563764e+03,3.448116191991508003e+03,1.271262370581461437e+04,1.954239126236484663e+04,1.611955905826582057e+04,1.344529291435712003e+04,3.595831339467184080e+03,1.540761906357092812e+03,1.230851246008893440e+02,7.232044751971382368e+01,3.176065449496410656e+04
3.263460194327086720e+04,3.344820697786765322e+03,4.234353017619067941e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.456672802580077132e+03,2.259461655689048712e+03,4.884773980862580629e+02,1.184291931965532001e+02,4.027803696303469769e+04,7.335372254378568186e+02,4.557184289714795341e+03,1.299457255517767408e+03,2.838286872013200536e+03,3.028123895471907872e+03,3.275753640550436830e+04,4.906279377227870100e+03,2.555611543144255847e+03,1.128156715081987159e+03,2.137058479631708906e+03,1.033007626152687180e+03,7.652324620384692935e+03,1.750662053567593375e+03,1.649623023675301852e+02,2.166586023929289979e+02,2.138206471243336750e+02,7.438145184484357060e+02,2.910185446882617271e+02,2.111452428339845937e+04,6.754948332886083335e+03,1.053530447197020112e+04,5.198142155035848191e+03,8.653687639704821777e+03,7.899090097547715231e+03,2.086124944373732433e+03,3.759449249280278309e+03,3.522960460329903071e+03,3.462985913450513635e+03,3.406838739470305882e+03,1.210633044398205311e+04,1.857054445115305862e+04,1.538886728477873476e+04,1.290806761614348397e+04,3.595831339467184080e+03,1.540761906357092812e+03,1.041774699182225561e+02,7.232044751971382368e+01,2.998992089191956256e+04
3.263460194327086720e+04,3.344820697786765322e+03,4.056120914082137006e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.282125756270565944e+03,2.320741247124365145e+03,5.553892780346268410e+02,1.174558025675404025e+02,3.748125621284373483e+04,7.466721895297193896e+02,4.556195559008731834e+03,1.299404773707472032e+03,3.183141870960238066e+03,3.028123895471907872e+03,3.228250071011754699e+04,5.362923983104700710e+03,3.150236731869076266e+03,1.149815043226744820e+03,2.392247918710862450e+03,1.120966936555564189e+03,8.391244760041709014e+03,1.913602302585085681e+03,1.572237684626181249e+02,2.064949473254027623e+02,1.992918856290892506e+02,6.755143153667220304e+02,2.642959879086295700e+02,1.964408466907181719e+04,6.289018415872547848e+03,9.823347709850180763e+03,4.859095362096704775e+03,8.089254241419123900e+03,7.380793259270073577e+03,2.086124944373752442e+03,3.735204567017969111e+03,3.500043719830644022e+03,3.440510358145682403e+03,3.385051358635265387e+03,1.149171230097134685e+04,1.758828196050599217e+04,1.464917669916884915e+04,1.236929807274469749e+04,3.594964988181671288e+03,1.540761906357092812e+03,2.331944077528896742e+02,7.232044751971382368e+01,2.820928873166159610e+04
