pool_elev_m,release_cap_cms
109.2708,0
109.728,35.658
110.0328,74.712
110.3376,123.954
110.6424,181.686
110.9472,246.21
111.252,315.828
111.5568,390.54
111.8616,472.044
112.1664,558.642
112.4712,648.636
112.776,743.724
113.0808,842.208
113.3856,945.786
113.6904,1052.76
113.9952,1163.13
114.3,1276.896
114.6048,1394.058
114.9096,1516.314
115.2144,1640.268
115.5192,1767.618
115.824,1900.062
