pool_elev_m,release_cap_cms
254.508,0
254.8128,22.64
255.1176,48.11
255.4224,90.56
255.7272,142.2075
256.032,201.6375
256.3368,277.34
256.6416,343.845
256.9464,426.6225
257.2512,516.475
257.556,613.4025
257.8608,716.6975
258.1656,829.19
258.4704,942.39
258.7752,1070.4475
259.08,1193.5525
259.3848,1327.9775
259.6896,1468.0625
259.9944,1613.1
260.2992,1763.09
260.604,1918.0325
260.9088,2077.9275
261.2136,2242.0675
261.5184,2410.4525
261.8232,2583.0825
262.128,2759.25
