,Zone,Time,Value
0,PGE_bay,1,122.15804964328804
1,PGE_bay,2,151.8093883150929
2,PGE_bay,3,180.2309479636431
3,PGE_bay,4,199.36084388093653
4,PGE_bay,5,193.89515933313848
5,PGE_bay,6,193.7585172194435
6,PGE_bay,7,172.71563171042067
7,PGE_bay,8,160.14455725048504
8,PGE_bay,9,158.09492554506068
9,PGE_bay,10,129.94665012390038
10,PGE_bay,11,116.14579664071012
11,PGE_bay,12,122.56797598437294
12,PGE_bay,13,82.25855244436175
13,PGE_bay,14,56.02326661493077
14,PGE_bay,15,53.427066454726656
15,PGE_bay,16,46.8682449973689
16,PGE_bay,17,25.68871737465118
17,PGE_bay,18,26.371927943125943
18,PGE_bay,19,56.43319295601562
19,PGE_bay,20,86.76774219629522
20,PGE_bay,21,86.2211737415154
21,PGE_bay,22,84.7181104908709
22,PGE_bay,23,122.294691756983
23,PGE_bay,24,116.6923650954899
24,SCE,1,459.8891280688491
25,SCE,2,571.517697186232
26,SCE,3,678.516509980774
27,SCE,4,750.5349416694081
28,SCE,5,729.9582469012273
29,SCE,6,729.4438295320225
30,SCE,7,650.2235546745248
31,SCE,8,602.8971567077084
32,SCE,9,595.1808961696403
33,SCE,10,489.2109181135074
34,SCE,11,437.2547638238498
35,SCE,12,461.43238017646286
36,SCE,13,309.67925626112657
37,SCE,14,210.91112137385701
38,SCE,15,201.13719135897094
39,SCE,16,176.4451576371535
40,SCE,17,96.71046541045149
41,SCE,18,99.28255225647413
42,SCE,19,212.45437348147058
43,SCE,20,326.6550294448761
44,SCE,21,324.59735996805796
45,SCE,22,318.9387689068081
46,SCE,23,460.40354543805364
47,SCE,24,439.3124333006679
48,SDGE,1,73.05530419843697
49,SDGE,2,90.78796752177124
50,SDGE,3,107.78517476257088
51,SDGE,4,119.2256027131091
52,SDGE,5,115.95690901295538
53,SDGE,6,115.8751916704515
54,SDGE,7,103.29072092485941
55,SDGE,8,95.77272541450577
56,SDGE,9,94.54696527694806
57,SDGE,10,77.71319272115612
58,SDGE,11,69.45974112826781
59,SDGE,12,73.30045622594852
60,SDGE,13,49.19384018731438
61,SDGE,14,33.50411042657625
62,SDGE,15,31.951480919003195
63,SDGE,16,28.029048478818655
64,SDGE,17,15.362860390722764
65,SDGE,18,15.771447103241986
66,SDGE,19,33.74926245408777
67,SDGE,20,51.89051248994126
68,SDGE,21,51.56364311992588
69,SDGE,22,50.66475235238358
70,SDGE,23,73.13702154094081
71,SDGE,24,69.78661049828318
72,PGE_valley,1,65.15095980975362
73,PGE_valley,2,80.96500710138287
74,PGE_valley,3,96.12317224727632
75,PGE_valley,4,106.32578340316614
76,PGE_valley,5,103.41075164434052
77,PGE_valley,6,103.33787585036985
78,PGE_valley,7,92.11500357889102
79,PGE_valley,8,85.41043053359202
80,PGE_valley,9,84.31729362403236
81,PGE_valley,10,69.3048800660802
82,PGE_valley,11,61.94442487504539
83,PGE_valley,12,65.36958719166557
84,PGE_valley,13,43.87122797032627
85,PGE_valley,14,29.879075527963074
86,PGE_valley,15,28.49443544252088
87,PGE_valley,16,24.99639733193008
88,PGE_valley,17,13.700649266480628
89,PGE_valley,18,14.065028236333836
90,PGE_valley,19,30.097702909874997
91,PGE_valley,20,46.27612917135745
92,PGE_valley,21,45.98462599547488
93,PGE_valley,22,45.182992261797814
94,PGE_valley,23,65.22383560372427
95,PGE_valley,24,62.23592805092795
96,PGE_bay,25,39.26295096106078
97,PGE_bay,26,54.2140746713985
98,PGE_bay,27,56.554250556494836
99,PGE_bay,28,69.03518861034198
100,PGE_bay,29,34.84261873365659
101,PGE_bay,30,40.04300958942623
102,PGE_bay,31,85.41641980601635
103,PGE_bay,32,173.43303503991754
104,PGE_bay,33,132.21993750794311
105,PGE_bay,34,152.76148138823314
106,PGE_bay,35,235.96773508054744
107,PGE_bay,36,269.90028541444434
108,PGE_bay,37,272.3704710709348
109,PGE_bay,38,246.75854610626936
110,PGE_bay,39,193.84456914881332
111,PGE_bay,40,163.68230218534944
112,PGE_bay,41,204.8953997173238
113,PGE_bay,42,235.70771553775896
114,PGE_bay,43,247.01856564905793
115,PGE_bay,44,218.93645502790187
116,PGE_bay,45,228.94720742525843
117,PGE_bay,46,215.03616188607452
118,PGE_bay,47,207.75561468799717
119,PGE_bay,48,161.86216538583002
120,SCE,25,147.81346244164058
121,SCE,26,204.10004582173553
122,SCE,27,212.91011974209823
123,SCE,28,259.8971806506992
124,SCE,29,131.17221170317777
125,SCE,30,150.75015374842815
126,SCE,31,321.567698093238
127,SCE,32,652.9243672091013
128,SCE,33,497.7691765004917
129,SCE,34,575.1020475792307
130,SCE,35,888.3491203032374
131,SCE,36,1016.0951921484963
132,SCE,37,1025.3947146199898
133,SCE,38,928.9733500471317
134,SCE,39,729.767789736709
135,SCE,40,616.2157258742567
136,SCE,41,771.3709165828661
137,SCE,42,887.3702232009749
138,SCE,43,929.9522471493947
139,SCE,44,824.2313601050423
140,SCE,45,861.9188985421493
141,SCE,46,809.5479035711041
142,SCE,47,782.138784707754
143,SCE,48,609.3634461584189
144,SDGE,25,23.48078439828145
145,SDGE,26,32.42214269564028
146,SDGE,27,33.82165964653123
147,SDGE,28,41.285750051282946
148,SDGE,29,20.837252379931883
149,SDGE,30,23.94729004857843
150,SDGE,31,51.08236870751958
151,SDGE,32,103.71975624936245
152,SDGE,33,79.07270772533853
153,SDGE,34,91.35735651649237
154,SDGE,35,141.11795921483719
155,SDGE,36,161.4109550027559
156,SDGE,37,162.888222895363
157,SDGE,38,147.57128737727874
158,SDGE,39,115.92665409880013
159,SDGE,40,97.88843562065016
160,SDGE,41,122.53548414467404
161,SDGE,42,140.96245733140486
162,SDGE,43,147.72678926071112
163,SDGE,44,130.93258585001973
164,SDGE,45,136.91940836216435
165,SDGE,46,128.60005759853476
166,SDGE,47,124.24600486242967
167,SDGE,48,96.79992243662383
168,PGE_valley,25,20.94024051256575
169,PGE_valley,26,28.914173158079198
170,PGE_valley,27,30.162266963463914
171,PGE_valley,28,36.81876725884905
172,PGE_valley,29,18.582729991283514
173,PGE_valley,30,21.35627178102732
174,PGE_valley,31,45.55542389654205
175,PGE_valley,32,92.49761868795602
176,PGE_valley,33,70.51730000423633
177,PGE_valley,34,81.47279007372434
178,PGE_valley,35,125.8494587096253
179,PGE_valley,36,143.94681888770364
180,PGE_valley,37,145.2642512378319
181,PGE_valley,38,131.60455792334366
182,PGE_valley,39,103.38377021270044
183,PGE_valley,40,87.29722783218637
184,PGE_valley,41,109.27754651590602
185,PGE_valley,42,125.7107816201381
186,PGE_valley,43,131.7432350128309
187,PGE_valley,44,116.76610934821433
188,PGE_valley,45,122.10517729347116
189,PGE_valley,46,114.68595300590641
190,PGE_valley,47,110.80299450026514
191,PGE_valley,48,86.326488205776
192,PGE_bay,49,242.54877816957898
193,PGE_bay,50,194.0120576909529
194,PGE_bay,51,189.56285831374547
195,PGE_bay,52,189.832506760849
196,PGE_bay,53,189.56285831374547
197,PGE_bay,54,195.76477259712547
198,PGE_bay,55,186.32707694850376
199,PGE_bay,56,181.3385806770894
200,PGE_bay,57,197.11301483264288
201,PGE_bay,58,201.0229173156433
202,PGE_bay,59,182.55199868905504
203,PGE_bay,60,184.70918626588286
204,PGE_bay,61,246.45868065257943
205,PGE_bay,62,322.09507006510523
206,PGE_bay,63,292.29891666017085
207,PGE_bay,64,213.02227321174817
208,PGE_bay,65,208.30342538743722
209,PGE_bay,66,180.93410800643417
210,PGE_bay,67,172.44018192267458
211,PGE_bay,68,167.7213340983637
212,PGE_bay,69,125.92582479732452
213,PGE_bay,70,78.33287388356055
214,PGE_bay,71,44.89646644272919
215,PGE_bay,72,71.18719003531838
216,SCE,49,913.1248119325327
217,SCE,50,730.3983348365285
218,SCE,51,713.6484077693947
219,SCE,52,714.6635548643727
220,SCE,53,713.6484077693947
221,SCE,54,736.9967909538841
222,SCE,55,701.4666426296611
223,SCE,56,682.6864213725719
224,SCE,57,742.0725264287731
225,SCE,58,756.7921593059513
226,SCE,59,687.254583299972
227,SCE,60,695.3757600597943
228,SCE,61,927.8444448097108
229,SCE,62,1212.5932049509843
230,SCE,63,1100.4194509559372
231,SCE,64,801.9662050324637
232,SCE,65,784.2011308703519
233,SCE,66,681.1637007301051
234,SCE,67,649.1865672383043
235,SCE,68,631.4214930761929
236,SCE,69,474.0736933546335
237,SCE,70,294.90023109105147
238,SCE,71,169.02199131380402
239,SCE,72,267.9988330741398
240,SDGE,49,145.0536810621992
241,SDGE,50,116.0268188151777
242,SDGE,51,113.36602310920073
243,SDGE,52,113.52728345501754
244,SDGE,53,113.36602310920073
245,SDGE,54,117.0750110629868
246,SDGE,55,111.4308989593993
247,SDGE,56,108.44758256178876
248,SDGE,57,117.88131279207074
249,SDGE,58,120.21958780641414
250,SDGE,59,109.17325411796429
251,SDGE,60,110.46333688449857
252,SDGE,61,147.3919560765426
253,SDGE,62,192.62548307815115
254,SDGE,63,174.8062148653963
255,SDGE,64,127.39567319526115
256,SDGE,65,124.57361714346736
257,SDGE,66,108.20569204306358
258,SDGE,67,103.12599114983479
259,SDGE,68,100.30393509804105
260,SDGE,69,75.30858149643917
261,SDGE,70,46.84613045977641
262,SDGE,71,26.84984757849491
263,SDGE,72,42.57273129563158
264,PGE_valley,49,129.3593483571088
265,PGE_valley,50,103.47309743517486
266,PGE_valley,51,101.10019110066425
267,PGE_valley,52,101.24400360578613
268,PGE_valley,53,101.10019110066425
269,PGE_valley,54,104.40787871846692
270,PGE_valley,55,99.374441039202
271,PGE_valley,56,96.71390969444768
272,PGE_valley,57,105.12694124407619
273,PGE_valley,58,107.2122225683431
274,PGE_valley,59,97.36106596749603
275,PGE_valley,60,98.51156600847087
276,PGE_valley,61,131.4446296813757
277,PGE_valley,62,171.78403736805612
278,PGE_valley,63,155.89275555209113
279,PGE_valley,64,113.61187904626568
280,PGE_valley,65,111.09516020663318
281,PGE_valley,66,96.49819093676489
282,PGE_valley,67,91.96809702542643
283,PGE_valley,68,89.45137818579398
284,PGE_valley,69,67.1604398919064
285,PGE_valley,70,41.77753273789896
286,PGE_valley,71,23.944782102788903
287,PGE_valley,72,37.9665013521698
