,Generator,Time,Value,Zones,Type,$/MWh
0,ENCOGEN_CTG2,1,0.0,PNW,Gas,39.20182581798
1,ENCOGEN_CTG2,2,0.0,PNW,Gas,39.20182581798
2,ENCOGEN_CTG2,3,0.0,PNW,Gas,39.20182581798
3,ENCOGEN_CTG2,4,0.0,PNW,Gas,39.20182581798
4,ENCOGEN_CTG2,5,0.0,PNW,Gas,39.20182581798
5,ENCOGEN_CTG2,6,0.0,PNW,Gas,39.20182581798
6,ENCOGEN_CTG2,7,0.0,PNW,Gas,39.20182581798
7,ENCOGEN_CTG2,8,0.0,PNW,Gas,39.20182581798
8,ENCOGEN_CTG2,9,0.0,PNW,Gas,39.20182581798
9,ENCOGEN_CTG2,10,0.0,PNW,Gas,39.20182581798
10,ENCOGEN_CTG2,11,0.0,PNW,Gas,39.20182581798
11,ENCOGEN_CTG2,12,0.0,PNW,Gas,39.20182581798
12,ENCOGEN_CTG2,13,0.0,PNW,Gas,39.20182581798
13,ENCOGEN_CTG2,14,0.0,PNW,Gas,39.20182581798
14,ENCOGEN_CTG2,15,0.0,PNW,Gas,39.20182581798
15,ENCOGEN_CTG2,16,0.0,PNW,Gas,39.20182581798
16,ENCOGEN_CTG2,17,0.0,PNW,Gas,39.20182581798
17,ENCOGEN_CTG2,18,0.0,PNW,Gas,39.20182581798
18,ENCOGEN_CTG2,19,0.0,PNW,Gas,39.20182581798
19,ENCOGEN_CTG2,20,0.0,PNW,Gas,39.20182581798
20,ENCOGEN_CTG2,21,0.0,PNW,Gas,39.20182581798
21,ENCOGEN_CTG2,22,0.0,PNW,Gas,39.20182581798
22,ENCOGEN_CTG2,23,0.0,PNW,Gas,39.20182581798
23,ENCOGEN_CTG2,24,0.0,PNW,Gas,39.20182581798
24,RIVER_ROAD,1,148.79999999999998,PNW,Gas,30.42952581798
25,RIVER_ROAD,2,148.79999999999998,PNW,Gas,30.42952581798
26,RIVER_ROAD,3,148.79999999999998,PNW,Gas,30.42952581798
27,RIVER_ROAD,4,148.79999999999998,PNW,Gas,30.42952581798
28,RIVER_ROAD,5,148.79999999999998,PNW,Gas,30.42952581798
29,RIVER_ROAD,6,148.79999999999998,PNW,Gas,30.42952581798
30,RIVER_ROAD,7,148.79999999999998,PNW,Gas,30.42952581798
