,Generator,Time,Value,Zones
69,PORT_WESTWARD_1_GEN_1,22,1.0,PNW
70,PORT_WESTWARD_1_GEN_1,23,1.0,PNW
71,PORT_WESTWARD_1_GEN_1,24,1.0,PNW
72,HERMISTON_2,1,1.0,PNW
73,HERMISTON_2,2,1.0,PNW
74,HERMISTON_2,3,1.0,PNW
75,HERMISTON_2,4,1.0,PNW
76,HERMISTON_2,5,1.0,PNW
77,HERMISTON_2,6,1.0,PNW
78,HERMISTON_2,7,1.0,PNW
79,HERMISTON_2,8,1.0,PNW
80,HERMISTON_2,9,1.0,PNW
81,HERMISTON_2,10,1.0,PNW
82,HERMISTON_2,11,1.0,PNW
83,HERMISTON_2,12,1.0,PNW
84,HERMISTON_2,13,1.0,PNW
85,HERMISTON_2,14,1.0,PNW
86,HERMISTON_2,15,1.0,PNW
87,HERMISTON_2,16,1.0,PNW
88,HERMISTON_2,17,1.0,PNW
89,HERMISTON_2,18,1.0,PNW
90,HERMISTON_2,19,1.0,PNW
91,HERMISTON_2,20,1.0,PNW
92,HERMISTON_2,21,1.0,PNW
93,HERMISTON_2,22,1.0,PNW
94,HERMISTON_2,23,1.0,PNW
95,HERMISTON_2,24,1.0,PNW
96,TRANSALTA_CENTRALIA_1,1,1.0,PNW
97,TRANSALTA_CENTRALIA_1,2,1.0,PNW
98,TRANSALTA_CENTRALIA_1,3,1.0,PNW
99,TRANSALTA_CENTRALIA_1,4,1.0,PNW
100,TRANSALTA_CENTRALIA_1,5,1.0,PNW
101,TRANSALTA_CENTRALIA_1,6,1.0,PNW
102,TRANSALTA_CENTRALIA_1,7,1.0,PNW
103,TRANSALTA_CENTRALIA_1,8,1.0,PNW
104,TRANSALTA_CENTRALIA_1,9,1.0,PNW
105,TRANSALTA_CENTRALIA_1,10,1.0,PNW
106,TRANSALTA_CENTRALIA_1,11,1.0,PNW
107,TRANSALTA_CENTRALIA_1,12,1.0,PNW
108,TRANSALTA_CENTRALIA_1,13,1.0,PNW
109,TRANSALTA_CENTRALIA_1,14,1.0,PNW
110,TRANSALTA_CENTRALIA_1,15,1.0,PNW
111,TRANSALTA_CENTRALIA_1,16,1.0,PNW
112,TRANSALTA_CENTRALIA_1,17,1.0,PNW
113,TRANSALTA_CENTRALIA_1,18,1.0,PNW
114,TRANSALTA_CENTRALIA_1,19,1.0,PNW
115,TRANSALTA_CENTRALIA_1,20,1.0,PNW
116,TRANSALTA_CENTRALIA_1,21,1.0,PNW
117,TRANSALTA_CENTRALIA_1,22,1.0,PNW
118,TRANSALTA_CENTRALIA_1,23,1.0,PNW
119,TRANSALTA_CENTRALIA_1,24,1.0,PNW
120,ENCOGEN_CTG1,1,0.0,PNW
121,ENCOGEN_CTG1,2,0.0,PNW
122,ENCOGEN_CTG1,3,0.0,PNW
123,ENCOGEN_CTG1,4,0.0,PNW
124,ENCOGEN_CTG1,5,0.0,PNW
125,ENCOGEN_CTG1,6,0.0,PNW
126,ENCOGEN_CTG1,7,0.0,PNW
127,ENCOGEN_CTG1,8,0.0,PNW
128,ENCOGEN_CTG1,9,0.0,PNW
129,ENCOGEN_CTG1,10,0.0,PNW
130,ENCOGEN_CTG1,11,0.0,PNW
131,ENCOGEN_CTG1,12,0.0,PNW
132,ENCOGEN_CTG1,13,0.0,PNW
133,ENCOGEN_CTG1,14,0.0,PNW
134,ENCOGEN_CTG1,15,0.0,PNW
135,ENCOGEN_CTG1,16,0.0,PNW
136,ENCOGEN_CTG1,17,0.0,PNW
137,ENCOGEN_CTG1,18,0.0,PNW
138,ENCOGEN_CTG1,19,0.0,PNW
139,ENCOGEN_CTG1,20,0.0,PNW
140,ENCOGEN_CTG1,21,0.0,PNW
141,ENCOGEN_CTG1,22,0.0,PNW
142,ENCOGEN_CTG1,23,0.0,PNW
143,ENCOGEN_CTG1,24,0.0,PNW
144,RATHDRUMPWR_CTG1,1,1.0,PNW
145,RATHDRUMPWR_CTG1,2,1.0,PNW
146,RATHDRUMPWR_CTG1,3,1.0,PNW
147,RATHDRUMPWR_CTG1,4,1.0,PNW
148,RATHDRUMPWR_CTG1,5,1.0,PNW
149,RATHDRUMPWR_CTG1,6,1.0,PNW
150,RATHDRUMPWR_CTG1,7,1.0,PNW
151,RATHDRUMPWR_CTG1,8,1.0,PNW
152,RATHDRUMPWR_CTG1,9,1.0,PNW
153,RATHDRUMPWR_CTG1,10,1.0,PNW
154,RATHDRUMPWR_CTG1,11,1.0,PNW
155,RATHDRUMPWR_CTG1,12,1.0,PNW
156,RATHDRUMPWR_CTG1,13,1.0,PNW
157,RATHDRUMPWR_CTG1,14,1.0,PNW
158,RATHDRUMPWR_CTG1,15,1.0,PNW
159,RATHDRUMPWR_CTG1,16,1.0,PNW
160,RATHDRUMPWR_CTG1,17,1.0,PNW
161,RATHDRUMPWR_CTG1,18,1.0,PNW
162,RATHDRUMPWR_CTG1,19,1.0,PNW
163,RATHDRUMPWR_CTG1,20,1.0,PNW
164,RATHDRUMPWR_CTG1,21,1.0,PNW
165,RATHDRUMPWR_CTG1,22,1.0,PNW
166,RATHDRUMPWR_CTG1,23,1.0,PNW
167,RATHDRUMPWR_CTG1,24,1.0,PNW
168,UNIV_OF_WA_TG2,1,0.0,PNW
169,UNIV_OF_WA_TG2,2,0.0,PNW
170,UNIV_OF_WA_TG2,3,0.0,PNW
171,UNIV_OF_WA_TG2,4,0.0,PNW
172,UNIV_OF_WA_TG2,5,0.0,PNW
173,UNIV_OF_WA_TG2,6,0.0,PNW
174,UNIV_OF_WA_TG2,7,0.0,PNW
175,UNIV_OF_WA_TG2,8,0.0,PNW
176,UNIV_OF_WA_TG2,9,0.0,PNW
177,UNIV_OF_WA_TG2,10,0.0,PNW
178,UNIV_OF_WA_TG2,11,0.0,PNW
179,UNIV_OF_WA_TG2,12,0.0,PNW
180,UNIV_OF_WA_TG2,13,0.0,PNW
181,UNIV_OF_WA_TG2,14,0.0,PNW
182,UNIV_OF_WA_TG2,15,0.0,PNW
183,UNIV_OF_WA_TG2,16,0.0,PNW
184,UNIV_OF_WA_TG2,17,0.0,PNW
185,UNIV_OF_WA_TG2,18,0.0,PNW
186,UNIV_OF_WA_TG2,19,0.0,PNW
187,UNIV_OF_WA_TG2,20,0.0,PNW
188,UNIV_OF_WA_TG2,21,0.0,PNW
189,UNIV_OF_WA_TG2,22,0.0,PNW
190,UNIV_OF_WA_TG2,23,0.0,PNW
191,UNIV_OF_WA_TG2,24,0.0,PNW
192,FREDONIA_3,1,1.0,PNW
193,FREDONIA_3,2,1.0,PNW
194,FREDONIA_3,3,1.0,PNW
195,FREDONIA_3,4,1.0,PNW
196,FREDONIA_3,5,1.0,PNW
197,FREDONIA_3,6,1.0,PNW
198,FREDONIA_3,7,1.0,PNW
199,FREDONIA_3,8,1.0,PNW
200,FREDONIA_3,9,1.0,PNW
201,FREDONIA_3,10,1.0,PNW
202,FREDONIA_3,11,1.0,PNW
203,FREDONIA_3,12,1.0,PNW
204,FREDONIA_3,13,1.0,PNW
205,FREDONIA_3,14,1.0,PNW
206,FREDONIA_3,15,1.0,PNW
207,FREDONIA_3,16,1.0,PNW
208,FREDONIA_3,17,1.0,PNW
209,FREDONIA_3,18,1.0,PNW
210,FREDONIA_3,19,1.0,PNW
211,FREDONIA_3,20,1.0,PNW
212,FREDONIA_3,21,1.0,PNW
213,FREDONIA_3,22,1.0,PNW
214,FREDONIA_3,23,1.0,PNW
215,FREDONIA_3,24,1.0,PNW
216,CHEHALIS_CA,1,0.0,PNW
217,CHEHALIS_CA,2,0.0,PNW
218,CHEHALIS_CA,3,0.0,PNW
219,CHEHALIS_CA,4,0.0,PNW
220,CHEHALIS_CA,5,0.0,PNW
221,CHEHALIS_CA,6,0.0,PNW
222,CHEHALIS_CA,7,0.0,PNW
223,CHEHALIS_CA,8,0.0,PNW
224,CHEHALIS_CA,9,0.0,PNW
225,CHEHALIS_CA,10,0.0,PNW
226,CHEHALIS_CA,11,0.0,PNW
227,CHEHALIS_CA,12,0.0,PNW
228,CHEHALIS_CA,13,0.0,PNW
229,CHEHALIS_CA,14,0.0,PNW
230,CHEHALIS_CA,15,0.0,PNW
231,CHEHALIS_CA,16,0.0,PNW
232,CHEHALIS_CA,17,0.0,PNW
233,CHEHALIS_CA,18,0.0,PNW
234,CHEHALIS_CA,19,0.0,PNW
235,CHEHALIS_CA,20,0.0,PNW
236,CHEHALIS_CA,21,0.0,PNW
237,CHEHALIS_CA,22,0.0,PNW
238,CHEHALIS_CA,23,0.0,PNW
239,CHEHALIS_CA,24,0.0,PNW
240,CHEHALIS_CT2,1,1.0,PNW
241,CHEHALIS_CT2,2,1.0,PNW
242,CHEHALIS_CT2,3,1.0,PNW
243,CHEHALIS_CT2,4,1.0,PNW
244,CHEHALIS_CT2,5,1.0,PNW
245,CHEHALIS_CT2,6,1.0,PNW
246,CHEHALIS_CT2,7,1.0,PNW
247,CHEHALIS_CT2,8,1.0,PNW
248,CHEHALIS_CT2,9,1.0,PNW
249,CHEHALIS_CT2,10,1.0,PNW
250,CHEHALIS_CT2,11,1.0,PNW
251,CHEHALIS_CT2,12,1.0,PNW
252,CHEHALIS_CT2,13,1.0,PNW
253,CHEHALIS_CT2,14,1.0,PNW
254,CHEHALIS_CT2,15,1.0,PNW
255,CHEHALIS_CT2,16,1.0,PNW
256,CHEHALIS_CT2,17,1.0,PNW
257,CHEHALIS_CT2,18,1.0,PNW
258,CHEHALIS_CT2,19,1.0,PNW
259,CHEHALIS_CT2,20,1.0,PNW
260,CHEHALIS_CT2,21,1.0,PNW
261,CHEHALIS_CT2,22,1.0,PNW
262,CHEHALIS_CT2,23,1.0,PNW
263,CHEHALIS_CT2,24,0.0,PNW
264,BEAVER_4,1,0.0,PNW
265,BEAVER_4,2,0.0,PNW
266,BEAVER_4,3,0.0,PNW
267,BEAVER_4,4,0.0,PNW
268,BEAVER_4,5,0.0,PNW
269,BEAVER_4,6,0.0,PNW
270,BEAVER_4,7,0.0,PNW
271,BEAVER_4,8,0.0,PNW
272,BEAVER_4,9,0.0,PNW
273,BEAVER_4,10,0.0,PNW
274,BEAVER_4,11,0.0,PNW
275,BEAVER_4,12,0.0,PNW
276,BEAVER_4,13,0.0,PNW
277,BEAVER_4,14,0.0,PNW
278,BEAVER_4,15,0.0,PNW
279,BEAVER_4,16,0.0,PNW
280,BEAVER_4,17,0.0,PNW
281,BEAVER_4,18,0.0,PNW
282,BEAVER_4,19,0.0,PNW
283,BEAVER_4,20,0.0,PNW
284,BEAVER_4,21,0.0,PNW
285,BEAVER_4,22,0.0,PNW
286,BEAVER_4,23,0.0,PNW
287,BEAVER_4,24,0.0,PNW
288,FERNDALE_CT1A,1,1.0,PNW
289,FERNDALE_CT1A,2,1.0,PNW
290,FERNDALE_CT1A,3,1.0,PNW
291,FERNDALE_CT1A,4,1.0,PNW
292,FERNDALE_CT1A,5,1.0,PNW
293,FERNDALE_CT1A,6,1.0,PNW
294,FERNDALE_CT1A,7,1.0,PNW
295,FERNDALE_CT1A,8,1.0,PNW
296,FERNDALE_CT1A,9,1.0,PNW
297,FERNDALE_CT1A,10,1.0,PNW
298,FERNDALE_CT1A,11,1.0,PNW
299,FERNDALE_CT1A,12,1.0,PNW
300,FERNDALE_CT1A,13,1.0,PNW
301,FERNDALE_CT1A,14,1.0,PNW
302,FERNDALE_CT1A,15,1.0,PNW
303,FERNDALE_CT1A,16,1.0,PNW
304,FERNDALE_CT1A,17,1.0,PNW
305,FERNDALE_CT1A,18,1.0,PNW
306,FERNDALE_CT1A,19,1.0,PNW
307,FERNDALE_CT1A,20,1.0,PNW
308,FERNDALE_CT1A,21,1.0,PNW
309,FERNDALE_CT1A,22,1.0,PNW
310,FERNDALE_CT1A,23,1.0,PNW
311,FERNDALE_CT1A,24,1.0,PNW
312,RATHDRUMPWR_STG1,1,1.0,PNW
313,RATHDRUMPWR_STG1,2,1.0,PNW
314,RATHDRUMPWR_STG1,3,1.0,PNW
315,RATHDRUMPWR_STG1,4,1.0,PNW
316,RATHDRUMPWR_STG1,5,1.0,PNW
317,RATHDRUMPWR_STG1,6,1.0,PNW
318,RATHDRUMPWR_STG1,7,1.0,PNW
319,RATHDRUMPWR_STG1,8,1.0,PNW
320,RATHDRUMPWR_STG1,9,1.0,PNW
321,RATHDRUMPWR_STG1,10,1.0,PNW
322,RATHDRUMPWR_STG1,11,1.0,PNW
323,RATHDRUMPWR_STG1,12,1.0,PNW
324,RATHDRUMPWR_STG1,13,1.0,PNW
325,RATHDRUMPWR_STG1,14,1.0,PNW
326,RATHDRUMPWR_STG1,15,1.0,PNW
327,RATHDRUMPWR_STG1,16,1.0,PNW
328,RATHDRUMPWR_STG1,17,1.0,PNW
329,RATHDRUMPWR_STG1,18,1.0,PNW
330,RATHDRUMPWR_STG1,19,1.0,PNW
331,RATHDRUMPWR_STG1,20,1.0,PNW
332,RATHDRUMPWR_STG1,21,1.0,PNW
333,RATHDRUMPWR_STG1,22,1.0,PNW
334,RATHDRUMPWR_STG1,23,1.0,PNW
335,RATHDRUMPWR_STG1,24,1.0,PNW
336,RUPERT_1002,1,0.0,PNW
337,RUPERT_1002,2,0.0,PNW
338,RUPERT_1002,3,0.0,PNW
339,RUPERT_1002,4,0.0,PNW
340,RUPERT_1002,5,0.0,PNW
341,RUPERT_1002,6,0.0,PNW
342,RUPERT_1002,7,0.0,PNW
343,RUPERT_1002,8,0.0,PNW
344,RUPERT_1002,9,0.0,PNW
345,RUPERT_1002,10,0.0,PNW
346,RUPERT_1002,11,0.0,PNW
347,RUPERT_1002,12,0.0,PNW
348,RUPERT_1002,13,0.0,PNW
349,RUPERT_1002,14,0.0,PNW
350,RUPERT_1002,15,0.0,PNW
351,RUPERT_1002,16,0.0,PNW
352,RUPERT_1002,17,0.0,PNW
353,RUPERT_1002,18,0.0,PNW
354,RUPERT_1002,19,0.0,PNW
355,RUPERT_1002,20,0.0,PNW
356,RUPERT_1002,21,0.0,PNW
357,RUPERT_1002,22,0.0,PNW
358,RUPERT_1002,23,0.0,PNW
359,RUPERT_1002,24,0.0,PNW
360,HERMISTON_PWR_CTG1,1,1.0,PNW
361,HERMISTON_PWR_CTG1,2,1.0,PNW
362,HERMISTON_PWR_CTG1,3,1.0,PNW
363,HERMISTON_PWR_CTG1,4,1.0,PNW
364,HERMISTON_PWR_CTG1,5,1.0,PNW
365,HERMISTON_PWR_CTG1,6,1.0,PNW
366,HERMISTON_PWR_CTG1,7,1.0,PNW
367,HERMISTON_PWR_CTG1,8,1.0,PNW
368,HERMISTON_PWR_CTG1,9,1.0,PNW
369,HERMISTON_PWR_CTG1,10,1.0,PNW
370,HERMISTON_PWR_CTG1,11,1.0,PNW
371,HERMISTON_PWR_CTG1,12,1.0,PNW
372,HERMISTON_PWR_CTG1,13,1.0,PNW
373,HERMISTON_PWR_CTG1,14,1.0,PNW
374,HERMISTON_PWR_CTG1,15,1.0,PNW
375,HERMISTON_PWR_CTG1,16,1.0,PNW
376,HERMISTON_PWR_CTG1,17,1.0,PNW
377,HERMISTON_PWR_CTG1,18,1.0,PNW
378,HERMISTON_PWR_CTG1,19,1.0,PNW
379,HERMISTON_PWR_CTG1,20,1.0,PNW
380,HERMISTON_PWR_CTG1,21,1.0,PNW
381,HERMISTON_PWR_CTG1,22,1.0,PNW
382,HERMISTON_PWR_CTG1,23,1.0,PNW
383,HERMISTON_PWR_CTG1,24,1.0,PNW
384,FREDONIA_2,1,1.0,PNW
385,FREDONIA_2,2,1.0,PNW
386,FREDONIA_2,3,1.0,PNW
387,FREDONIA_2,4,1.0,PNW
388,FREDONIA_2,5,1.0,PNW
389,FREDONIA_2,6,1.0,PNW
390,FREDONIA_2,7,1.0,PNW
391,FREDONIA_2,8,1.0,PNW
392,FREDONIA_2,9,1.0,PNW
393,FREDONIA_2,10,1.0,PNW
394,FREDONIA_2,11,1.0,PNW
395,FREDONIA_2,12,1.0,PNW
396,FREDONIA_2,13,1.0,PNW
397,FREDONIA_2,14,1.0,PNW
398,FREDONIA_2,15,1.0,PNW
399,FREDONIA_2,16,1.0,PNW
400,FREDONIA_2,17,1.0,PNW
401,FREDONIA_2,18,1.0,PNW
402,FREDONIA_2,19,1.0,PNW
403,FREDONIA_2,20,1.0,PNW
404,FREDONIA_2,21,1.0,PNW
405,FREDONIA_2,22,1.0,PNW
406,FREDONIA_2,23,1.0,PNW
407,FREDONIA_2,24,1.0,PNW
408,BOULDER_PARK_3,1,0.0,PNW
409,BOULDER_PARK_3,2,0.0,PNW
410,BOULDER_PARK_3,3,0.0,PNW
411,BOULDER_PARK_3,4,0.0,PNW
412,BOULDER_PARK_3,5,0.0,PNW
413,BOULDER_PARK_3,6,0.0,PNW
414,BOULDER_PARK_3,7,0.0,PNW
415,BOULDER_PARK_3,8,0.0,PNW
416,BOULDER_PARK_3,9,0.0,PNW
417,BOULDER_PARK_3,10,0.0,PNW
418,BOULDER_PARK_3,11,0.0,PNW
419,BOULDER_PARK_3,12,0.0,PNW
420,BOULDER_PARK_3,13,0.0,PNW
421,BOULDER_PARK_3,14,0.0,PNW
422,BOULDER_PARK_3,15,0.0,PNW
423,BOULDER_PARK_3,16,0.0,PNW
424,BOULDER_PARK_3,17,0.0,PNW
425,BOULDER_PARK_3,18,0.0,PNW
426,BOULDER_PARK_3,19,0.0,PNW
427,BOULDER_PARK_3,20,0.0,PNW
428,BOULDER_PARK_3,21,0.0,PNW
429,BOULDER_PARK_3,22,0.0,PNW
430,BOULDER_PARK_3,23,0.0,PNW
431,BOULDER_PARK_3,24,0.0,PNW
432,UNIV_OF_WA_DG7,1,0.0,PNW
433,UNIV_OF_WA_DG7,2,0.0,PNW
434,UNIV_OF_WA_DG7,3,0.0,PNW
435,UNIV_OF_WA_DG7,4,0.0,PNW
436,UNIV_OF_WA_DG7,5,0.0,PNW
437,UNIV_OF_WA_DG7,6,0.0,PNW
438,UNIV_OF_WA_DG7,7,0.0,PNW
439,UNIV_OF_WA_DG7,8,0.0,PNW
440,UNIV_OF_WA_DG7,9,0.0,PNW
441,UNIV_OF_WA_DG7,10,0.0,PNW
442,UNIV_OF_WA_DG7,11,0.0,PNW
443,UNIV_OF_WA_DG7,12,0.0,PNW
444,UNIV_OF_WA_DG7,13,0.0,PNW
445,UNIV_OF_WA_DG7,14,0.0,PNW
446,UNIV_OF_WA_DG7,15,0.0,PNW
447,UNIV_OF_WA_DG7,16,0.0,PNW
448,UNIV_OF_WA_DG7,17,0.0,PNW
449,UNIV_OF_WA_DG7,18,0.0,PNW
450,UNIV_OF_WA_DG7,19,0.0,PNW
451,UNIV_OF_WA_DG7,20,0.0,PNW
452,UNIV_OF_WA_DG7,21,0.0,PNW
453,UNIV_OF_WA_DG7,22,0.0,PNW
454,UNIV_OF_WA_DG7,23,0.0,PNW
455,UNIV_OF_WA_DG7,24,0.0,PNW
456,COYOTE_SPRINGS_1_GEN_2,1,0.0,PNW
457,COYOTE_SPRINGS_1_GEN_2,2,0.0,PNW
458,COYOTE_SPRINGS_1_GEN_2,3,0.0,PNW
459,COYOTE_SPRINGS_1_GEN_2,4,0.0,PNW
460,COYOTE_SPRINGS_1_GEN_2,5,0.0,PNW
461,COYOTE_SPRINGS_1_GEN_2,6,0.0,PNW
462,COYOTE_SPRINGS_1_GEN_2,7,0.0,PNW
463,COYOTE_SPRINGS_1_GEN_2,8,0.0,PNW
464,COYOTE_SPRINGS_1_GEN_2,9,0.0,PNW
465,COYOTE_SPRINGS_1_GEN_2,10,0.0,PNW
466,COYOTE_SPRINGS_1_GEN_2,11,0.0,PNW
467,COYOTE_SPRINGS_1_GEN_2,12,0.0,PNW
468,COYOTE_SPRINGS_1_GEN_2,13,0.0,PNW
469,COYOTE_SPRINGS_1_GEN_2,14,0.0,PNW
470,COYOTE_SPRINGS_1_GEN_2,15,0.0,PNW
471,COYOTE_SPRINGS_1_GEN_2,16,0.0,PNW
472,COYOTE_SPRINGS_1_GEN_2,17,0.0,PNW
473,COYOTE_SPRINGS_1_GEN_2,18,0.0,PNW
474,COYOTE_SPRINGS_1_GEN_2,19,0.0,PNW
475,COYOTE_SPRINGS_1_GEN_2,20,0.0,PNW
476,COYOTE_SPRINGS_1_GEN_2,21,0.0,PNW
477,COYOTE_SPRINGS_1_GEN_2,22,0.0,PNW
478,COYOTE_SPRINGS_1_GEN_2,23,0.0,PNW
479,COYOTE_SPRINGS_1_GEN_2,24,0.0,PNW
480,TRANSALTA_CENTRALIA_2,1,1.0,PNW
481,TRANSALTA_CENTRALIA_2,2,1.0,PNW
482,TRANSALTA_CENTRALIA_2,3,1.0,PNW
483,TRANSALTA_CENTRALIA_2,4,1.0,PNW
484,TRANSALTA_CENTRALIA_2,5,1.0,PNW
485,TRANSALTA_CENTRALIA_2,6,1.0,PNW
486,TRANSALTA_CENTRALIA_2,7,1.0,PNW
487,TRANSALTA_CENTRALIA_2,8,1.0,PNW
488,TRANSALTA_CENTRALIA_2,9,1.0,PNW
489,TRANSALTA_CENTRALIA_2,10,1.0,PNW
490,TRANSALTA_CENTRALIA_2,11,1.0,PNW
491,TRANSALTA_CENTRALIA_2,12,1.0,PNW
492,TRANSALTA_CENTRALIA_2,13,1.0,PNW
493,TRANSALTA_CENTRALIA_2,14,1.0,PNW
494,TRANSALTA_CENTRALIA_2,15,1.0,PNW
495,TRANSALTA_CENTRALIA_2,16,1.0,PNW
496,TRANSALTA_CENTRALIA_2,17,1.0,PNW
497,TRANSALTA_CENTRALIA_2,18,1.0,PNW
498,TRANSALTA_CENTRALIA_2,19,1.0,PNW
499,TRANSALTA_CENTRALIA_2,20,1.0,PNW
500,TRANSALTA_CENTRALIA_2,21,1.0,PNW
501,TRANSALTA_CENTRALIA_2,22,1.0,PNW
502,TRANSALTA_CENTRALIA_2,23,1.0,PNW
503,TRANSALTA_CENTRALIA_2,24,1.0,PNW
504,RATHDRUM_2,1,0.0,PNW
505,RATHDRUM_2,2,0.0,PNW
506,RATHDRUM_2,3,0.0,PNW
507,RATHDRUM_2,4,0.0,PNW
508,RATHDRUM_2,5,0.0,PNW
509,RATHDRUM_2,6,0.0,PNW
510,RATHDRUM_2,7,0.0,PNW
511,RATHDRUM_2,8,0.0,PNW
512,RATHDRUM_2,9,0.0,PNW
513,RATHDRUM_2,10,0.0,PNW
514,RATHDRUM_2,11,0.0,PNW
515,RATHDRUM_2,12,0.0,PNW
516,RATHDRUM_2,13,0.0,PNW
517,RATHDRUM_2,14,0.0,PNW
518,RATHDRUM_2,15,0.0,PNW
519,RATHDRUM_2,16,0.0,PNW
520,RATHDRUM_2,17,0.0,PNW
521,RATHDRUM_2,18,0.0,PNW
522,RATHDRUM_2,19,0.0,PNW
523,RATHDRUM_2,20,0.0,PNW
524,RATHDRUM_2,21,0.0,PNW
525,RATHDRUM_2,22,0.0,PNW
526,RATHDRUM_2,23,0.0,PNW
527,RATHDRUM_2,24,0.0,PNW
528,FREDERICKSON_PWR_FICT,1,1.0,PNW
529,FREDERICKSON_PWR_FICT,2,1.0,PNW
530,FREDERICKSON_PWR_FICT,3,1.0,PNW
531,FREDERICKSON_PWR_FICT,4,1.0,PNW
532,FREDERICKSON_PWR_FICT,5,1.0,PNW
533,FREDERICKSON_PWR_FICT,6,1.0,PNW
534,FREDERICKSON_PWR_FICT,7,1.0,PNW
535,FREDERICKSON_PWR_FICT,8,1.0,PNW
536,FREDERICKSON_PWR_FICT,9,1.0,PNW
537,FREDERICKSON_PWR_FICT,10,1.0,PNW
538,FREDERICKSON_PWR_FICT,11,1.0,PNW
539,FREDERICKSON_PWR_FICT,12,1.0,PNW
540,FREDERICKSON_PWR_FICT,13,1.0,PNW
541,FREDERICKSON_PWR_FICT,14,1.0,PNW
542,FREDERICKSON_PWR_FICT,15,1.0,PNW
543,FREDERICKSON_PWR_FICT,16,1.0,PNW
544,FREDERICKSON_PWR_FICT,17,1.0,PNW
545,FREDERICKSON_PWR_FICT,18,1.0,PNW
546,FREDERICKSON_PWR_FICT,19,1.0,PNW
547,FREDERICKSON_PWR_FICT,20,1.0,PNW
548,FREDERICKSON_PWR_FICT,21,1.0,PNW
549,FREDERICKSON_PWR_FICT,22,1.0,PNW
550,FREDERICKSON_PWR_FICT,23,1.0,PNW
