,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf
20,14981.267130268268,57565.86342896449,11313.654889395393,19687.477854331908,3735.5318776944605,9249.571217748846,4118.276573845868,5015.80039535267,8986.321529102353,6318.027287357824,9758.850414219665,4267.287842724185,1548.7919504548843,1151.5932877705286,1566.541263172602,9396.476555648987,16982.5056781044,0.0,6590.823761005309,4559.515796430666,1816.6298941133107,747.3556758412124,3836.186542691188,3948.3935454441084,3328.9571806586005,5769.894375011697,3612.9968003480158,1890.8936493530925,1276.1788815445896,1143.8384377234163
21,29657.9354688072,63682.024974540385,37688.72013101797,19614.334060769554,10521.060584587582,9249.571217748846,12203.35970962657,9191.767060267262,13799.397761498296,19293.272375665187,9866.926543723066,5866.228981507209,1854.3674626332554,1267.52549794877,1982.6907546312746,8365.985057048398,18786.54206623352,0.0,4234.80162662945,5070.896680236295,2930.8379321406524,747.3556758412124,3720.8488127682954,3787.3611160961077,5122.27382919785,5833.796830237558,4763.905965676949,2178.7163041489466,1119.6725664319927,1171.9193785215646
22,23916.49791584991,54057.105402818226,50114.14286883917,19247.435354351932,19546.0927848628,9249.571217748846,19765.35155427333,8106.487588029572,24916.82216442959,13884.90701649633,16855.249875940575,10920.310507655304,4173.109515085117,4169.441755672645,3109.8170620406604,8409.068180439308,15947.820710474789,0.0,4234.80162662945,6458.741882839178,4181.104895374995,515.7505580162705,3757.2204317858404,5254.194639198481,4829.877158111171,9965.404911874357,6643.530775482201,3761.420675603141,2195.0247604427186,1140.0916069907155
23,18100.159020664098,53613.67764951392,24197.590791851155,16020.850267367407,8419.198110679514,9249.571217748846,7203.859316484556,6764.813121569981,15145.648372790756,7725.200847305956,10313.23855057837,6396.72910080354,2917.995669572152,2396.0907210199593,2573.922723229224,8003.897444198206,15816.891929576528,0.0,4234.80162662945,3583.7593463083854,2712.7042458226233,417.2031199108335,3863.8675978726824,3285.3188363641066,2996.383867743218,6097.570400927567,3928.7216667133152,2045.3725642101463,1208.444522903404,1108.2638354598664
24,41293.60931286797,67100.1642500114,37549.178015198675,11990.863189802823,12463.521140695453,9249.571217748846,12876.188512535311,12997.023321741548,28193.619840009487,18558.842773586268,18159.61695615403,15945.317871421184,7275.702850620762,3942.4870327417448,4009.6779017519907,7989.788904889975,19794.57781297234,0.0,4234.80162662945,2490.7536772810176,4755.785153861772,371.21562341090436,2970.1343046097095,2913.435666192254,2127.9979951308296,10736.738512397964,3124.401951098398,1596.0259362511538,895.4318926782103,1111.0773401255767
25,68187.18591116104,194528.25144956936,75362.62163026753,9904.377491506357,22782.192020605406,9249.571217748846,25374.939495390347,18767.540044773323,40900.75170964782,21314.56437261483,21124.321245860872,17061.435005525156,8865.196457410879,5413.020600371484,5247.6109120355595,7975.775053765021,57240.20914987471,0.0,4234.80162662945,2012.2501082359368,8002.210742970451,422.12754893023714,2418.33714647628,2499.5694588846477,1874.909952006185,12489.598811398086,2667.238007827747,1257.9399927406164,777.8516941329756,1079.2495685947276
26,45756.73062512508,138948.7510354067,45447.508747767184,9677.159836020719,16299.313353622698,9249.571217748846,9953.337032693202,10514.541031474095,22080.878794600412,9657.427149091207,21124.321245860872,9792.067656538844,4928.156549070118,3437.580084588421,3782.54387735509,7035.047952910766,41005.040318490464,0.0,4234.80162662945,1710.544629409223,5171.180742123515,364.6431783053257,2218.7760509817863,2060.5602070528444,1609.6697147481673,12489.598811398086,2270.953747309149,1099.0419049461095,678.189172464628,1048.3551231308688
27,41920.783218461496,135324.00100839607,29576.754123788054,9367.950347428894,10412.79010273167,9249.571217748846,5765.512953378377,8295.362192314033,15565.44695050561,7061.798318585989,10644.40642897345,7644.713407418314,3681.0577989585518,2536.8881729987247,3054.216545651836,9475.446500501776,39925.167541524286,0.0,4234.80162662945,1511.6962919418138,3865.5172384069683,341.6494300553611,2144.959903831135,2341.2267505787713,1471.035500042948,6293.406559600653,2074.2982139542605,1023.1217948003584,611.2275045268397,1043.6749663311775
28,35303.49930371197,109823.88456837644,23940.734507865185,9370.073876919414,8059.409024857471,9249.571217748846,4380.007844427437,7377.710560731838,10482.725800950502,5862.874205016812,9970.376346636547,6606.8622649404,3119.3749415323246,2126.849249294536,2568.796434484155,8843.308188946365,32398.500632541123,0.0,5170.72498992921,1367.643479075317,3277.3409388961973,313.7116335468717,2088.5248843525846,1798.721710821782,1412.506565033231,5894.978035534565,1912.6131030174126,986.9358135009242,589.431795063092,1009.9805426663472
29,30302.087011972522,99952.48199481754,19932.294614507246,9269.678121562052,6646.953170313052,9249.571217748846,3320.955261147502,6607.743488607404,10004.365979635928,5100.581374613414,8672.434720020203,5817.8639056960355,2702.7152165251764,1850.9559294441315,2454.309319177616,10609.81093615693,29486.783584777164,0.0,5170.72498992921,1268.153291637274,2759.6265279874365,473.0394744495701,2079.8343205165343,2151.4260005193632,1392.7902500617374,5127.491719393131,2046.2652437568036,1004.5868868568958,576.1939996162138,1195.3201625200215
30,27230.133296039905,93423.09894616244,17897.202518310733,9206.208184567622,5741.272592125024,9249.571217748846,2775.96021829113,6058.586340332436,8195.942137956454,4659.440435996275,8143.619888977999,5484.820064568961,2449.7387679184917,1668.0301060071527,2303.543852752127,10492.397588893791,27561.087709972668,0.0,5170.72498992921,1190.6341290030666,2625.4507712954123,617.5940282940574,1988.2078820475572,2183.8195974179807,1307.1048812233596,4814.923322392627,1956.6446875194788,872.1782182932669,569.9541577095354,1035.2479787987852
31,18590.513141120184,85528.39338733333,4236.893799787768,2625.6262411673715,5790.0009840823695,3408.98730764523,797.1604376857155,1962.3928002087955,2587.617377306323,1081.592542272139,2771.1696273618677,1919.7214706588313,758.4158787709011,2311.6756007672234,1029.9634191951566,12334.082753626075,9798.22332447908,13631.284831426105,6981.071376049056,2590.5739582407527,1507.476396238119,1147.7254885861162,333.64254766625055,1768.7839461790165,1352.6136082330336,5182.7612438102105,1420.7618986438474,1987.4749941310513,137.42814427362674,1544.9928024877147
32,25694.156438073598,91767.79643382759,10540.739754074155,2623.8566332586047,5365.863720387888,3408.98730764523,3467.351522659557,4681.978544716023,8562.311805780326,1081.592542272139,2629.038593793781,1921.7883542405054,661.6336017989971,2168.344111407513,2175.6495207277153,17396.11303159974,10390.994690032618,13080.669906292955,6981.071376049056,2400.83620197205,1610.1090803042994,637.6252714367312,326.20728749540734,2901.156504912995,1215.827023044011,5349.977360128102,1873.1120995573592,1872.5764977572726,127.05659396425541,1321.278602169519
33,75740.23726148561,160697.25119747035,42706.061870609265,2623.8566332586047,4821.974764677683,3408.98730764523,18276.638937206535,13216.008370187299,22808.61739483964,18555.62159112101,3648.7580796552365,3065.188351622574,1089.2264178771172,1944.081803193866,1578.502603577763,14152.095872539176,8687.182545688447,11265.234612253129,6981.071376049056,2157.4912577805253,1488.06406746291,476.76712988258475,1298.434611652881,2352.804245499216,1139.168998418996,5594.326836498356,1942.0618797904988,1698.3714196431822,117.98112296680858,1328.7722636349208
34,43468.74429118437,114154.25260064511,21658.665215528315,9260.004264994128,4434.951180337014,3408.98730764523,4404.881596383415,7837.970207197282,9010.00922314269,5382.595899446786,4755.221189077685,2827.221155252505,1152.3703413362707,1773.1926573163767,1558.6546651032652,16032.603192414916,9141.030364076485,11200.078046709186,6981.071376049056,1984.2581775964338,1400.6850483680334,405.7651035032146,297.517697745285,3023.012562560501,1104.2376403845951,5146.915813712885,1877.2179386266837,1574.8907613329002,114.09142712404746,1368.7429669386433
35,32823.765533666236,124449.75092736424,13340.473249521205,8620.821888347615,4113.076788531098,3408.98730764523,2421.663940430596,3899.1069965224647,4836.105934935161,3327.481486611927,4280.38016825121,2310.7758443115563,833.9080585828364,1638.571921453665,1357.1520844317097,14368.931812242874,11506.43838357912,10244.541632702087,4518.485924442054,1840.3374021386144,1637.8858159001923,344.8866045103476,303.89077789172205,3250.9371847821803,1104.2376403845951,4947.607715475398,1821.859901519584,1473.0576458176781,97.23656444107834,1283.769715448293
36,43057.286251209,142573.5010624173,16015.236283721235,10454.489603411617,4192.911249874913,3408.98730764523,6543.653014568401,6144.746529036389,7452.2801433901095,6955.3382381092,4568.4975075456505,2823.7763492830486,2044.600742550856,1534.3596341622952,1388.1727035044344,12905.05249878472,23720.12391636442,9584.167257028175,4518.485924442054,1875.9875024813773,1569.9348186514824,376.7678680821842,789.4787145038335,2663.7593868473155,1104.2376403845951,4699.504790927415,1960.892107246366,1361.7457245815422,94.64440581722928,1283.769715448293
37,46227.11105432022,158280.75117946326,25075.59472413011,24859.451902353903,3954.876392724374,3408.98730764523,8235.191897584693,7957.760242626833,11770.546766943467,9676.915303006022,12142.051153387993,16624.633608598047,6839.381094707054,1433.0456521253816,1855.979412317263,11687.362461846047,43975.84911692532,8993.843180361804,4518.485924442054,1769.565351087797,1547.6977371038101,6564.597409930161,618.4140851186614,3269.7652320770444,1024.66556920719,4819.33362400146,1798.9238349943919,1269.4170331810742,89.45717275555607,1191.2757495630628
38,37298.871060679914,126866.25094537131,25694.272600461696,35495.97517264732,4010.680414198813,3408.98730764523,6193.68798704846,8767.744225389864,11880.168151030139,9104.189060683077,12085.892688949249,9450.618488846298,4984.888396208152,1334.6141376092928,1949.172712836593,10993.29807842766,28322.328498027153,9041.661947348992,4518.485924442054,1794.5204213277304,1439.525398989409,5658.9733320987925,2226.0718329676065,3435.8262703298847,826.7212070122512,3306.0371549449837,1798.9238349943919,1253.0212611232776,95.94048512915383,1451.2544018464973
39,27588.661054173783,82400.23411402317,16456.09057883177,40453.23679440563,3695.6146470225535,3408.98730764523,3427.3802695163663,5713.424192544133,8078.951249057237,5032.7754837197235,10419.901080290407,6205.060096662968,3105.7242321768153,1270.914772945784,1530.0000254513413,10429.903387931154,46114.73875885619,8595.912739293002,4518.485924442054,1653.5044688608027,1560.1737285155245,13163.920873104724,836.2360937600165,2896.9465067601054,823.8071604598606,2369.9271794190086,1806.9939324754782,1156.3758703607177,145.20753595914903,1280.022884715592
40,23142.517379488476,64467.387480392696,12578.548599428213,39974.26292043279,3445.564569937327,3408.98730764523,2268.337678373592,4059.9567285355924,6319.61357336135,3879.4311020339533,10293.062626283443,7217.4196749669045,2912.8609990806303,1207.231246015906,1212.8141954327305,9866.508697434645,30625.74811241424,8364.928519811041,4518.485924442054,1541.6687837114694,1707.2491895351338,4263.456853412801,942.4970125652565,3301.340218223712,823.8071604598606,1187.309494820586,1789.437930937677,1085.6050573768682,264.478906609932,1177.5193349235076
41,23226.406882784424,53886.74215154872,12062.489748092945,28018.791888805303,3246.111919021508,3408.98730764523,2268.337678373592,3512.7548039074613,6215.914112784764,3031.7769363012058,11092.26054469206,6860.124399814857,2832.584809200984,1133.4115695622472,1212.8141954327305,8612.17433356788,24269.329599070395,7823.54177778068,4518.485924442054,1452.411495445886,1565.7290756347031,2343.32192062779,364.4564974651852,3129.081127134674,830.6024690160734,1651.5171982013999,1796.2338025006968,1017.43451136781,324.1218814702612,1065.0197276893075
42,21746.35636034875,57568.2799289825,11276.97877576855,13268.520099932346,3078.566352154472,3408.98730764523,1578.0601240927465,3765.1090025925646,5709.787050122907,3148.7058597900855,7052.8348863325,4884.183695734491,2024.0620605847691,1100.1048157364492,1288.6964131898662,7711.310957873129,21884.803660233058,7938.614424653352,3217.921451498266,1377.4142473174077,1525.507734769012,1704.1859677787318,291.14461759884796,3082.888091846032,962.5653771460325,1290.341647299287,2051.3621474290685,990.6889081985292,1262.7807163290815,1098.7682572130936
43,20894.478428069644,67877.06900580067,11534.69947994101,6603.232924632464,2924.2375272155914,3408.98730764523,1540.316371124719,3144.5210170864816,5057.454275912083,2941.261709027445,5833.540811744788,4135.834046929717,1814.041513894962,1056.6935878541324,1073.4974405378957,7581.398770417463,19109.808702256658,7196.724431571459,3217.921451498266,1308.3982938019924,1594.8868014749114,1365.0870388091173,2465.1159839147736,3072.3630964638096,1000.4107817328241,1495.7490988255859,2147.3538332567246,944.9472659966603,2847.146555970102,1096.26586123638
44,27739.462423193887,86894.92414751633,17415.596985837044,10497.903984106693,2791.269093271713,3408.98730764523,4339.046591206397,5957.957496641889,8865.64588779686,6576.688239318074,4892.211859768083,3696.8279741821552,1614.916487516433,1039.3195940610271,3166.9948980433524,7130.967082570088,18888.504302685265,6855.840940592631,3217.921451498266,1248.9022374521821,1535.2217456920953,1149.1576930419585,8898.922786292618,2472.5553040702775,941.2246362240572,1473.6037545769764,2068.91814896687,921.6473367989006,984.0289003111168,1061.2728969566067
45,24599.598156974072,69371.67426693803,17863.860596831786,9382.225184559613,2692.8777922509908,3408.98730764523,3389.512766538608,4526.082045941549,7645.071653218405,4894.7478150834,4663.4657117109455,3327.1313975400617,1377.4692862499614,1016.14898975901,3642.1624317208953,6161.8335267328175,16761.201278533004,7180.505200663524,3217.921451498266,1204.8677616584362,1646.203143508002,1034.6794327701639,2486.359584402898,3650.0683985546752,941.2246362240572,1462.1557376348985,2212.056193762977,913.0139380747169,692.330870243782,1035.0180288982222
46,20490.011180035603,60124.93694803398,13205.870677624713,9076.672885645903,2634.403721902176,3408.98730764523,2064.1501623170493,3718.8353762840875,6244.470943933394,3457.7783173316293,4695.9785069123245,3222.2715038297997,1409.0287243929733,990.0959179361674,2240.319624896277,6680.440706539434,20372.750040124833,7089.901221108856,3217.921451498266,1178.697947258675,2055.321503386492,1014.3931395189153,4882.487512187048,4047.0946132507256,3973.5194776512035,1278.893630357209,1974.483850372406,909.5682641031957,919.2103556450147,1093.7769917244054
47,18982.996174397656,55366.84841257806,11476.659838848027,8915.75653980872,2873.7736034899026,3408.98730764523,1589.9401250269452,3336.3936309627584,5553.711466057133,2882.7972472830047,5950.227049068318,4431.398399109103,1691.1851296953794,1021.9456002679219,2007.664981850841,7680.916051041301,20866.339957493496,7503.072146392873,3217.921451498266,1285.7934894365073,2271.572021189545,3456.125163578294,3189.7588005652083,3845.3655350914655,2571.4290790180066,858.1977749767354,2152.733898244115,989.8178828079587,515.9970201006187,1238.7806937264043
48,17468.990376818383,49257.93636705617,9969.234522205375,8865.145753617997,2837.8614461295574,3408.98730764523,1222.749096152416,3060.837445001855,4464.472335102324,2404.934828561921,7235.703295706268,4816.941083210696,2071.401217799287,975.6202293975181,1747.6701321650373,6624.290613856337,23182.50485143705,7480.700793416412,3217.921451498266,1269.724536800529,2372.7923288694938,1992.529925141982,3434.167497090185,8205.520288766736,3356.361618449167,1310.9856122768042,1885.2880361077698,919.9180952146799,412.2815170069052,1076.2737463521491
49,22498.36583632315,86340.33739338371,10210.531242834502,8134.29768729737,2591.816442355894,3408.98730764523,2116.001416394438,3857.786603452641,6512.405083189645,3612.2340165407695,5724.565118737793,3618.6997747948767,1465.3848639340663,929.3106962607453,1750.1675548869941,5632.147829482824,21649.595319327334,7402.261237042696,2145.020057130142,1159.658152927466,2217.5878570935724,1879.5427270433931,73.31724441191506,9498.574443669306,3036.1885036290637,1711.0093518184276,1935.266008227479,875.9056945970316,379.8722446738541,1050.0188782937648
50,20697.737569149383,67943.52275629586,13139.186834666816,11671.154027618983,2504.1053368326725,3408.98730764523,2353.725185088146,4255.739789705543,5692.021279592655,3283.351286837886,8136.9374172370035,7958.879711832766,2610.1659118121365,933.6502352756138,1768.8325036510914,7024.064123650667,24331.89733507487,6645.130759745588,2145.020057130142,1120.3902275869564,2966.461203215611,1596.947206742634,613.1031849966306,5269.748243485543,4034.652454260929,866.5961152744072,1869.1478411455978,882.8098517369946,477.1146407428826,1056.2681050031795
51,25009.058827823348,89371.83666597359,12579.783485408916,14734.935186996976,2401.7089625003878,3408.98730764523,2760.862717103919,4501.706924477647,7593.616717830786,6074.50589298429,10639.78010238353,7279.839559133461,2461.260467558004,898.9022476894035,1915.6546710419116,5965.639610983445,24627.356088429355,6581.0927618504675,2145.020057130142,1074.5732467760727,2904.0027808022473,4144.564264338753,736.3589841923693,4386.350297737689,3413.6505336493565,1013.1494993738929,1694.86205168565,855.1932231771431,373.3845585792938,1015.0259140139915
52,22925.802829307275,67297.10900147898,14695.143170351046,11043.17916772799,2308.5242567846976,3408.98730764523,3206.981502185032,4311.137793032593,8039.471758990009,6472.966163936753,8249.768382402266,6003.470051330362,2196.2613758492203,896.0197801685782,4622.335128438305,5904.849797319788,22355.220342044508,6122.060562964704,2145.020057130142,1032.9154443385112,2740.324050708935,2246.2066869781956,3799.7076327620875,3905.241064376997,2974.063511171716,1384.2716879469915,1701.65792324867,829.3058362015124,960.7023885104502,972.5122353393383
53,22668.142212041144,59830.12394583712,13473.840935436996,9599.651009616742,2232.828371196164,3408.98730764523,3352.882763658162,5329.678964791579,8106.586892104297,5246.823058536143,6169.4635258017315,4494.50724446955,1703.4582445287729,861.2717925823677,6815.466608219717,5902.9560336542545,24540.456455089803,6480.281852500289,2145.020057130142,999.0082377902835,2560.0106654000033,1592.6113548968644,3809.2565238905877,4016.572126642281,2199.795142102495,1540.0397873228053,1709.7280207297556,830.1768615920829,670.2873165921521,868.7642507912664
