,Path42,Path24,Path45,Path66
0,0.0,25.34233762439548,0.0,0.0
1,0.0,82.85908973659214,0.0,0.0
2,0.0,91.43748936821532,0.0,0.0
3,0.0,83.93193015345354,0.0,0.0
4,0.0,88.55572240679419,0.0,0.0
5,0.0,81.06741304458373,0.0,0.0
6,0.0,67.1334587351891,0.0,0.0
7,0.0,64.68341017300138,0.0,0.0
8,0.0,52.88864364900817,0.0,0.0
9,0.0,31.876521074107522,0.0,0.0
10,0.0,59.88908267015527,0.0,0.0
11,0.0,64.75464262232894,0.0,0.0
12,0.0,72.09614839577685,0.0,0.0
13,0.0,64.18907675729616,0.0,0.0
14,0.0,28.724916063003292,0.0,0.0
15,0.0,8.258926105368397,0.0,0.0
16,0.0,8.150991822172637,0.0,0.0
17,0.0,4.759783305563038,0.0,0.0
18,0.0,51.362492543544874,0.0,0.0
19,0.0,40.416067323681,0.0,0.0
20,0.0,45.37012456457333,0.0,0.0
21,0.0,55.848124867948314,0.0,0.0
22,0.0,38.924449643709735,0.0,0.0
23,0.0,25.368240503546954,0.0,0.0
24,0.0,42.50095595763791,0.0,0.0
25,0.0,56.722313501270385,0.0,0.0
26,0.0,62.58412153840036,0.0,0.0
27,0.0,64.78989777848415,0.0,0.0
28,0.0,46.29134867447387,0.0,0.0
29,0.0,49.827522828352386,0.0,0.0
30,0.0,44.13679258128208,0.0,0.0
31,0.0,45.483223424396286,0.0,0.0
32,0.0,37.60125683183509,0.0,0.0
33,0.0,55.14414354777503,0.0,0.0
34,0.0,94.85714672573886,0.0,0.0
35,0.0,27.348806603654452,0.0,0.0
36,0.0,25.95383974649353,0.0,0.0
37,0.0,26.45050806642584,0.0,0.0
38,0.0,31.556721489656972,0.0,0.0
39,0.0,47.93277977594307,0.0,0.0
40,0.0,24.49879003465907,0.0,0.0
41,0.0,18.03673002569831,0.0,0.0
42,0.0,63.334528989190396,0.0,0.0
43,0.0,23.108739128788656,0.0,0.0
44,0.0,38.564041996426994,0.0,0.0
45,0.0,29.636079758209522,0.0,0.0
46,0.0,34.23541143395096,0.0,0.0
47,0.0,53.619254988240556,0.0,0.0
48,0.0,69.49294713064168,12.634623903992008,0.0
49,0.0,107.2557326136062,14.212262157758342,0.0
50,0.0,90.30860663796804,7.8936015264028825,0.0
51,0.0,93.00406781627545,9.266347420462047,0.0
52,0.0,73.82227674527456,16.29714402024578,0.0
53,0.0,73.78736768250369,17.870717561941827,0.0
54,0.0,52.769620731744666,11.102326242520807,0.0
55,0.0,54.52303332013478,9.741338939882798,0.0
56,0.0,23.95193750023161,12.539508409135973,0.0
57,0.0,35.01439501747413,10.776220355974715,0.0
58,0.0,104.35846559578529,9.033652618857834,0.0
59,0.0,20.837121818997154,15.544704433835271,0.0
60,0.0,11.633935238124014,10.977760446538145,0.0
61,0.0,11.789156311150167,6.087089467293325,0.0
62,0.0,20.389479597729213,9.827902082749809,0.0
63,0.0,42.85676075550355,9.559897976478764,0.0
64,0.0,45.97357100972521,8.17053059850862,0.0
65,0.0,38.90320553120709,7.245356360687306,0.0
66,0.0,87.20310110630119,12.82668705247934,0.0
67,0.0,34.19935818642437,17.239505930261924,0.0
68,0.0,22.97059913528863,13.191123319374116,0.0
69,0.0,33.854717213328456,13.124321318975836,0.0
70,0.0,37.733323531534545,8.523305247757303,0.0
71,0.0,44.379552209482554,9.650540379941695,0.0
72,0.0,53.02457111030535,0.0,0.0
73,0.0,37.15761562383834,0.0,0.0
74,0.0,24.232667044608363,0.0,0.0
75,0.0,29.581693303874616,0.0,0.0
76,0.0,23.376652018794864,0.0,0.0
77,0.0,16.341972045576036,0.0,0.0
78,0.0,36.86019000624313,0.0,0.0
79,0.0,10.692824594042083,0.0,0.0
80,0.0,13.235693209710092,0.0,0.0
81,0.0,35.55146454231428,0.0,0.0
82,0.0,47.3378163977836,0.0,0.0
83,0.0,18.99770943321616,0.0,0.0
84,0.0,12.181738837193581,0.0,0.0
85,0.0,19.02402389894072,0.0,0.0
86,0.0,13.357071635447538,0.0,0.0
87,0.0,29.09897530199524,0.0,0.0
88,0.0,12.823644037690652,0.0,0.0
89,0.0,36.146742138821445,0.0,0.0
90,0.0,27.75090030119125,0.0,0.0
91,0.0,22.527961476315614,0.0,0.0
92,0.0,26.929114126429198,0.0,0.0
93,0.0,28.962361756182105,0.0,0.0
94,0.0,45.299346348302464,0.0,0.0
95,0.0,47.67293788762394,0.0,0.0
96,0.0,24.052104783936542,16.471312918710197,0.0
97,0.0,61.346307011382805,18.5280241867126,0.0
98,0.0,40.4275107295446,10.290609501713,0.0
99,0.0,34.171695250327645,12.080209837325603,0.0
100,0.0,28.396170605763963,21.246011031158655,0.0
101,0.0,17.40222572132894,23.297423277603865,0.0
102,0.0,27.553951549916615,14.473710579417332,0.0
103,0.0,16.089492673523363,12.699439504117727,0.0
104,0.0,25.07134588858262,16.347314207621007,0.0
105,0.0,37.14270889452007,14.048577853445412,0.0
106,0.0,46.03552803100019,11.7768538434389,0.0
107,0.0,13.595062467769564,20.26508211911747,0.0
108,0.0,19.010647115259065,14.311318550957317,0.0
109,0.0,16.029469799079614,7.935523537688734,0.0
110,0.0,43.41839632195442,12.812288815994677,0.0
111,0.0,33.42315737409196,12.462901328766435,0.0
112,0.0,13.473617948267227,10.651632151663067,0.0
113,0.0,23.705406557071964,9.445515175702331,0.0
114,0.0,31.264230885025103,16.721698861570598,0.0
115,0.0,28.477889107332963,22.474534968277595,0.0
116,0.0,38.88758218709857,17.196801550543697,0.0
117,0.0,25.956295903980116,17.10971414212403,0.0
118,0.0,53.84881214693635,11.11153200160853,0.0
119,0.0,66.63414080477921,12.58106862859957,0.0
120,0.0,65.09600004022448,31.34063059508839,0.0
121,0.0,76.97275403966123,35.25401797406283,0.0
122,0.0,84.66990572972698,19.580357229759223,0.0
123,0.0,88.66154587203495,22.98550187779574,0.0
124,0.0,60.475840782799466,40.4256410301297,0.0
125,0.0,76.23931407798409,44.328945747329755,0.0
126,0.0,61.97913488698899,27.539712155821398,0.0
127,0.0,54.91934223285394,24.16373510888242,0.0
128,0.0,9.314629600734726,31.104693252528463,0.0
129,0.0,50.52705889016562,26.73079499273151,0.0
130,0.0,92.4661520076496,22.40829420830818,0.0
131,0.0,19.250336228688454,38.559188074979836,0.0
132,0.0,26.053709791430702,27.23072230172354,0.0
133,0.0,34.65259617867015,15.099240297403483,0.0
134,0.0,50.87728233214466,24.378458040436215,0.0
135,0.0,41.721827421557244,23.71366439430689,0.0
136,0.0,26.76387701753047,20.267289568692103,0.0
137,0.0,60.243394329156956,17.972362213198057,0.0
138,0.0,70.64591919883006,31.817050014725353,0.0
139,0.0,39.460550935922114,42.7632030132265,0.0
140,0.0,43.08165962455105,32.72104703932958,0.0
141,0.0,36.92983253517056,32.555342319236246,0.0
142,0.0,44.47832095450796,21.142359539071006,0.0
143,0.0,56.35650702196793,23.938506075766448,0.0
144,0.0,83.63706097817442,0.0,0.0
145,0.0,105.4535973354574,0.0,0.0
146,0.0,88.1153747136031,0.0,0.0
147,0.0,94.59781118804337,0.0,0.0
148,0.0,64.27551537938312,0.0,0.0
149,0.0,78.74073950750712,0.0,0.0
150,0.0,72.60714710332768,0.0,0.0
151,0.0,43.697731868719934,0.0,0.0
152,0.0,7.971383702542207,0.0,0.0
153,0.0,41.20179316799921,0.0,0.0
154,0.0,76.35251273038138,0.0,0.0
155,0.0,23.56308612777978,0.0,0.0
156,0.0,19.138739358100388,0.0,0.0
157,0.0,18.764591604349288,0.0,0.0
158,0.0,13.59578134188423,0.0,0.0
159,0.0,38.333479323896604,0.0,0.0
160,0.0,19.731881145236102,0.0,0.0
161,0.0,31.828353260577053,0.0,0.0
162,0.0,48.7229475303632,0.0,0.0
163,0.0,46.391036843968195,0.0,0.0
164,0.0,38.926454707116534,0.0,0.0
165,0.0,20.892465199167365,0.0,0.0
166,0.0,43.27073060259262,0.0,0.0
167,0.0,30.173853933093284,0.0,0.0
168,0.0,30.273734010985358,0.0,0.0
169,0.0,42.49984814229326,0.0,0.0
170,0.0,64.18254571840765,0.0,0.0
171,0.0,64.10121351039976,0.0,0.0
172,0.0,41.72017334499415,0.0,0.0
173,0.0,53.131728296224196,0.0,0.0
174,0.0,50.76485074690369,0.0,0.0
175,0.0,50.418946900687374,0.0,0.0
176,0.0,14.164376580025497,0.0,0.0
177,0.0,19.60451517521965,0.0,0.0
178,0.0,13.908135712481872,0.0,0.0
179,0.0,24.457818997514526,0.0,0.0
180,0.0,44.852721049689904,0.0,0.0
181,0.0,28.205921392418134,0.0,0.0
182,0.0,20.081409081279467,0.0,0.0
183,0.0,48.45606401381903,0.0,0.0
184,0.0,60.85019665323384,0.0,0.0
185,0.0,22.686953068796512,0.0,0.0
186,0.0,25.186026981399053,0.0,0.0
187,0.0,18.876030711118375,0.0,0.0
188,0.0,9.586992739645027,0.0,0.0
189,0.0,14.0732503984684,0.0,0.0
190,0.0,3.370819191845308,0.0,0.0
191,0.0,3.834339970173616,0.0,0.0
