,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,1788.7367115024076,2181.9762002254365,1617.7257802142526,345.8371463196711,0.0,0.0
1,1565.0664461401968,2469.8097973559074,1524.8945619621854,340.44169078785166,0.0,0.0
2,2297.36453573844,2414.1356149033036,1438.335523192002,328.6717547446932,0.0,36.72604358409161
3,1514.3590356475306,2322.7161102521495,1066.8494584702214,296.1672566912765,0.0,40.8963972145114
4,1762.8620523743032,2673.6320155939507,1019.7187590554114,305.9295798930167,0.0,78.42524709324762
5,1274.4579631419433,2498.3905680174503,896.5824184988022,203.12119940113053,0.0,3.701613281229335
6,905.1851728926576,2280.343453109063,952.386199468219,370.9755999291969,0.0,5.319416601081635
7,1543.8879871470938,2130.2322046688905,1576.212978489638,219.4142654148363,0.0,0.0
8,1853.8020318135993,2096.1712457466083,1224.433888659807,223.14758239867507,0.0,0.0
9,2757.464925757717,2170.354115848793,989.6255248266783,204.1409748780773,0.0,0.0
10,2313.0338236884118,2680.402440234525,1310.5617989285572,342.10899054527795,0.0,0.0
11,1942.949216155919,2731.78572094026,1282.551246644122,382.892684035949,0.0,29.386329021950218
12,2233.590631738654,2314.0893644621888,1214.4684235864945,234.0359511437144,0.0,64.40453240806403
13,1459.6754410132621,2461.909113857649,1194.1099402877114,417.77957954393514,0.0,137.42953704754973
14,1776.9381036334314,2023.331401915237,1612.9650665564134,364.0186748497829,0.0,4.604116494697763
15,1614.5703103749233,2105.1378797948682,1761.556776099903,322.2632507187313,0.0,8.256353306401813
16,1174.9093227696346,2085.351271526161,1650.5269207721958,282.05072830754636,0.0,0.0
17,1176.9380115766305,2190.720106243187,1538.2781125584936,324.4842296403151,0.0,0.0
18,866.1143239550439,2198.1429508734104,1578.4631720139846,351.8744968995792,0.0,55.73869409345066
19,1265.326378968649,2231.1453362211214,1402.8121862560206,273.45651069605617,0.0,12.685852798098464
20,1485.2658572502944,2423.974976144558,1522.486100636065,311.9232186801766,0.0,27.177101751300807
21,1102.2407582349238,2389.699619216807,1837.8301741020086,242.0813192945958,0.0,0.0
22,832.7617941151906,2260.2045753463626,1448.0579443193421,377.25711106805056,0.0,92.04008483626951
23,2403.16810140364,2515.6687749039743,1169.4729133391218,331.51914626707116,0.0,0.0
24,2714.317685720645,2657.27885764702,940.7218644172208,352.7571766843281,0.0,62.68615370449313
25,2060.762264901296,2540.69285807522,1106.245088871367,215.2310441754573,0.0,68.67307984449943
26,2546.33181031077,2451.8242368785404,805.2727479917447,193.7094160531569,0.0,179.5941144568461
27,3888.5342755854863,3241.9237965387288,381.788309431292,199.05975866147037,0.0,83.54210656740477
28,3581.792700309029,2606.9173008690477,1112.781685525857,218.75923105383927,0.0,38.824549742452604
29,2176.7968686014387,2311.3265151797455,1542.551719432292,205.14068491325054,0.0,114.90309230433384
30,2488.430890807661,2231.8587613535915,1124.3821168907268,172.75286648194333,0.0,72.46261626803927
31,1718.362769691735,2675.705551382863,1462.6386791686791,176.15820217467106,17.053737877182193,0.0
32,2482.6648169603204,2906.802885471667,1606.4524779696674,194.12058861009768,15.699019911491499,0.0
33,2538.1971300504874,2655.028492447986,1680.9002165148875,174.80282065950882,15.858499172364962,110.67542221244202
34,2102.677877618961,2967.788646945546,1380.0080551815424,184.4945501429387,16.9523835005982,0.0
35,2800.4272126730934,2521.3266623881495,1584.5579500392441,204.58574939682552,46.94459933249401,0.0
36,2883.3612841607505,2479.8294360189157,1620.4405193318592,299.57139144632254,32.59016266422627,87.04557949144919
37,2250.255814010161,2735.4686641023895,1900.2018226396121,226.76620618855617,46.59287161688714,134.57609426547074
38,1901.5248684486155,2882.56006329194,1795.1172267216916,230.51492089011228,45.06813798106654,111.35165970482264
39,1812.0682259868568,2649.2942789847525,1658.297656711374,254.0701105575196,21.882421986140184,87.92704919133095
40,1821.284552616827,2433.6771914676947,1540.0188552576017,153.2019458756673,39.75647951868169,19.873082068650675
41,1082.8703299575968,2046.127638146662,1466.4468602799789,208.51583539625526,47.39128333407618,134.8088903188617
42,2450.93667803476,2614.413137686043,1607.1234754471066,275.69472822686083,43.38299534632301,45.43056632084882
43,2767.3408486449457,2697.5066721821267,1595.97443590509,313.6292033891588,37.92682060267949,37.351894733963476
44,2296.010161800084,2662.9158278898467,1703.0791389815781,268.5124840329516,37.37308766108149,50.77333791502672
45,3493.0615079959985,2449.4516435753835,1596.7591418513653,322.1108127319292,23.995597524450027,136.15086256167626
46,2954.7677886869355,2527.83030946968,1571.1077100905748,329.2457925986983,45.88965955093165,66.63424973461352
47,2721.3871045362453,2273.2502921525593,1447.1768586607802,185.23229643363172,28.459733275350146,0.0
48,2539.672542812132,2832.483819184863,1498.9962750408606,238.23903389519168,27.80055483170318,31.219757193814544
49,2189.850121714755,2371.73877757082,1642.7231769865775,249.3807714701985,54.37428490702397,23.089226193957487
50,2553.2089332544924,2628.637734764615,1669.624941307795,181.2490201392553,0.0,0.0
51,2161.4301957725284,2700.2919945418676,1523.3687071502245,132.17108065700182,31.674812907901856,70.30279377504635
52,3141.9837518424965,3025.1061329400195,1332.0472779623515,175.61435175573465,0.0,0.0
53,2909.6105546351537,2715.7316432366465,1560.2128300429029,170.20231495574396,35.94118009354889,10.64354548261749
54,2075.8429784620416,2751.468816552332,1466.9604246492484,177.15103440655759,35.47360177351369,96.93834814551994
55,2526.407888976129,2354.8612979660347,1332.9954605139085,108.37929568049249,18.820117979722262,39.623528798754016
56,2928.898763045833,2358.2811741828045,1518.1314861738995,110.04017415444174,34.55582856459078,5.186703734545752
57,3528.616262225481,2147.9062222456696,1071.1455810213854,245.84917244570386,31.749634231846013,0.0
58,3807.7002195285268,2287.303320674204,1754.5583583486741,134.75209857104971,44.658538283857915,63.236960197672005
59,2436.058953494815,2180.1420428263355,1547.649800093996,0.0,0.0,179.16107605278262
60,2687.584274337619,2500.8770687507526,1739.1444968734118,0.0,14.153011346525199,113.13448719969007
61,2140.9907672535683,2800.079062810165,1610.7368743976742,0.0,0.0,169.1558588092494
62,2243.6743300272988,2811.686737213523,1787.062317705475,0.0,0.0,177.56621785633027
63,2989.030599336005,2534.2392667660197,1986.190042282172,28.324279536637658,4.049117557356851,129.0623418002769
64,2786.470626725264,2588.6744058243567,1913.4953212818232,0.0,0.0,71.91491002840466
65,2631.10945067212,2333.421226998232,1886.3618435721608,31.89839901897922,0.0,117.20379115501652
66,2882.5710162098,2453.1950140650783,1871.4995339715963,0.0,0.0,70.92713174597907
67,2460.509766128885,2850.3197774280125,1326.9659137478156,37.36057846986807,0.0,44.66044274590893
68,1925.9810051804734,2735.0727309718145,1570.1438687297311,0.0,0.0,133.82001353465157
69,2484.5538862396115,2326.380851407457,724.535379788136,0.0,2.0226508545680133,207.6976416644489
70,2330.1936953709624,2316.4049726304092,1328.1030362565414,0.0,13.123799635544431,140.93273269238927
71,1926.5459429352627,1639.3588588942805,1137.1994476100176,0.0,0.0,86.97945384802445
72,2228.2432975113197,1922.0860701012045,1532.2834443683773,19.051300624487027,0.0,61.550617669153176
73,2862.5643546198157,2376.9715314664595,2079.523723177627,45.60408657750358,0.0,39.89089687527443
74,2679.579604710878,2370.434923722137,1967.885978314364,124.51258013188507,0.0,61.29086493953611
75,1738.869755780696,2639.2627892261994,1711.9625926890965,53.865386875625795,0.0,132.147631709932
76,1803.8886079808594,2591.4009663977563,1569.4646937186901,94.16008394582306,0.0,122.06191471184715
77,2794.6071028946376,2539.4844133792076,1857.1899986044925,68.52971153707219,0.0,203.89840503363027
78,1852.5348353695408,2680.5841139785102,1761.6025407993616,73.24254660632798,0.0,25.800381129353177
79,1776.8120868641477,2651.5241449659834,1832.767221400937,40.87068312470611,0.0,112.2178816168568
80,2022.1493922454554,2444.6321849215183,1883.099274314037,2.9309277268251077,0.0,18.28494716478217
81,2211.5657087825907,2450.334810390981,1859.237360542137,0.0,0.0,80.80770431540749
82,1641.5709490035306,2549.795854675569,1795.2177392913434,0.0,0.0,67.13975725666108
83,1940.2253471591648,2132.477793971003,1645.2315034690375,0.0,0.0,140.8997863984428
84,1887.9998735023944,2028.7383555773915,1669.6140758699908,7.301450620273019,0.0,191.11044773778409
85,1852.8623212729199,2862.7718001085295,2051.6230510165688,87.4430450325317,0.0,41.96131151044626
86,1468.9911551036605,2771.6477826814494,1323.1619835003976,110.25785701597496,0.0,72.42961975545805
87,1977.038977941881,2621.9546797277962,1340.8955567340336,34.7151995158807,0.0,123.2449966067418
