,HCR,LOP,DEX,FAL,DOR,COT,FRN,CGR,BLU,GPR,FOS,DET,BCL
0,212289651.77517378,191305906.24274397,30625896.49769143,17431683.77991551,22828036.80855517,7240864.738165233,20955855.84452097,71712012.57042074,13440376.120911386,236109274.81814042,41845023.65962249,216759222.6799402,5827489.6647143485
1,191077574.18867573,141281499.49151185,30625896.49769143,7044074.186641409,9707459.977573834,4721785.922920145,2132763.3682789668,65157527.041468896,5532363.63400377,199711232.36227486,21959734.52355845,192783868.11772633,5843001.512255447
2,190771852.35168406,141069953.90647566,30625896.49769143,6977578.626129633,9597654.906874616,4647778.910691137,2166633.048764599,64694187.54297087,5461773.431035437,203512129.20683393,37850742.70674341,194728908.78192908,5843001.512255447
3,190883120.4433817,143983116.12518993,30625896.49769143,7239127.830809273,9604114.028680425,4642845.109875857,2451739.1938469773,65303365.108386196,5575221.9715202395,213404630.62635177,61622518.70665793,212412759.91295454,5843001.512255447
4,191166589.15318277,147058686.7040838,30625896.49769143,7833154.838047734,10122996.81374925,4699583.819251446,2992858.7928469623,65657061.18573226,6578611.285141185,229799206.43304384,95658805.1699912,290734709.3980188,5843001.512255447
5,193411807.00012392,149686127.76254597,30625896.49769143,10284166.959338957,11470800.230566908,4924071.7563461475,7327715.139756593,66887011.94710082,8919575.999652466,254776900.61733776,89967826.79657868,336396594.9661274,5843001.512255447
6,244703705.6765785,270768084.854314,30625896.49769143,22457428.000973977,32898084.144733913,7534052.387622821,16688166.72198144,91021263.05454636,42080846.586816676,230452624.82801962,83953769.24550542,313335093.2995353,5843001.512255447
7,282937377.8666801,401659628.1125927,30625896.49769143,36867910.57087035,49765667.61567147,9093133.445247456,25875615.6161066,125678598.49745832,62217879.072564736,236181986.2660172,51617339.512038946,323966466.8222076,5843001.512255447
8,237783183.44223,277886128.85274315,30625896.49769143,20512751.75017586,22256415.718402147,6081048.0475264285,23105358.840764914,92541735.23627795,25212447.216766242,211924950.38318563,72048979.20556644,303841461.1161719,5843001.512255447
9,221690755.98093638,234932253.11701092,30625896.49769143,16648695.5958747,14462720.860592445,5634539.073744682,23006185.36711545,83747204.45156957,16958795.08437357,216048875.7860879,48007100.41890098,290036227.0668062,5843001.512255447
10,213435845.15520847,205025367.57129404,30625896.49769143,13416416.206605801,11993989.09683953,5343444.825643892,16340067.238894843,77836434.71319062,12324802.800564807,205932499.6389545,53766187.78264882,280725602.2660466,5843001.512255447
11,207947572.42682448,179201526.51363242,30625896.49769143,10603364.578901019,11040192.110177876,5173228.697517141,10143690.1287483,72703760.0064305,8219178.807977078,204084170.53795457,49267548.385271244,273194883.0162362,5843001.512255447
12,204324540.28550535,161496733.14914346,30625896.49769143,7924032.10408049,10639726.558216054,5118956.888549221,8144530.490277095,69872934.18532439,7413088.32737366,203135853.131252,47668344.083790876,264767766.66245833,5843001.512255447
13,200517372.79325506,145712631.3990651,30625896.49769143,7768875.796219691,10553604.934138225,5279305.4150454225,8656270.227952616,67501333.76240286,6530710.790269844,202505336.46406105,46660179.73021003,256951656.78934026,5843001.512255447
14,198334980.81812483,142961793.54568622,30625896.49769143,7744494.09069869,10437340.741633207,5136225.19140266,7891120.908639754,66338453.90753047,5976073.481233122,201912955.88561127,45630172.12694436,248323916.22622553,5843001.512255447
15,195684104.25553825,142450331.75791356,30625896.49769143,7773308.833587126,10411504.254409859,5109089.286918657,7384301.745364983,66203159.32377999,5857582.783393453,201516340.56270093,44889230.97232536,239246382.95144576,5843001.512255447
16,193900584.9285692,144837640.14932775,30625896.49769143,7609286.450991446,10278015.737089299,5010413.270613304,7022639.526911643,65974388.482165374,5653375.410520856,201134979.675287,44272395.64516234,231086024.75911126,5843001.512255447
17,192383486.0453924,149077904.16401887,30625896.49769143,7467429.255232992,10069170.798700621,4924071.756346112,6582248.11804669,65824334.48927842,5809682.288522099,200812094.1239428,43705149.82615502,222365310.28352946,5843001.512255447
18,191815653.02141845,149441773.81208515,30625896.49769143,7443047.549712003,9970130.931011112,4859932.345747636,6429710.311624184,65733318.132937215,5865146.019425778,200331579.40580156,43000267.95315835,212335422.60807383,5843001.512255447
19,191598415.31858033,150945486.22990853,30625896.49769143,7270159.092381431,9840948.494894419,4793326.034741545,6328838.536409245,65590643.84461838,5754218.557618441,200451072.4838577,43419657.72334781,205851107.6485912,5843001.512255447
20,191516288.86994654,149248304.81447738,30625896.49769143,7201447.013185915,9774204.236234087,4758789.429034663,6139396.421981358,65516846.79893637,5688670.512005014,202172281.28905293,45760653.02561761,205045739.7749338,5843001.512255447
21,191471251.78521165,146500976.50228125,30625896.49769143,7245777.386860446,9789275.520447725,4734120.424958325,6247649.058797325,65494707.68523166,5746655.3215861395,201516340.56270054,44924774.28398613,195103317.24024263,5843001.512255447
22,191495094.94771832,146166608.74936825,30625896.49769143,7598203.85757281,10058405.595690873,4761256.329442309,6232887.335595113,65664440.89030058,6092043.10039533,201244303.1296787,44523892.34619559,194934959.07442376,5843001.512255447
23,191450057.86298373,147671789.8087663,30625896.49769143,7513976.147591235,10041181.270875303,4756322.528627034,6166459.581185358,65388931.91975404,5804640.1311672265,201325660.11899364,44636349.73321342,194286654.49559945,5843001.512255447
24,191471251.78521186,148294679.55890936,30625896.49769143,8178975.981374219,10996719.389277386,4874737.792847877,6378044.280416532,65499627.48827717,5716402.377456838,200992604.94398534,44258865.41862981,195394803.01986885,5843001.512255447
25,191571922.91579536,146732385.91048166,30625896.49769143,9074493.758264659,10781220.005684149,5118964.977858073,6867641.433288736,65561125.02634552,5713881.298779406,204068916.10245803,49096791.96126113,197219101.95097902,5843001.512255447
26,191550728.99356705,146691823.35453272,30625896.49769143,10691729.870562864,11252757.15957414,5359081.327496791,6929148.613297802,65585724.04157292,5764302.872328203,206649458.10729286,53954327.36932675,197960380.4422705,5843001.512255447
27,193299904.83737275,145334616.49811393,30625896.49769143,13809363.037875067,13039413.29217821,6055574.25254775,9075258.954449823,66841855.70746808,8037489.490573506,205223168.38836452,50905616.04976187,197344742.37323192,5843001.512255447
28,200360584.09257895,160676973.82465997,30625896.49769143,18727674.515588846,16092274.217522068,7467468.295812561,14095702.139110861,69180344.04336762,10303318.497965597,203484162.74175704,45384538.56363482,196241619.46585262,5843001.512255447
29,203809955.99441168,163577915.9164633,30625896.49769143,18408811.324528053,15543315.134607892,7344128.017231822,19282133.42244129,70347595.96534923,10472533.766202416,207737984.03660804,38181564.9420515,199007561.39117268,5843001.512255447
30,205273509.04788572,166065461.30430615,30625896.49769143,19879243.583322316,15316683.556522645,7279993.348434344,20667111.84897022,70849417.74927086,10971026.47355444,189738679.0048851,49004022.950310804,199538676.89255935,5843001.512255447
31,207142312.32943225,170204955.93131974,30625896.49769143,21803951.55209818,15424229.280256674,7731440.8648323715,27667904.452362306,71926300.2476836,11717633.664569186,201820282.98394853,45126432.18051063,207152520.65365204,5843001.512255447
32,209174087.2639939,174829995.75336072,30625896.49769143,24983542.19141375,15547302.296722155,7522992.704094932,24947706.292477097,72738477.94044726,10614505.259045213,218153923.99095425,35803204.85651073,212225695.2724824,5843001.512255447
33,213176018.96812877,181353750.56116033,30625896.49769143,27726144.88781766,16376571.963958887,7519297.27719109,20428959.279155854,74828459.41120431,13558444.283513596,222432690.1366483,35382745.923616596,208204716.90917483,5843001.512255447
34,217546608.52532116,183148545.58538017,30625896.49769143,28763912.710645683,17540020.707411323,7817094.588197209,19631318.310980126,75344160.71875562,16469666.85656975,220699486.4071235,41109944.680690244,216859611.05083457,5843001.512255447
35,217979111.95070538,183916533.7321991,30625896.49769143,27708501.19567846,17818569.525369097,7857512.321845505,19793501.35278458,76211627.94405834,17592650.992813908,226934439.0688269,40047544.04487967,222959358.38693556,5843001.512255447
36,221148280.58379456,188657512.8710478,30625896.49769143,25447696.366943654,18684918.733409006,8260916.943579762,21441065.665462084,76606794.0769955,18771098.72078372,236631963.6711699,39887631.822029464,225780418.55769935,5843001.512255447
37,220695937.7561552,187466847.93282583,30625896.49769143,33874181.6963092,18736019.220749587,8271027.612747893,21821516.875072856,76620675.47390845,18976804.676969685,252569625.19184604,43540331.360062174,232497028.60360202,5843001.512255447
38,223825367.78506663,192275617.2896982,30625896.49769143,37874323.3274218,19425361.43556344,9249572.955994137,27142206.870785523,77451244.17637004,20691847.704704285,267073189.036412,65507525.624152385,255949769.72751307,5843001.512255447
39,228382738.32409707,199660414.93146977,30625896.49769143,41444139.19837863,21024935.71191342,9567341.91652776,33330290.20254637,81391128.40357134,24401212.0540369,266780563.65321434,48437284.3951101,260027557.137441,5843001.512255447
40,244286804.9760025,226287950.1751014,30625896.49769143,47854556.55986629,23664427.694240704,9892511.578284299,31046882.840167284,94248155.65069449,28437420.530456487,268418676.11719117,37915450.52639287,259622414.9847837,5843001.512255447
41,246327397.25044483,229385016.5268762,30625896.49769143,47617621.23533192,24300381.823549856,9877131.390865317,27553893.986687765,93917650.83442426,28200929.139648046,269055872.43523663,36030567.86653268,258835779.0137511,5843001.512255447
42,243480141.21102878,224168096.85389164,30625896.49769143,48174911.7507909,24113160.2679329,9822280.796924217,23976171.431664094,92517088.85576338,28697108.047618944,258635043.14944005,47336731.65810849,257343043.86965796,5843001.512255447
43,241674036.6010689,220711301.77030724,30625896.49769143,49407955.7352966,24023579.94493647,9783113.817676466,20155752.47300808,91010751.1116248,29569561.893209368,266035086.45517278,47598641.54577935,262670070.84544498,5843001.512255447
44,240543488.2621299,218428730.10606116,30625896.49769143,50236362.58398639,24139708.484641332,9797220.270798653,16900340.13691996,90744203.73494571,29595876.735178262,270815992.3180826,45791720.7393235,260491338.99585176,5843001.512255447
45,241985352.2336279,220499258.87062052,30625896.49769143,51912710.305237114,24685692.16777337,10095018.036501836,19009758.081300337,91338621.89122456,29274282.719660606,277138681.3369509,43614356.467130296,260641980.57482472,5843001.512255447
46,241464129.1587472,219216592.92222357,30625896.49769143,53012906.64227352,25481239.637919318,10303390.103854017,26082041.0378716,90840843.77140816,30990663.7075122,287999497.31178564,44181724.55287487,260305137.31545705,5843001.512255447
47,241660850.19934365,219185624.92804933,30625896.49769143,53816738.59228163,26194971.327095952,10353880.54511769,26108191.947321188,90498039.44752423,31780845.224388067,293105620.1737815,48204175.11665045,260377881.83263335,5843001.512255447
