,HCR,LOP,DEX,FAL,DOR,COT,FRN,CGR,BLU,GPR,FOS,DET,BCL
0,444.4948790960913,256.3241614650119,211.0286454519056,224.46600571545594,240.39007981678665,230.80715271542664,109.73538076579388,470.2627248247258,371.6962902689232,285.41944640792457,187.84143760833084,445.57159364345915,367.56866787284497
1,441.22873792909337,250.9689389411846,211.0286454519056,218.45634226474834,235.29091456308353,229.25231811971608,107.26980185407758,467.3437289846908,360.82912262298413,281.301079905619,181.5890349525611,442.29079924068446,367.5976885600933
2,441.21531434170527,251.03193866041914,211.0286454519056,218.3979576847107,235.24062085895724,229.19999392770507,107.3328384549071,467.08641033346174,360.70560808911216,281.7412825951193,188.5303070205787,442.59488261302755,367.5976885600933
3,441.23786596851727,251.46694117122422,211.0286454519056,218.62489865915765,235.24357931214115,229.19629033645128,107.43507488367709,467.41879961455334,360.9040266934016,282.9557606316692,192.56132427201436,445.3117773526148,367.5976885600933
4,441.2953189225384,251.4096149057934,211.0286454519056,219.22796349998157,235.47756348300246,229.23662096802994,107.60062090057455,467.56452285565615,362.57046165664303,287.187203206079,193.4610811161863,456.695771146013,367.5976885600933
5,441.6341980078378,251.8597300985641,211.0286454519056,221.131969679704,236.07023445604116,229.3953366128564,108.32619927607458,468.1557097454689,366.1558372638101,287.4894971340775,198.1,461.6283894181115,367.5976885600933
6,449.63452472357113,264.87232246275187,211.0286454519056,226.79965250080568,243.67352911919244,230.9631852055363,109.43151889833076,478.41601929686556,393.1033970762355,286.77644695926983,190.62338443237348,458.2072513285053,367.5976885600933
7,455.01602470692796,276.11030256709654,211.0286454519056,232.18855014614596,247.79377814749557,231.76550390121145,110.17203109811074,490.87209483752235,401.96696107989834,283.27954854319654,196.45606614696288,460.25194330860666,367.5976885600933
8,448.30429851947144,264.4549982118847,211.0286454519056,225.77412451096586,240.1019694921009,230.14764530662805,109.94228966289285,478.54311034000096,381.9355882004168,284.1959509098127,189.68218436996196,456.33106612682343,367.5976885600933
9,445.7623642625344,259.71131870463967,211.0286454519056,224.03535210568424,236.99703005799768,229.8697423791759,109.9217775852427,475.06136286480097,374.52764721359495,282.2870407009512,192.03892860845207,454.5358192547974,367.5976885600933
10,444.49520835509304,256.101261031843,211.0286454519056,222.5450349130936,236.29728555009856,229.68030742173266,109.33493492504148,472.5590169554803,369.4808456981582,282.01607170188566,190.4111353819058,453.2469613219617,367.5976885600933
11,443.66722793592004,253.6647158111986,211.0286454519056,220.81911702458896,235.88389999655354,229.56719623187846,108.65877220891527,470.3924012849385,364.54848684982795,281.8075338186463,189.73255543910383,452.29711120117406,367.5976885600933
12,443.13219812953776,251.973853941813,211.0286454519056,219.30314199308455,235.70745391660984,229.53113179453362,108.44667280580603,469.18009962205207,363.8697904225423,281.6977040125326,189.3436065748323,451.19098593031964,367.5976885600933
13,442.5749994897707,251.25597220485636,211.0286454519056,219.16580299061334,235.66950852307357,229.63768581396153,108.51875035620024,468.0390927563569,362.4938163683253,281.6246804417118,189.076007778397,450.11639459984264,367.5976885600933
