,HCR,LOP,DEX,FAL,DOR,COT,FRN,CGR,BLU,GPR,FOS,DET,BCL
0,444.4948790960913,256.3241614650119,211.0286454519056,224.46600571545594,240.39007981678665,230.80715271542664,109.73538076579388,470.2627248247258,371.6962902689232,285.41944640792457,187.84143760833084,445.57159364345915,367.56866787284497
1,442.4774680818906,252.7843233702163,211.0286454519056,220.54607403912235,235.29091456308353,229.25231811971608,108.11380042430693,467.4169465133385,360.82912262298413,281.301079905619,195.6326251881253,444.64297190432245,367.5976885600933
2,441.98812267148566,251.30008690545773,211.0286454519056,218.84281604795572,235.24062085895724,229.19999392770507,107.57972732686304,467.3308367847063,360.70560808911216,281.8019309024697,188.20770683943917,443.56717328407683,367.5976885600933
3,441.62703826810366,250.87804770750634,211.0286454519056,218.62489865915768,235.24357931214112,229.19629033645128,107.29441677089604,467.4282003465231,360.9040266934016,282.9557606316692,186.73011992928065,444.02283923367634,367.5976885600933
4,441.4314580829779,251.06857155850773,211.0286454519056,219.22796349998157,235.47756348300246,229.23662096802994,107.22524143512302,467.56452285565615,362.57046165664303,284.5753980657347,192.03417056338364,446.8479396971194,367.5976885600933
5,441.80073527232287,251.8885071610228,211.0286454519056,220.56760694870897,236.07023445604116,229.3953366128564,108.23236995152432,468.1557097454689,366.0605715083969,285.5290020978912,197.3252103897603,450.5989777118375,367.5976885600933
6,446.5651880879164,258.3549496482185,211.0286454519056,224.88654294746152,241.29936543231943,230.96318520553632,109.0992213080884,475.0960105143075,385.0507478460353,285.91872661166553,194.02629488560913,452.51349638833034,367.5976885600933
7,450.32813115932515,263.9734514247364,211.0286454519056,229.09286446935167,244.37229357828176,231.76550390121145,109.70084472538143,482.43227979545367,390.3647083169996,284.14508250589125,197.31684911416866,454.75723430490416,367.5976885600933
8,447.55426640645766,261.85368335978825,211.0286454519056,225.71382536158106,240.64968039160476,230.14764530662805,109.67135839887482,477.7870982296505,382.4083132179571,285.24542583480434,190.27208068887856,455.1423355861125,367.5976885600933
9,446.24372181115706,261.1070616800281,211.0286454519056,224.56946271002255,238.82103631807905,229.86974237917593,109.7276932811185,475.8134580864286,378.30764259287105,282.7179982468734,193.9947988160792,454.98747773284424,367.5976885600933
10,445.3938871913788,260.37911166958105,211.0286454519056,223.37411259872817,237.117411729128,229.68030742173266,109.41161741069854,474.06821509266484,374.6683720720178,283.5091584640036,188.76178762928436,454.56572835020984,367.5976885600933
11,444.70784037395083,259.36736908563506,211.0286454519056,222.25307379129148,235.88389999655357,229.56719623187846,108.9648140492522,472.2045472034598,370.30737060561535,281.8075338186463,191.2630109776968,453.95228725432025,367.5976885600933
12,444.1473848989388,258.0620275394997,211.0286454519056,221.32514106154989,235.70745391660986,229.53113179453362,108.57135144099973,470.91220233662597,366.84193529845396,281.7667658330112,189.4292198668739,453.2369387522776,367.5976885600933
13,443.5753410395019,256.0707700184231,211.0286454519056,220.3845094534025,235.66950852307357,229.63768581396153,108.57681182022158,469.7927002126858,362.4938163683253,281.6246804417118,188.96556226277883,452.512688795147,367.5976885600933
