,HCR,LOP,DEX,FAL,DOR,COT,FRN,CGR,BLU,GPR,FOS,DET,BCL
11,216462969.23433673,230053606.2925024,30625896.49769143,13662877.435098415,12248029.344095469,5173228.697517139,13813657.596476294,78396756.43330556,14558377.087407095,218410438.7104062,45399481.42848307,289475993.98276794,5843001.512255447
12,212598367.06811965,220575542.00184688,30625896.49769143,11853795.552980581,10639726.55821604,5118956.888549232,10632060.525630966,75227115.72627218,11454736.070399553,204084170.5379549,55750550.61622785,284487265.5763967,5843001.512255447
13,208699816.3960076,206106423.72473204,30625896.49769143,10520689.708006138,10553604.934138233,5279305.415045434,9950996.433681285,72422592.67491643,7894596.227141555,203732162.35564122,48020352.26610445,278484284.71501863,5843001.512255447
14,205581330.562849,188286826.6321741,30625896.49769143,9293976.759850519,10437340.74163321,5136225.191402639,7891120.908639744,70426234.31145775,5976073.481233136,202505336.4640612,46237322.570056565,272215653.4611163,5843001.512255447
15,202471942.50306845,169563259.77325112,30625896.49769143,8149275.002992751,10411504.254409866,5109089.286918664,6792356.376361545,68793810.05655867,5857582.7833934715,201912955.88561112,46222552.70539433,265816870.51753002,5843001.512255447
16,199888768.76017895,153779470.45395586,30625896.49769143,7609286.450991424,10278015.737089287,5010413.270613323,6626565.245287248,67214075.69710954,5653375.410520845,201516340.562701,45285846.29523564,259174248.62600896,5843001.512255447
17,197610013.17517406,140873853.05626187,30625896.49769143,7467429.255232991,10069170.798700573,4924071.756346131,6582248.118046664,65824334.48927838,5809682.288522112,201134979.67528668,44653756.532577015,252152192.65928453,5843001.512255447
18,195600141.42634273,137512338.5833433,30625896.49769143,7443047.549712018,9970130.931011138,4859932.345747653,6429710.311624181,65733318.13293722,5865146.019425781,200812094.1239428,44028035.377499014,244705472.06534576,5843001.512255447
19,193686139.53286967,138419031.1003944,30625896.49769143,7270159.092381408,9840948.494894415,4793326.03474153,6328838.536409305,65590643.844618395,5754218.557618434,200331579.4058012,43480782.67130001,236612959.70102778,5843001.512255447
20,192167839.30909127,141565720.92637298,30625896.49769143,7201447.013185907,9774204.236234099,4758789.429034673,6139396.421981358,65516846.79893625,5688670.512005007,200451072.4838577,43300164.64529132,228922496.68791863,5843001.512255447
21,191471251.7852117,145142633.38834634,30625896.49769143,7245777.386860439,9789275.52044773,4734120.424958299,6247649.058797295,65494707.68523168,5746655.321586128,202172281.28905272,44039444.22042249,222953307.45967242,5843001.512255447
22,191495094.94771826,149002625.29100135,30625896.49769143,7598203.857572817,10058405.595690884,4761256.329442272,6232887.335595101,65664440.89030057,6092043.100395345,201516340.5627006,45580715.01033785,215338228.69991493,5843001.512255447
23,191450057.86298367,149511244.5769644,30625896.49769143,7513976.14759124,10041181.270875296,4756322.528627008,6166459.581185313,65388931.91975397,5804640.131167247,201244303.1296788,44795929.77921733,207554791.77433875,5843001.512255447
24,191471251.78521165,148659222.2492449,30625896.49769143,7730305.319871601,10560064.055944081,4741521.126181212,6378044.2804165585,65499627.488277115,5716402.377456837,201325660.11899373,44554992.74389828,199123050.2699383,5843001.512255447
25,191571922.91579527,146732385.9104817,30625896.49769143,8588142.279138716,9903386.6723508,4852531.644524766,6867641.433288736,65561125.026345566,5713881.298779413,200992604.94398534,44591920.59363817,195394803.01986873,5843001.512255447
26,191550728.99356705,149124852.35165337,30625896.49769143,9833870.008057814,9929223.159574186,4951207.660830106,6929148.613297855,65585724.041573,5764302.872328214,204068916.10245797,46020480.80278833,197219101.9509791,5843001.512255447
27,192776324.41448402,152330805.45725375,30625896.49769143,13162457.94909282,11261955.292178176,5506260.2525477335,8762867.40627662,66090003.853734076,7047531.919144934,211460066.29776865,46642472.45973054,201792286.39324957,5843001.512255447
28,196588373.76727417,158430754.57242125,30625896.49769143,18047821.729683325,16101421.923885528,6909930.62914587,13589109.827943418,67134810.28389758,10082461.542903537,215067587.72169808,48079451.15745477,205749832.76648146,5843001.512255447
29,198922985.48212633,162375928.70042095,30625896.49769143,18990894.57463077,14660935.331567142,6769321.350565204,16855607.842631027,67999041.72813502,9527963.88292705,217889555.27747145,46225632.13708316,208604256.23233405,5843001.512255447
30,200057512.0038251,164275054.93727455,30625896.49769143,19890854.837321892,13804429.947050566,6696141.3484344,18245684.96977704,68355069.12205507,9264592.854240227,221629362.12360388,44321587.588677466,210870682.5220437,5843001.512255447
31,201461459.95837086,167972475.14015156,30625896.49769143,20716279.083715264,13569061.280256754,7138543.5314990245,22275032.709299374,68869694.80229266,9836477.785784813,223185242.28781235,45187278.64487368,212770238.77877527,5843001.512255447
32,202675441.06113175,169739086.1576071,30625896.49769143,24799974.017659385,13657185.29672214,6912415.704094918,22396772.38515455,70370644.9214227,9725250.551547486,225763169.63029024,45364318.03765348,214863281.2857761,5843001.512255447
33,205914391.56505463,171666302.21587396,30625896.49769143,27658766.260701753,14456029.630625598,6900085.94385775,20933456.958848864,72352390.72517934,10929904.153977308,228803814.84949705,44463950.79573361,216536684.78245267,5843001.512255447
34,210539308.1889843,172580931.74805936,30625896.49769143,27626420.67525852,15804257.863136005,7117177.921530498,19807942.0856571,72936969.27536727,12438422.891544914,231750391.0498084,44659705.96263215,218222652.32135454,5843001.512255447
35,211851359.3868352,174598196.7698858,30625896.49769143,27496508.7647325,15660165.841303209,7067844.655178854,19286185.84005759,73627323.5910329,13397853.938654006,234442726.65851048,44971766.668867745,219657339.01575086,5843001.512255447
36,213929041.0251766,177731579.3098876,30625896.49769143,27344321.801898643,16374139.890062515,7387313.181675071,21115293.570850693,74189763.0275162,14325274.496591061,236725734.91472155,44952830.285267815,220745258.14472952,5843001.512255447
37,214981466.67573315,179155679.92400697,30625896.49769143,30898025.66922495,15881372.625511501,7302210.041319263,23059421.545783494,74597228.66806707,14928578.257578466,239562987.66064093,45815248.19620693,222004048.24797198,5843001.512255447
38,216977021.86544064,182143797.7111009,30625896.49769143,33958285.68423396,16717559.197468229,8256202.860756006,28692107.469899483,75211326.03652783,16199911.438083693,247106233.7572486,47383525.300363,224627293.3368795,5843001.512255447
39,219637536.3650551,186294033.52145764,30625896.49769143,38079969.40378106,18721596.79858799,8545777.535575338,33281103.768542275,76897940.46890196,18844211.002158538,263537730.93651772,52317309.72734397,233527533.92153528,5843001.512255447
40,226396425.5755306,197397608.8376702,30625896.49769143,44633656.11790856,22660933.21365512,8845572.34018902,33065425.792954903,81932480.87372124,25029497.667389233,274037795.11354166,50842190.770595536,240696449.48754793,5843001.512255447
41,230058352.90042335,203245021.17783368,30625896.49769143,47664589.90345276,23317668.192995977,8801411.200389149,30975996.041589167,83874925.06446004,25040993.999946967,280472552.23073274,49795662.49777536,245427940.86185688,5843001.512255447
42,231820774.94562158,205862713.84501258,30625896.49769143,47944189.05740672,21964894.452842243,8719189.36835289,29519315.858421896,85081858.69990045,24603404.273201905,284731009.8837482,49310071.15798543,248779900.39983043,5843001.512255447
43,233161967.78653616,207761345.98529762,30625896.49769143,48596982.121521056,20955659.233810946,8652121.865295552,28998599.906323783,85818951.14449808,24768447.970337328,287761485.4792906,49045985.277156115,250920686.2672873,5843001.512255447
44,234203796.4759786,209158814.72805053,30625896.49769143,49458421.12828016,20850403.627498485,8636859.270798616,28981491.476277575,86595402.0134595,25374994.732293688,290491957.1767341,49290273.5457794,253858032.41182673,5843001.512255447
45,235741033.09750316,211393976.87923875,30625896.49769143,50863246.88393669,21184932.072535284,8971778.941263678,31056061.673224363,87485008.35246682,26083223.05059884,292495300.78217494,49480456.23788075,255516359.057833,5843001.512255447
46,236608011.9285637,212483968.56167006,30625896.49769143,51966763.96633967,21968731.82839556,9230224.699092086,35173359.43653433,87961351.23565431,27577749.114835754,293018964.1444496,50216666.23641015,256797764.43708092,5843001.512255447
47,237482938.48045978,213595749.95703757,30625896.49769143,52990486.01344335,22576736.66042936,9344005.545117667,37719180.251494415,88326998.55031864,28952820.884877596,294127380.8674257,50093172.38415861,257674607.65667495,5843001.512255447
48,238278387.82400048,214576793.074788,30625896.49769143,54029579.65794537,23226819.26941658,9548063.329627637,36524593.36759619,88786122.12284698,30211328.816457495,294872233.54440045,49906569.997942485,258350426.20066455,5843001.512255447
49,239097680.3300478,215591731.30155027,30625896.49769143,54944766.415943086,24063463.433811285,9761986.4814712,38222242.25411996,89164068.94512498,31803028.497564595,296428113.7086089,50421948.01701537,259772548.8528356,5843001.512255447
50,240158053.70143986,217023095.15331504,30625896.49769143,56695083.83605365,25091539.288967162,10041898.660644818,40713189.435744405,90262766.91356495,34009686.85410572,302603545.4223585,52747813.473779604,263667275.0149411,5843001.512255447
51,242929836.2927519,221354911.90480658,30625896.49769143,61097242.50863906,27103554.461116806,10575901.581804741,43143546.325532295,92148633.3692808,36589280.333046705,307904389.5009721,53449793.87906855,267534360.284151,5843001.512255447
52,247415677.34426248,228589602.63524002,30625896.49769143,66048463.682476595,29907351.09267302,11291312.78988325,43576556.87279629,95045519.35084158,38420930.47017351,313825580.6231124,53667496.662987284,271878879.15792143,5843001.512255447
53,252118756.09861118,236206823.88166416,30625896.49769143,69707253.87054269,31191101.392589144,11567615.725403005,43719253.53041734,98107218.73442572,40216402.133115485,319922197.7534631,53498665.93260132,276178167.47968084,5843001.512255447
54,256403254.8889547,243104984.60119444,30625896.49769143,71347914.1636096,31737672.095929574,11860306.5050028,43451082.22557781,101038543.33730482,41768886.64666769,326707806.887075,53583081.297794275,281492630.41324264,5843001.512255447
55,261108982.8835819,250724626.92683366,30625896.49769143,72168337.02107802,32457538.85480398,12077521.943394536,43217354.94154321,104437249.22950394,43528231.317861184,334167153.5884516,54309426.20699937,287555910.26343095,5843001.512255447
56,266551199.675636,259586282.88983506,30625896.49769143,72849977.76570234,33411633.221038476,12271595.676486954,42966405.64710639,108509968.13893305,45457914.03667388,341118019.1066096,54522614.55411031,293076423.4894873,5843001.512255447
57,271778828.00513047,268062987.25763065,30625896.49769143,73476260.91765305,34309189.368038766,12573978.127107661,42681012.33186423,111697122.50017679,46620198.83330447,346533271.45144737,54262181.025826044,297830530.13980174,5843001.512255447
58,275509635.5772645,274067769.7467776,30625896.49769143,73723594.48536536,33917604.796222344,12851691.539095854,43038908.211398974,113951974.18430318,47689203.718869954,351256989.3871078,54351947.04353574,301938845.01973695,5843001.512255447
59,278975519.1215472,276779884.5033466,30625896.49769143,77097400.55830196,33892043.29521963,13115308.362516241,44485091.876833856,115850140.1476327,48058799.737206884,355741721.1666555,54712730.43170193,305826032.7565073,5843001.512255447
60,282528827.5950209,281162543.9183559,30625896.49769143,77972492.9072128,34096085.24351357,13405709.203075778,46594247.034648925,117770445.22466686,48617555.88000678,360864596.83114254,55475597.43778606,310429370.9001184,5843001.512255447
61,288561824.96918356,289041241.72001415,30625896.49769143,79473651.67153783,34915271.36613034,13788795.367426313,49816758.302385,120421341.05395392,49718211.899031386,367800207.913804,56836036.70449059,316530342.8769825,5843001.512255447
62,293058262.9818082,294753073.6241303,30625896.49769143,80614007.87639362,35871354.79117226,14131882.064572994,53079599.404988654,122988600.23146793,51076017.94315493,371890446.54160917,58353323.351605885,322643878.8960719,5843001.512255447
63,296145305.1662634,298469936.25497866,30625896.49769143,81384159.65024139,36613533.45775506,14422634.79247736,56309462.4126127,124894145.89936568,51148073.86178434,373667372.4007371,58735610.06837907,327395472.7379413,5843001.512255447
64,298641566.76861,301361210.87346727,30625896.49769143,82082011.03773755,37176821.35537406,14670276.447470855,59597508.65090184,126398727.61905727,51273904.037189804,376967200.23693883,57424369.68021577,332418449.8918767,5843001.512255447
65,301749802.8752934,305107126.45489717,30625896.49769143,83504929.54977329,38338655.20700047,15135711.589772142,61723250.303216994,128228016.33975016,52113873.492693774,379866203.6157485,57440504.296543606,337149941.26618564,5843001.512255447
66,304767964.81250715,308731988.07557046,30625896.49769143,85015361.09924804,39061454.22872257,15591688.539003205,62827629.30819266,129934309.98430617,53054111.214758314,382203553.7064403,56786453.60719063,341220564.019445,5843001.512255447
67,307089376.5564718,311359365.0596099,30625896.49769143,85863530.85646231,39215850.19819769,15907051.831665756,63736439.35142524,131347875.34765649,53732156.75436921,388613400.23603725,57333495.12159401,346693333.8850453,5843001.512255447
68,312711741.68746483,318666688.16649723,30625896.49769143,89118099.44861571,40862303.30482077,16868743.031128395,64467144.64993296,134156204.87439874,55700225.66576407,389663417.7558343,59997059.08432843,350774007.8720849,5843001.512255447
69,315735202.10523576,322298813.02481604,30625896.49769143,89337690.95134494,41067469.088606775,17240845.366499957,64600000.15875268,135579609.84384,56046072.87582364,391245673.78944635,57156360.575190894,354221454.1309706,5843001.512255447
70,317712212.61299366,324444395.2450444,30625896.49769143,89098603.9616665,40750834.996537626,17353923.242403258,64297384.833108075,136737345.4488257,56607526.83667471,392303030.1061615,57261368.07011682,356264062.7914605,5843001.512255447
71,319707767.8027011,326621451.4950695,30625896.49769143,89266614.54675584,40778687.4007797,17553342.465907045,63967706.34825925,137710588.43960604,57155098.91132317,394941762.9026872,57797267.23620393,358794156.2902912,5843001.512255447
72,321716569.19380116,328817876.37881565,30625896.49769143,90451148.05162968,41179154.93910972,17829235.352047514,63844691.98824111,139215170.15929762,58378670.8717122,396364897.542314,59389752.23970799,360836764.9507811,5843001.512255447
73,323868429.55994093,331215250.83741766,30625896.49769143,91540978.01830857,42037595.18542094,18033588.126366552,64701537.329354085,140641035.03026164,59399982.978797704,397627641.8565552,59518400.79188332,362768810.0396886,5843001.512255447
74,326176595.102513,333830522.42538136,30625896.49769143,91821544.65092584,42665173.967647776,18482164.457707994,66863345.39620115,141899626.5976795,60119514.14546433,399940399.8141429,59866226.672553,365396903.0678764,5843001.512255447
75,329584195.3606685,338009811.1863197,30625896.49769143,92449470.67862724,43441521.11330502,18814796.469890684,70216931.50339246,143935547.04628232,61300402.376769215,402550619.2639137,61437339.84091226,369532681.16309744,5843001.512255447
76,333908432.75518966,343477114.0897077,30625896.49769143,93096293.65828136,44049931.092010595,19136328.175143562,73666969.2713709,146532325.04206917,62408179.3264282,404624391.06538826,63112647.74430299,374525326.9380824,5843001.512255447
77,338187633.0649761,348883890.0127173,30625896.49769143,94131594.6061043,44559301.20302668,19495686.18324995,77109626.17774789,149207819.8865836,63349565.08337625,406655379.4716322,64130419.54816161,380613557.19511145,5843001.512255447
78,342103887.45660615,353772554.9836889,30625896.49769143,95188859.39838755,44915805.43130471,19842709.772651527,79218732.79973188,151698822.11689273,63925395.2654288,407977146.00362164,64723504.27057375,386490711.54275584,5843001.512255447
79,345723426.93704265,358143109.00262254,30625896.49769143,96196860.25725952,45347666.24731735,20192200.595794003,80079543.3718716,154015171.33908755,64652489.5014611,409634510.28320205,64820860.39525929,392769915.2416091,5843001.512255447
80,347451188.58895093,367196930.9998816,30625896.49769143,97637371.17681189,45861342.85620407,20625566.03279597,80947734.80561244,156855479.58562535,65487989.953956634,412049511.77577823,65644127.817883156,399828089.55842954,5843001.512255447
81,350589625.2178297,375711273.18853986,30625896.49769143,99205931.3109351,46458988.04856658,20987391.024643287,81478866.89290354,159806483.40068632,66308364.267720945,412674659.5034248,66365328.60272172,406401291.84535426,5843001.512255447
82,353602671.8651869,380157077.299037,30625896.49769143,100196636.21344304,46712146.32795106,21349215.933157377,82012459.267395,161854703.3569028,66652644.41536291,413121838.4002786,65201153.38921008,411461783.4483557,5843001.512255447
83,355092081.1260382,386995470.2701589,30625896.49769143,101198412.74078418,47094487.043452375,21711040.841671385,82637082.26829989,163615114.83495906,67101845.6044352,414288518.1713866,62635983.0940514,415735766.0080548,5843001.512255447
84,356805184.90386355,395026309.1577115,30625896.49769143,102038926.78319994,47587327.51122574,22082733.35181582,83089485.16517939,165338627.79017425,67647422.00902508,415628081.7947887,60963499.62878918,419909236.2299517,5843001.512255447
85,357477709.8520556,401820354.527146,30625896.49769143,102824984.43337238,52333940.64199381,22516098.37215122,83458238.29724652,167022782.32102564,68361911.35167024,417094765.8806621,59520063.92605837,423854040.8833485,5843001.512255447
86,359449979.6263945,406681042.5186922,30625896.49769143,103773846.94030046,52994144.65420883,22894782.508291654,84087781.87255214,168566722.46508104,69112863.57420775,420221852.90101606,56641891.44640936,427524568.68607503,5843001.512255447
87,361401271.2243316,410763600.88011557,30625896.49769143,104491599.2972572,54166772.32968678,23357341.25829165,84461455.57902002,170127881.9197956,69931884.5877026,423420127.2870206,55532134.40824057,431195096.48880154,5843001.512255447
88,363516279.42633075,414378083.99927694,30625896.49769143,105199032.83762224,54738701.677222036,23769327.30503059,84741638.3718741,171703800.78364658,70666931.43034786,426651452.9499344,54527075.00083318,435177212.53871495,5843001.512255447
89,365969898.039406,417919806.2391833,30625896.49769143,106373542.7993892,55517322.922544025,24158288.118028503,85292452.7567681,173456832.55713463,71569927.61469248,430088713.4920518,53599767.29138614,439641787.810079,5843001.512255447
90,367109297.4451372,425372653.04001576,30625896.49769143,107254606.60891318,56295944.16786602,24153354.31721331,85580016.41122326,175268901.96716833,72445191.21929966,433820893.1204359,52745767.25483084,444739590.80959696,5843001.512255447
91,369875394.0830002,431413542.7368076,30625896.49769143,108120154.7876508,57119779.265828855,24131152.21354453,85963531.26649258,177568031.878704,73464830.32290389,437146287.80224514,51659643.713591486,449900214.0202413,5843001.512255447
92,372166129.68724114,436823715.69860095,30625896.49769143,108954671.70481625,57734769.42540302,24150887.416805614,86342125.54736117,179564593.90294302,74233192.30617136,435114309.13495046,55869916.77912737,454736684.94147354,5843001.512255447
93,373267127.916182,443526540.860529,30625896.49769143,109818557.43150575,58366983.90979274,24121284.61191407,86543579.14980364,181450460.35865882,74912775.77505587,433122731.1234879,54985219.81531126,460050589.46726626,5843001.512255447
94,374480893.1737631,450440009.41219234,30625896.49769143,110760575.37876095,59020728.80020192,24108950.10987591,86838523.6658599,183619215.4894894,75690654.7616182,433353452.16422415,51948755.77577595,465668543.81491065,5843001.512255447
95,375774643.80695474,457608184.450925,30625896.49769143,111643633.97945745,59571127.741717726,24108950.109875813,87131007.89471579,185849468.15838847,76585176.21505928,432253517.62415403,52128904.42135208,471570445.5168463,5843001.512255447
96,377118966.5011108,463748938.2628257,30625896.49769143,112509182.15819515,60415062.79415664,24099082.508245334,87241430.87074481,188052661.91053736,77406481.08864813,428954652.32614905,52775173.228437416,476950063.7923698,5843001.512255447
97,377653194.8523966,469770030.26583976,30625896.49769143,113257144.21127263,61050629.62734749,24498322.40457659,87624945.72601414,189739276.3429115,78004426.58635607,425342510.97578794,50904039.99908112,479581866.2213583,5843001.512255447
98,378064526.27037036,474414598.6550937,30625896.49769143,114052871.82040124,61484846.785740316,24951013.136279367,87927271.10367148,190887172.34180623,78516654.74236438,422516445.01444453,48751671.09445436,480509219.4834189,5843001.512255447
99,379162896.8494995,478854682.96295935,30625896.49769143,114782103.8690181,61763962.61141104,25282457.783676215,88224675.90692809,192155603.51531506,79288554.83548206,419178728.34909487,49041696.86971126,482848770.8415998,5843001.512255447
100,380356640.3286554,483419661.8032758,30625896.49769143,115625376.2254958,62191638.238615975,25400787.123216704,88335098.88295715,193869276.8644393,80283866.66786994,413953202.6185888,49870772.068609424,484381710.52225226,5843001.512255447
101,381500048.2425191,487618563.44359845,30625896.49769143,116347543.6477871,62518120.957529485,25464844.65378925,88543933.3470007,195250863.50799403,81089319.19162212,409628770.75805616,48635490.34137373,487873624.28600633,5843001.512255447
102,382587821.6938674,491243226.26419115,30625896.49769143,117121300.49831738,62782165.498986594,25531369.084769428,88893004.18146493,196578332.31804854,81833487.08595508,405778036.48676807,48309176.73851501,491300790.3997218,5843001.512255447
103,384187666.80777425,495593862.96626157,30625896.49769143,117836807.09632638,63035444.83743397,25602827.316564873,88954221.4134867,198247727.43976352,82713792.89553595,402303578.29106176,48500222.03868853,495803438.52792096,5843001.512255447
104,386193727.66447866,500747961.00217944,30625896.49769143,118142730.90334581,63407141.40898834,25647149.643876344,89310673.10955204,200323006.31273013,83636957.7093003,399281668.34842,48722367.736564785,500748138.65570515,5843001.512255447
105,387980064.6004685,506191854.7874693,30625896.49769143,118561697.16323526,63768072.77753297,25745743.780155767,89396493.21357743,202403204.9887422,84213492.96607642,395657208.2036642,48469121.64098588,503107572.7846942,5843001.512255447
106,389513419.1995738,508679222.3631268,30625896.49769143,118869837.48893842,64055800.76561147,25824602.713174116,89570883.6568159,204045541.19370708,84573215.45659266,391562402.96443117,48235868.6582158,506066017.8452597,5843001.512255447
107,390465139.418463,508218575.9143506,30625896.49769143,119182410.85200903,64250948.00780633,25903461.646192465,89927335.35288124,205464026.36010286,84872511.71107662,387172678.63893133,48073702.29876621,509035551.13945174,5843001.512255447
108,391551877.4010382,505419833.97249407,30625896.49769143,119446220.80403768,64420258.76277786,25942850.172688667,90197676.99693386,206670959.99554324,85269298.52466884,382505832.06857735,47924864.681189105,511837027.9503484,5843001.512255447
109,392450198.60561365,500285430.6997097,30625896.49769143,119831939.28367123,64662772.89821552,26001973.902445942,90278576.52655853,207836075.30509713,85745849.07535374,378482144.42746305,47037118.81404257,514110814.98778343,5843001.512255447
110,393516579.8420387,501999444.24626625,30625896.49769143,119969407.6707275,64834236.69378898,26061097.632203218,90639948.7970246,208870815.83394596,86166077.93031915,376311078.8636565,46089316.20145593,516872086.8635592,5843001.512255447
111,395417956.09337217,504588301.25259024,30625896.49769143,120621108.39240813,65184402.8593239,26248500.18315746,91468775.6355596,210734543.17595717,86943520.88298662,374644271.2742924,49371033.174363375,522088372.59015405,5843001.512255447
112,399510385.25582886,508143669.0953329,30625896.49769143,122977311.98187378,66751036.9649578,26865143.405040003,91274122.99874362,214096548.75448522,88494822.99134716,372186775.4450233,49191095.15908368,526533226.1241169,5843001.512255447
113,399710362.06484115,506472365.6496547,30625896.49769143,124772736.34435682,68098060.92919332,27151221.972299606,91820016.80923691,214707675.3358994,89132531.68878561,374562670.1643133,49409759.59123449,533681861.5449593,5843001.512255447
114,400524446.5930421,505615809.47169966,30625896.49769143,127873690.21155426,69133939.76548472,27484171.647304244,91807425.42524779,216714091.94466045,91144227.43209548,377694065.3170903,48022603.344666615,536977113.6412162,5843001.512255447
115,402070959.7378266,505788063.801824,30625896.49769143,130888199.85008639,71741748.49708427,28041609.259403575,92360700.09734216,218141027.04380515,91800547.1099649,408586767.34709686,67671511.85286425,561056906.0897758,5843001.512255447
116,416259988.1455009,522035283.7548993,30625896.49769143,156922497.886463,84478357.24560954,30917933.254678797,94053087.74320456,239378845.134307,110459497.06048247,436914181.8077655,63857270.22032926,563881350.3808842,5843001.512255447
117,433752171.49873877,557242281.8849602,30625896.49769143,145677962.9165081,93358425.87386447,34520329.227070704,95095959.56817117,252561525.2983285,117191881.18444064,450559202.1029966,50897290.20622947,553162667.8846899,5843001.512255447
118,428043073.8494521,548874169.095073,30625896.49769143,140507259.1141776,79159046.46598181,32882307.356401794,95378602.64822562,235884094.4381029,106534122.69633116,458994832.67615294,45504092.07241742,551513401.7453873,5843001.512255447
119,424822271.47696215,540435184.0562983,30625896.49769143,137210685.2684668,74391609.57867232,32342056.16712995,95452121.3162492,225543446.5497491,99054280.65844397,464486357.1984735,43764685.6361123,551722012.4451927,5843001.512255447
120,422266264.72602844,527345106.4475714,30625896.49769143,136625899.49575695,74267808.47369225,32655605.936168235,95779049.56591018,224044780.15756163,95987719.77817872,468414302.0823968,44615009.87028947,553454296.4609134,5843001.512255447
121,421802543.81004965,509220472.3718976,30625896.49769143,136796705.4999436,74531554.96277672,33092500.72558824,95741855.30991745,224362164.4201504,96491359.02736229,471592237.2210727,44081860.195386514,552398916.9139907,5843001.512255447
122,424061967.9060359,491147542.48352814,30625896.49769143,137910274.087184,75129022.93563879,33551597.618676987,96285288.83321035,225230026.0009304,97207831.65136658,474053213.8914103,43653118.9984853,551700356.1662648,5843001.512255447
123,425010309.6326193,491743361.37493676,30625896.49769143,138952619.18492106,75825530.77619065,34089635.3248101,96245634.29001726,226300553.4178145,98108794.77336542,475954861.2602074,43351000.84937359,551338511.7501768,5843001.512255447
124,426479713.3912881,493659197.2905371,30625896.49769143,139896852.356134,76578017.67239282,34672196.22577368,95819714.65636717,227545433.34912446,99108079.91616528,477411587.59368825,43088868.925879695,551139999.8830175,5843001.512255447
125,428005887.7908297,496604636.00656164,30625896.49769143,140715777.1081239,81580978.29729226,35266504.650546655,96461559.66767459,228733735.54541105,100058554.30731757,478441189.73326546,42828958.45936444,549921287.7871658,5843001.512255447
126,429291266.7504481,499268977.53335226,30625896.49769143,141425746.8730513,81987123.51847775,35878081.37817312,96173636.27871495,229872840.0445768,101086297.4314366,479201296.8457368,42657906.27199974,549587084.2639731,5843001.512255447
127,430694690.10735476,501028025.3258656,30625896.49769143,142126076.07910466,82300687.99377958,35853412.37409671,95981443.92909934,231288712.091851,100990496.44169389,478380251.7070079,43822330.62320367,549174983.6789846,5843001.512255447
128,431891800.48686355,500605664.1478195,30625896.49769143,142563816.49205932,82631476.79389699,35853412.37409676,96458449.69798246,232719342.88159534,100942595.94682257,474936316.04974973,46087239.1555791,548855857.0064626,5843001.512255447
129,433179640.68314326,500037095.2354951,30625896.49769143,144169348.6567083,82891215.25415021,35826276.469612814,96453239.17559443,234327086.5809763,100922427.31740299,471439676.2675388,46057352.86663262,548541755.9508306,5843001.512255447
130,433571673.48720336,499609992.1468154,30625896.49769143,145916791.15670827,83243534.46028708,35853412.374096684,96352077.45239225,234258209.33834004,100889653.29459628,468835013.28654164,44905559.877597995,548448782.0383633,5843001.512255447
