,HCR,LOP,DEX,CGR,GPR,FOS,DET,BCL
0,21.778068801511168,19.116278947000378,7.810205545142849,8.28234112184655,9.523285252743264,4.965485138304414,22.608247644772455,7.130794252600638
1,21.778068801511168,19.116278947000378,7.810205545142849,8.28234112184655,13.926065095182938,7.57704014694907,28.341658043301862,9.475144818205159
2,7.8160492736590745,9.542403055830057,3.9051027725714245,8.26596389471848,30.077978369977362,16.249565054850535,55.425345139225314,16.211876334331308
3,8.063744729192159,4.796095004048387,1.9525513862857122,8.286532994609889,80.0,20.0,98.57666051224932,18.0
4,10.019975712400775,15.300284196776637,6.143951969184724,11.085392368806334,80.0,20.0,100.0,18.0
5,22.481094190295902,31.935341807554156,12.731333458865056,21.978036708651064,80.0,20.0,100.0,18.0
6,30.0,86.4592741381811,15.0,25.0,80.0,20.0,100.0,18.0
7,30.0,38.76966310347553,10.712508636856832,25.0,14.011041173283232,20.0,100.0,18.0
8,30.0,104.84195405164112,15.0,25.0,80.0,20.0,100.0,18.0
9,30.0,99.53066982520652,15.0,25.0,24.03071042756331,20.0,100.0,18.0
10,30.0,95.58162286382546,15.0,25.0,80.0,20.0,100.0,18.0
11,30.0,91.16720114405436,15.0,25.0,47.90689913094138,20.0,100.0,18.0
12,30.0,87.12679549356315,15.0,21.268599051136118,41.20768230780912,20.0,100.0,18.0
13,30.0,83.27242698992382,15.0,25.0,36.76529274858573,20.0,100.0,18.0
14,30.0,43.463363071488224,15.0,23.078133821171022,32.60016953685397,20.0,100.0,18.0
15,26.941829174745756,21.163038199197032,8.688612857213107,15.902651699009155,29.816145597585972,18.64179274585196,100.0,18.0
16,24.343447129475468,10.551162073306422,4.322238372467145,13.88061660492514,27.1427107937808,16.731382110199807,100.0,18.0
17,22.055296958319868,5.3242982780560215,2.1577135564930487,12.557161066569215,24.881893808672352,14.997807341402591,100.0,18.0
18,14.755705013812793,15.330809342875387,6.143951969184724,11.755625543259049,21.52193970389043,12.870544244557628,100.0,18.0
19,13.006425853375136,15.420173460882298,6.143951969184724,10.502033414723867,22.356973293834987,14.133244925277664,99.16164588890018,18.0
20,12.43785585623962,21.44336377213463,8.545036646797145,9.854285413352246,34.42250602230185,20.0,98.74846735770763,18.0
21,12.126178020724824,27.300180636018673,10.916095101462028,9.66004899166263,29.81614559758952,18.752514836122106,77.17000576886119,18.0
22,12.291173467657647,21.259547247774144,8.545036646797145,11.150232589015815,27.90874346689042,17.507759296831907,35.51008376084823,13.556875554632013
23,11.9795351703134,10.206534108605513,4.1134764571853175,8.732590989501194,28.478997890338178,17.856048583382016,30.342662520995447,11.5973943820295
24,12.126178020722966,15.323541276336988,6.143951969184724,9.703209131804126,26.1455109563644,16.689712954950483,39.18385881478114,14.946740107291562
25,12.822985651082417,18.997936547900697,7.637741903470481,10.242880073425413,47.798968479896104,20.0,53.81747284971017,18.0
26,12.676254421225892,18.82496541538164,7.569065096950759,10.45883617814081,66.126633494535,20.0,59.78750011421115,18.0
27,6.550202653431329,27.856651985563154,11.167716378834157,8.319992707325014,55.97981663635847,20.0,54.828273884398946,18.0
28,6.633927861337728,33.25270531600161,12.833743928545934,8.39965403912155,52.13701514353488,20.0,45.96540267023363,17.506217452898873
29,6.683417502727402,33.500285801062,12.833743928545934,8.45826624055353,32.46286320280852,20.0,23.33419769627394,8.878808018100164
30,6.714374603472884,18.72819935668008,7.172988259590047,8.491270063151624,41.16672681542074,20.0,45.57542219950823,17.231838953984376
