,HCR,LOP,DEX,CGR,GPR,FOS,DET,BCL
0,25.202616950918394,38.678022473772955,15.0,8.284118825137737,11.310254676145876,5.96514861062311,24.72997788353048,8.004058043376892
1,25.202616950918394,38.678022473772955,15.0,8.284118825137737,13.137500810028593,6.249362054889593,28.79964066400679,8.35284132694185
2,21.517795396411987,19.08322150311225,7.810205545142849,8.272048249489984,31.063132619415867,16.706291139751517,56.16007915200144,16.684948609231885
3,10.144737427323124,9.569215885535433,3.9051027725714245,8.28676124203193,80.0,20.0,98.17072784489979,18.0
4,10.019975712404683,4.829907185222698,1.9525513862857122,11.085392368805094,80.0,20.0,100.0,18.0
5,22.874903216195356,35.7698230134742,14.22501554112184,21.978036708651064,80.0,20.0,100.0,18.0
6,30.0,67.65232959217313,15.0,25.0,80.0,20.0,100.0,18.0
7,30.0,41.915416480917656,12.224081035158411,25.0,80.0,20.0,27.15547594782953,8.878808018100164
8,30.0,98.73984232238084,15.0,25.0,13.92198938458414,20.0,100.0,18.0
9,30.0,99.9216789910771,15.0,25.0,80.0,20.0,100.0,18.0
10,30.0,97.26599312792307,15.0,25.0,41.5631924617112,20.0,100.0,18.0
11,30.0,94.22769765479947,15.0,25.0,59.43102839811043,20.0,100.0,18.0
12,30.0,90.47859096343481,15.0,24.050029104309274,41.20768230780912,20.0,100.0,18.0
13,30.0,86.3472907763274,15.0,25.0,36.76529274858573,20.0,100.0,18.0
14,30.0,83.06952732373895,15.0,25.0,32.60016953685397,20.0,100.0,18.0
15,28.939580815222993,42.678684449268246,15.0,18.97308226240751,29.816145597585972,18.641792745853284,100.0,18.0
16,26.130052382566138,20.93823921500334,8.64447674493429,13.88061660492514,27.142710793784342,16.731382110200126,100.0,18.0
17,23.622369873346226,10.50513819407501,4.3154271129860975,12.557161066568229,24.881893808672352,14.997807341402254,100.0,18.0
18,21.454580074742967,5.310171162235886,2.1577135564930487,11.755625543260296,21.52193970389043,12.870544244557985,100.0,18.0
19,13.006425853373278,2.677603594567559,1.0788567782465244,10.502033414722623,22.356973293834987,14.133244925278003,100.0,18.0
20,12.437855856241683,15.384637904537827,6.143951969184724,9.854285413353423,34.4225060222985,20.0,99.72747093459466,18.0
21,12.126178020722966,21.41620484973135,8.545036646797145,9.660048991661391,29.816145597585972,18.752514836122106,98.19711992846885,18.0
22,12.291173467657647,28.468726345684708,11.368761229397466,11.150232589015815,27.90874346689042,17.50775929683223,74.43634579557113,18.0
23,11.979535170315254,20.448303393393896,8.226952914370635,8.732590989502434,28.478997890334835,17.85604858338365,30.342662520992118,11.59739438202824
24,12.126178020724824,10.11476488514892,4.076334757564131,9.703209131804126,26.1455109563644,16.689712954950807,39.18385881477781,14.9467401072903
25,12.822985651082417,18.997936547902725,7.637741903471287,10.242880073424233,47.798968479896104,20.0,53.81747284971017,18.0
26,12.676254421223831,17.173991998942356,6.912779386092936,10.45883617814081,66.126633494535,20.0,59.78750011421115,18.0
27,15.647698886287051,36.61541271928428,14.553443761156696,14.901855017990522,55.97981663635847,20.0,79.34890187073614,18.0
28,19.524530493744695,43.12593551721244,15.0,8.344977676463023,35.30005608830486,20.0,93.63824826487115,18.0
29,6.642796861867754,43.64788600514153,15.0,8.412886610597516,13.630973344867956,20.0,97.5581043783746,18.0
30,6.682835423641916,25.483087382035734,9.751492987272352,8.454472905325114,79.12118810331013,20.0,78.79363102884325,18.0
31,6.715984213290748,25.694242167898263,9.751492987272352,8.506293158034095,80.0,20.0,55.437749900582226,18.0
32,6.7556991584600485,13.159583426736726,4.9736754036257285,8.554837462104823,13.851350221836526,20.0,23.82680699604179,8.878808018100164
33,6.807697056541641,13.33946148025551,4.9736754036257285,8.636828055180413,13.955970437284789,20.0,61.53076903396663,18.0
34,6.871925360446157,13.402120810517031,4.9736754036257285,8.658485871909974,55.223515927949116,20.0,38.29465987998998,14.108742188917539
