,HCR,LOP,DEX,FAL,DOR,COT,FRN,CGR,BLU,GPR,FOS,DET,BCL
0,50.8443079021097,141.41278491814342,137.26777890295358,30.957670170464137,45.5678246886076,17.612930119831223,40.13613673586498,37.1242806413502,22.75475918312235,82.09733304978901,135.00410762531646,97.75843513248948,97.75843513248948
1,65.08706133731363,213.5619773990698,213.5619773990698,34.83579566084704,62.23348106115829,3.9401881510817285,63.590661442228566,34.31451731662165,43.23695017662294,81.20135126413501,130.70795919662444,100.51735170970463,100.51735170970463
2,55.69955899630241,250.06950915367312,250.06950915367312,27.999999999999996,36.516563969655245,3.083625509542202,49.590661442228566,27.92032436858785,7.611723886356868,464.90162706512336,70.3808938760967,142.0,142.0
3,48.336939388099,213.5619773990698,213.5619773990698,28.0,6.155104498615838,3.026521333439817,35.590661442228566,11.0,5.923367725928859,22.6,436.25914881997846,142.0,142.0
4,42.641942065416764,106.7809886995349,106.7809886995349,23.96448531391542,12.160692288764425,3.683219358620214,17.795330721114283,14.62397419517808,17.536669966911603,78.71369871653168,218.16370312412138,131.06670276516564,131.06670276516564
5,41.215910056576945,53.39049434976745,53.39049434976745,28.0,27.760268872302042,6.281459371290155,8.582101157523075,28.926619758111837,42.28002730512389,187.14932437907353,109.08185156206069,142.0,142.0
6,67.1438253203998,71.76816578938252,71.76816578938252,30.418345627244314,65.47437555352015,36.489568529585334,46.166567205497415,48.87560075148946,65.78905657490726,287.4366026619724,239.49095083008632,142.0,142.0
7,103.59113016913675,85.31096311208144,85.31096311208144,54.07652854428496,79.68340517253822,54.53448817801857,61.41504803032325,62.15011346598723,62.47050406437313,200.5046483392107,544.4211223694955,142.0,142.0
8,109.29800671272312,110.37759806467032,110.37759806467032,54.502064436046616,78.01950031320607,19.672388667358533,67.80261980982004,88.33738065251164,82.87163189496624,415.1789722383603,341.99397419719025,48.11718543558655,48.11718543558655
9,105.68473879978329,140.81565479281397,140.81565479281397,50.56374366020014,73.14802883121666,14.504460730069669,71.81234297012878,84.96785077010266,78.85541634340863,51.01501860517237,543.8640668993069,177.34273063558967,177.34273063558967
10,99.05196752528843,176.61145734329915,176.61145734329915,45.56227284843196,66.30815309057434,11.135314340014387,70.46103129994657,77.95443022274628,73.21178385447391,392.48789295228187,272.410810585601,182.2790288765329,182.2790288765329
11,91.12285439893893,212.85692867197503,212.85692867197503,38.669259426568225,57.58346081642537,9.1652202644734,64.77766947986771,69.02461148236887,65.78766712891326,22.6,340.19537121861447,180.2940327573671,180.2940327573671
12,83.36394580028511,249.35946008099612,249.35946008099612,32.226274339781334,32.12095824228809,8.537074327343811,57.04167804517385,59.09239821096586,57.83531370097983,245.086917944515,170.09768560930723,174.88797248905337,174.88797248905337
13,75.41666744541452,286.12087469149964,286.12087469149964,27.999999999999996,17.144582571044598,10.392960050680008,51.93435637628653,50.82360571205035,47.97488537527751,72.37190177738111,199.12318614461321,167.02477298719597,167.02477298719597
14,68.3812019263166,323.18823169922985,323.18823169922985,28.0,15.798932194828694,8.736938943703814,44.258118607659405,44.14612949955277,26.34856386695414,75.19946013473354,128.7468516725083,157.85530582464898,157.85530582464898
15,61.77545293993889,315.1078301748814,315.1078301748814,28.0,15.499898777892058,8.42286597513902,30.258118607659405,38.33954855241333,9.191432678165135,61.000086389598955,89.01638005466727,148.57173819233918,148.57173819233918
16,55.68500945740409,273.3669221772384,273.3669221772384,16.8706861928673,13.954892790384905,7.280782453086069,16.953967278540876,34.0,6.827921418065757,54.14382969457035,88.845432547003,142.0,142.0
