,HCR,LOP,DEX,FAL,DOR,COT,FRN,CGR,BLU,GPR,FOS,DET,BCL
0,444.4948790960913,256.3241614650119,211.0286454519056,224.46600571545594,240.39007981678665,230.80715271542664,109.73538076579388,470.2627248247258,371.6962902689232,285.41944640792457,187.84143760833084,445.57159364345915,367.56866787284497
1,442.0139324432889,251.33596515832537,211.0286454519056,219.0666578351463,235.29091456308356,229.25231811971605,107.5916815695947,467.3986421311766,360.8291226229842,281.3617282363828,187.86128242430982,443.3413902106157,367.5976885600933
2,441.58505927363535,250.7933303474172,211.0286454519056,218.3979576847107,235.24062085895724,229.1999939277051,107.29690309823135,467.2743556821012,360.7056080891122,281.7412825951193,185.57238430784523,442.59488261302755,367.5976885600933
3,441.2989797623973,250.91045394292615,211.0286454519056,218.62489865915765,235.24357931214115,229.19629033645128,107.2003781617698,467.42585016353064,360.90402669340165,282.9557606316692,190.32486625227972,444.3460254045766,367.5976885600933
4,441.29531892253846,251.29484694417988,211.0286454519056,219.22796349998157,235.47756348300246,229.2366209680299,107.26897307829915,467.56452285565615,362.5704616566431,284.5753980657347,197.02922518606312,449.6293881033762,367.5976885600933
5,441.74361869491565,251.97304870981728,211.0286454519056,220.71567353207178,236.07023445604116,229.3953366128564,108.32619927607458,468.1557097454689,366.0978080923343,286.4225406079983,197.37766525895825,454.0938336222649,367.5976885600933
6,447.59936981713554,260.32645122602116,211.0286454519056,225.6447651198837,242.08274582193795,230.96318520553632,109.21778398197029,476.26790655784407,387.74353146269794,285.37652823513946,195.8038382181897,454.38655258463245,367.5976885600933
7,451.66109190584007,267.12258760015123,211.0286454519056,230.2129627799244,245.52571413605213,231.76550390121145,109.85989347660687,485.01871963608164,393.79966875514845,285.8190633545506,190.60209769030328,455.61216661612974,367.5976885600933
8,447.85172787014926,262.8503693098443,211.0286454519056,225.73603725224004,240.48025236758178,230.14764530662805,109.7629792350193,478.0319985545738,382.2834059878304,283.1320273424372,194.55339540446036,455.617114677856,367.5976885600933
9,446.0900005217207,261.1977704111314,211.0286454519056,224.38539990539763,238.21750063851832,229.8697423791759,109.79129192980932,475.53396297925934,377.09511484004094,283.77617096626034,189.04568575140567,454.85157991856715,367.5976885600933
10,445.1067801249661,259.8452918113639,211.0286454519056,223.0914786680172,236.3836756153165,229.6803074217327,109.3856947480804,473.5409486831822,373.0128514740783,282.01607170188566,191.4904236781457,454.1941545353534,367.5976885600933
11,444.36149483208646,258.297959099998,211.0286454519056,221.86710617253325,235.88389999655354,229.56719623187846,108.85503654472772,471.5134509841877,368.2195664235659,281.9913651456744,189.33737069038256,453.4241729185291,367.5976885600933
12,443.8115074734835,256.38862688617445,211.0286454519056,220.6963712517928,235.70745391660984,229.53113179453362,108.44667280580605,470.3153715343702,364.6590405393765,281.69770401253265,189.06379047658558,452.63520982991446,367.5976885600933
13,443.2444486833972,254.28465247798061,211.0286454519056,219.50221961736094,235.66950852307357,229.63768581396153,108.51875035620024,469.2309229569988,362.4938163683253,281.62468044171175,189.07600777839716,451.87957614186774,367.5976885600933
14,442.8581463207998,252.61536433429146,211.0286454519056,219.13844454995672,235.61828224179962,229.5426068427797,108.40929698182309,468.63576550904645,361.5845821719825,281.55607360216817,188.8178948197729,451.0810981133606,367.5976885600933
15,442.4436507670377,251.0028011763488,211.0286454519056,219.17077725255095,235.60689862373872,229.5245746241073,108.33454533385716,467.9914979079315,361.38504090156647,281.5101394027898,188.6307639640455,450.17460819061256,367.5976885600933
16,442.1210628580029,250.44178266039899,211.0286454519056,218.9867295608609,235.5471253817985,229.4563810916358,108.28120313846404,467.71178427354374,361.0378862210184,281.4659719033875,188.4640716864996,449.27319521669216,367.5976885600933
17,441.83064615469164,250.64341442313483,211.0286454519056,218.82755317885875,235.45341004592046,229.3953366128564,108.21624903659074,467.63879383206813,361.304137925238,281.4285767538936,188.31970239358702,448.29717894971793,367.5976885600933
18,441.5776559685557,251.0857290170704,211.0286454519056,218.8001947382021,235.40896772168963,229.34998928576314,108.19236691898105,467.59543411654704,361.3978150557236,281.3729257046467,188.1482653058152,447.0944013846186,367.5976885600933
19,441.38284071230885,251.43155154759603,211.0286454519056,218.6515672121464,235.3509994726929,229.3028978307047,108.1741940072801,467.53760014455764,361.2104607947525,281.38676485445944,188.25026673839128,446.14564137131856,367.5976885600933
20,441.36619546394763,251.79837948680438,211.0286454519056,218.59251541624278,235.3210492107113,229.27848003919297,108.14006439262215,467.5076860211149,361.09833891090983,281.58610750176166,188.8496295914211,445.60187700093695,367.5976885600933
21,441.3570674245237,251.83556855488501,211.0286454519056,218.63061334908383,235.32781217309426,229.2610387595417,108.15956702956954,467.49871178408205,361.1976540443029,281.5101394027898,188.6403691136068,444.36731635521636,367.5976885600933
22,441.36189991598343,251.79985309580405,211.0286454519056,218.97429390601698,235.44857935850408,229.28022416715808,108.15690757907672,467.5675142680004,361.7791022343161,281.4786332532162,188.532035624433,443.292878809003,367.5976885600933
23,441.35277187655953,251.49179507583332,211.0286454519056,218.87978292920317,235.44085025863785,229.27673591122783,108.144940051859,467.4558348738141,361.2956218224666,281.4880556530886,188.56242587146227,442.53512570725945,367.5976885600933
24,441.35706742452373,251.42241180583545,211.0286454519056,218.7601463207434,235.67235442758877,229.26627114343708,108.18305884225617,467.50070605897827,361.1458374529674,281.44948270361067,188.46041530662447,442.6898491100327,367.5976885600933
25,441.3774712773536,251.52245244447695,211.0286454519056,218.79252956365826,235.379017459708,229.34475690186773,108.25834219758124,467.52563449518055,361.1415194036894,281.80576711935225,189.69102506514344,442.9480213583647,367.5976885600933
26,441.3731757293894,251.47286207495551,211.0286454519056,219.8837320286777,235.58655218206573,229.50818438577548,108.26741399951887,467.5356058696615,361.22749300029534,282.09533228439494,191.92950234586564,443.04818203598893,367.5976885600933
27,441.4451204546106,251.99551453369534,211.0286454519056,222.32470501079428,236.36094855513832,229.95656648182572,108.46699364214628,467.76802281041836,363.31049502664825,281.93765431706265,192.50611086354715,443.37460199242435,367.5976885600933
28,442.15826370113024,253.41556013352812,211.0286454519056,224.85636266659165,237.7179933240926,230.77720241747681,109.12021199788784,468.0252842025044,365.7483103991811,281.7380436464135,192.91233021395303,443.61777904127723,367.5976885600933
29,442.398530275927,253.93726401946867,211.0286454519056,224.39194958885233,237.37704729450903,230.7067476874776,109.52086593481484,468.72451848348436,365.28384768385854,281.6735591221806,193.6229369067995,443.85181145013775,367.5976885600933
30,442.81079318817035,253.60800989489104,211.0286454519056,224.2798589738099,237.28534816787706,230.66601711011646,109.63714463340652,469.1527178546434,365.7639521543178,281.42062660400114,194.1669311064172,444.0480065039034,367.5976885600933
31,443.15211455318473,253.9667804736112,211.0286454519056,224.48832278822616,237.3237757421044,230.9080591079549,110.06232154436842,469.68629267222786,366.8815020452635,282.0872229624635,193.70039631663371,444.3540711715452,367.5976885600933
32,443.5610452996844,254.14809846807222,211.0286454519056,226.28387222390273,237.35933028644556,230.79252926837347,109.95380794862307,470.1861362051177,366.8963718258892,282.77800914442514,193.03884091305073,444.52347843017924,367.5976885600933
33,444.09644926885204,254.74732046216516,211.0286454519056,227.49451175283048,237.68831185970905,230.78596745311344,109.71153425578797,471.0303643486899,369.5008126916989,283.3023282148671,192.64721155467686,444.7675884304322,367.5976885600933
34,444.75778540189003,254.95605548065876,211.0286454519056,227.1357623862366,238.03227501345904,230.90609747378355,109.4930874134809,471.2533672289663,371.9087901454548,283.7992215663878,192.19135829338495,445.431254578084,367.5976885600933
