,SHA_otf,ORO_otf,YRS_otf,FOL_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,ISB_otf,SUC_otf,KWH_otf,PFT_otf
28,42834.201940136685,25034.087126587074,25898.961868393115,15616.55469182609,3333.229005792706,1828.3995926275938,3418.1113281412795,2885.965888542217,727.8765082777293,16.385105149371032,532.6683495472076,4753.253357284777
29,41901.623797052824,22516.521370467388,25898.961868393115,14385.483627759508,3127.372873748804,1861.8606141778084,3080.965042060348,2672.982220258602,718.4165401330775,8.470676169031988,402.88156746193,4753.253357284777
30,41279.595698864025,4237.412468374581,20948.242043817198,9243.401967758122,2844.859787443063,2088.4173935030044,2771.8169527666214,3338.5673739698323,15.010273759846665,0.0,272.13139222028764,4753.253357284777
31,41173.21254611542,6686.5459664433765,20492.886921270943,8002.91886761333,3095.8235521000306,3643.3553200822366,2521.025809451928,5227.680623155987,15.010273759846665,0.0,626.3241229805675,4753.253357284777
32,47220.18852162201,20276.534467688096,20128.60282323395,7050.329899664335,4807.943638286693,8207.862870293027,7301.106647370515,9850.618219324631,15.010273759846665,12.722058914331159,1122.072752080652,4753.253357284777
33,47878.686495260925,22945.344691300066,19837.175544804355,6446.385467638156,5225.179676453893,8655.276396761225,7370.36809969997,18844.980113035217,15.010273759846665,57.731033368389625,1392.0114643951508,4753.253357284777
34,49311.78073647443,23847.129896107144,19604.033722060678,5984.251629820122,4861.440320690656,8042.972834406834,6840.032992802974,11042.260759266102,15.010273759846665,41.75102762119144,1433.7111325917353,4753.253357284777
35,52039.64460667189,25757.731626038967,19417.520263865732,5407.172755010858,4968.12427148444,8157.464825803151,7449.782851117801,10652.52619415378,15.010273759846665,34.4218051305665,1521.8475189495446,4753.253357284777
36,55658.335388917105,27807.150233399858,19268.30949730978,4901.318322152584,5374.530499234912,9252.786115963712,8713.332129157172,18705.487158589942,15.010273759846665,82.1064490079701,1872.470154623173,4753.253357284777
37,55755.6454799342,27949.88887246633,17757.15853877754,4339.651941433555,5843.083147071405,10159.692101300612,9560.905560457235,16242.858993069975,15.010273759846665,141.55821970015037,2088.1520774336295,5294.8249704450955
38,51901.97193692275,26658.975139619055,16548.237771951754,3939.7434353837252,5677.050189205751,10001.468664911048,9078.485998591968,12813.439638817688,15.010273759846665,150.29950644081296,2095.308778446308,7557.262317257374
39,47225.20333825412,29530.759074270263,15581.101158491116,3696.904006741217,5251.439844094881,9464.26544060744,8363.81632071372,12774.89840449442,15.010273759846665,119.59956609683778,2023.5996855206627,6501.506657517289
40,42526.90183038259,31462.923223345544,14807.39186772261,3928.6631793441684,4814.040983116929,8986.772248571855,7550.484660898709,13470.78486858136,15.010273759846665,94.010320131948,1965.991844890638,6501.506657517289
41,39125.46963378912,29619.893249412697,14188.424435107805,5715.653647161017,4508.814775836429,8503.70584483655,6933.164602911697,14345.592502433961,15.010273759846665,53.8483961069806,1851.9482008519394,6373.729589386717
42,37337.695776759596,33645.87634704473,13693.250489015962,7710.701119794033,4154.725805502335,7976.006915288478,6380.167889214354,13921.381852989447,15.010273759846665,13.598308175590297,1739.8743112677296,6071.918870287952
43,37574.86439176412,31820.13887662342,13297.11133214249,13293.29800370661,4369.68904801862,8437.750079675365,6973.99050821206,16979.49852210382,15.010273759846665,156.07301644159585,2018.7676861514901,8863.9986506307
44,36037.487624900845,28549.725987811984,12637.866948264185,14495.533546382916,4288.095946980243,8517.19126473312,6969.63170459654,18411.104613976597,15.010273759846665,316.67597916363576,2371.46123273298,9631.30304514633
45,34155.36643154754,27150.016412623536,12110.471441161553,14126.63637126929,4079.849850324701,8257.127307114666,6556.564082796356,18423.03629645994,15.010273759846665,313.0047906941434,2375.8650616812533,8186.158240568409
46,32217.564156172124,23838.506570236863,11688.555035479438,13145.366814671675,3845.529576030603,7887.269406980012,6062.214838189584,15392.286752311507,15.010273759846665,408.35316437559385,2495.82727972551,8351.84721977656
47,30140.61942911248,20955.864517760096,11351.02191093375,11851.88920769457,3609.276026792246,7345.214010833712,5530.52316088584,14032.940405968122,15.010273759846665,382.8265905361276,2451.0836480438734,7096.221731996173
48,31760.057636427944,19558.453829075046,11080.995411297197,10576.34937965918,3561.587200975903,7378.1888957211695,5449.40391863335,12341.664587561838,15.010273759846665,365.70711637728,2431.1684404063976,8158.155612950898
49,31401.996303945827,19542.755399232086,10864.974211587954,9386.501994111257,3593.729239165498,7222.249989915126,5290.678527245911,15033.524511532076,15.010273759846665,429.149877623725,2608.2811344844954,8676.20446489215
50,33001.350893749375,19151.013029321577,10692.157251820561,8408.377581679117,3662.9956266909444,7531.410307131191,5959.266020631907,14820.959236185678,15.010273759846665,408.87396525840967,2603.282817044069,10050.419948660652
51,32362.422954115387,23777.976401662072,10207.733425613269,7979.215575003796,3684.6610506792786,7887.385641475228,6607.698679692242,21348.87629637188,635.0122213163513,651.8038282965922,3140.3366069243557,14289.088681105333
52,31191.58781447491,22523.126622442767,9820.194364647434,8932.873360235653,3882.3610902167566,8190.046872245336,6776.948629393269,18730.10809668265,1807.8660340890763,1141.8393806983331,4218.769378996682,15618.652432326788
53,29956.961999614523,20606.01629409341,9510.163115874771,8691.682891166945,3879.763563383386,8051.983653368151,6517.2385990556495,16056.977675189033,2354.2128607149784,1294.6908004594843,4641.035804329152,13109.848799142716
54,28207.680509877988,18669.395462658857,9262.138116856635,7968.271273649642,3626.4020959215222,7725.081219261155,6114.4322038771,15117.255988920786,2465.8766139668114,1210.4780674058416,4505.874155441933,10458.463762799602
55,26055.072983094473,22679.34110137066,9063.718117642127,7393.652533229015,3425.5371211969846,7346.690714803361,5610.99014959996,15171.692616350692,2444.09346121391,1087.1963643648098,4234.0002623832415,8636.567422755532
56,23984.00282231311,20912.782636325264,8904.982118270527,9306.574392852881,3244.778949722634,6905.322009232169,5065.732664208024,14322.50022746438,2386.0593156269683,957.1000013708482,3912.61350269565,8534.907606935756
57,22198.402880202382,33166.969958332666,8777.993318773244,12281.083078495765,3050.4629831176007,6653.549287456094,4578.250459026623,6383.931925376832,2287.5232135141227,829.6737176374381,3594.764912646784,8248.462272897807
58,19703.99846795767,1708.4000182963273,10509.562611398514,12228.104607177433,3506.36067633109,6979.3023543020545,4232.747323087334,23633.074161057186,2199.213186685216,797.0032231315022,3222.88762109832,7038.282104396247
59,18027.771862908456,1708.9168510711158,11894.818045498725,10995.524990894999,3995.582658081872,7460.498099327063,4100.488794665992,18266.767879972213,2098.860875505351,753.6614432503416,2977.5925518064187,7666.9474478547945
60,17446.622476350687,3956.6181614944408,13003.0223927789,10926.123492668376,4836.668460401143,8675.069403826954,4129.991044511803,20885.734901084892,2006.2093055735158,704.9615825402736,2974.396405249316,9072.089796307157
61,17129.866022631762,4962.724015388899,13889.585870603036,10723.713946887741,5261.234980291582,9207.661353172909,4020.554977567266,21105.288521871276,1959.249203679646,654.4920210365792,2859.689646031655,8200.934181148978
62,23525.160148070776,19358.464346575198,14598.836652862348,10245.9302312327,5398.988458860654,9437.247218536015,3892.4981077028765,25548.67012293286,1920.122130346846,613.2497866806626,2733.505116246044,7345.679335853024
63,31995.815533181554,40221.93075022751,18586.974807174338,9883.038774845369,5957.418531465799,9839.720725753066,4025.4494505837247,23965.515271282682,1855.3776878726246,634.2862799416208,2639.8265664436735,7513.616362128229
64,36423.31759991291,44380.46093225389,22817.68286511968,11401.015394418822,7648.141411322698,12256.59795913847,4550.329231844736,31515.366144506886,1803.199799673894,591.3492953988491,2894.69083985807,11376.783901286946
65,36854.565017404704,43070.07123189604,34539.52742442238,11632.691725768465,7985.297319816705,12508.561466538888,4571.092860729279,32828.42588209278,1716.6757498959514,544.1618829577628,2936.642860207283,9263.877502890615
66,35926.53393325552,40787.54503555843,34539.52742442238,11166.567953489402,7947.976480285465,12508.561466538888,4480.358989702991,29596.760186211035,1654.0957556379878,498.5625047169,2902.3936681535847,8648.762458484824
67,39931.06983834033,42194.15944721832,34539.52742442238,10940.10346485791,7907.259676089444,12508.561466538888,4375.603586246518,31643.30758116701,1609.4734041234472,458.2507459358381,2878.3540397775764,8630.425942530203
68,47131.08858064363,48724.279004234944,34539.52742442238,10616.860548676686,7776.451397203742,12198.238897111552,4296.491276005445,30629.731081601072,1608.3927866016288,426.32484523520117,2875.2839051178235,8630.425942530203
69,55080.23848837288,52031.88078574845,34539.52742442238,10270.104412155124,7479.284242154157,12130.505229860932,4186.748262734452,26218.748761577288,1651.3994713430297,398.97035969529213,2845.9962974289115,8593.269365598948
70,66454.55852132125,62248.18612020641,29829.266482397434,10154.618828550716,7359.531049227045,11721.184982255001,4082.1423130927033,42112.80740998223,1731.8335968503557,376.6167992098734,2751.673093475028,8279.626746168073
71,71756.52918966407,105197.77079906905,29829.266482397434,11934.020650490535,7512.03061685033,11780.397159993927,3957.833001838305,41694.769739619245,1751.5426786435012,354.412593612421,2712.0566562344034,8142.521797148693
72,70121.07987745009,63966.89020325018,29829.266482397434,14033.478253493033,7738.682457542536,11576.941870439972,3934.407547797827,33295.97013133284,1740.5313179444042,330.9098362487475,2706.3268537639506,8634.321808664832
73,64959.71440874354,61740.835578845355,29829.266482397434,23134.238330160988,8005.479338584888,12508.561466538888,4227.786955111644,41597.63387809477,1917.4439785631307,317.9486217139363,2796.267168857926,10783.408873251095
74,59388.04010689119,57350.87647520542,29829.266482397434,24865.38156286524,8005.479338584888,12508.561466538888,4063.267873139588,43372.328292117,2054.419901835642,302.7559359574444,2883.2354012604264,10170.729574937874
75,53867.84616161028,51519.956958175186,29829.266482397434,24420.713012565233,8005.479338584888,12508.561466538888,3870.2073240686996,41307.400529071245,2236.783325890119,292.61837993621583,2859.82698484693,8820.103744351165
76,48522.08397746066,46322.003871228706,29829.266482397434,24122.86947847117,8005.479338584888,12508.561466538888,4021.218921963548,43963.85769513686,2403.6263417409805,283.8901588362911,2864.2175727387694,10111.015723557122
77,44562.25215881492,44108.41658814482,21111.200526288118,24361.302019950894,8005.479338584888,12508.561466538888,10679.867312664792,96708.922678009,2562.969207492449,281.88127413107674,3072.1899045413447,20621.516166149908
78,40722.99361892887,43841.6663587346,20786.212189718604,23901.491371517015,8005.479338584888,12508.561466538888,11292.727454793867,109292.66988554028,2724.6781777558654,279.433941664044,3812.55031416318,24772.04056261769
79,37175.94784556283,42388.948782850974,20526.221520463,22682.157438291557,8005.479338584888,12508.561466538888,10837.157676132374,52042.94759015452,2881.661846357832,277.7964163051085,3864.1296323786196,15798.272778658076
80,33672.69554054769,39713.11627207763,20318.228985058515,21705.296896757933,8005.479338584888,12508.561466538888,10519.395047798984,70536.63617427289,3150.872438678017,291.39251995688664,4275.547639110432,18844.642757656628
81,30344.15465843493,40443.97980908804,20151.834956734925,23091.348906183433,8005.479338584888,12508.561466538888,11774.317576196523,86603.35840756133,3524.1779884129273,332.187359851076,4651.944123031051,18878.71380377494
82,27346.77649964827,40107.39868621798,20018.71973407605,24030.881564957443,8005.479338584888,12508.561466538888,11745.842177434473,80975.36445224371,3971.8402767264897,504.66648444856645,5414.971030972198,23990.28853586233
83,24925.902131923714,36009.007596766656,19912.227555948957,25087.920202031804,8005.479338584888,22262.17720602061,11428.133160385212,62864.14860827805,4072.3760395243385,735.148308136841,5461.607359447437,18639.06513494333
84,22085.671481002824,34213.96128729388,17832.546117904785,24978.82951601167,8005.479338584888,22321.933828910303,11100.690134525432,55533.41499301173,4116.462139255407,829.585296758127,5361.517348378964,16161.244067415935
85,19638.76019481851,31623.182831855982,16168.800967469455,23766.31341806723,8005.479338584888,17002.211443833097,10206.306178702775,52945.20557173856,4187.042570271874,1252.4183817127257,5212.093376456273,15533.9578795843
86,17345.381423609324,28380.272219251998,14837.804847121191,22338.091352361083,8005.479338584888,16553.443253573452,9308.326502137092,61253.01800003254,4028.0808607567897,1374.5583882889389,5032.449164259266,14969.470694358339
87,16554.95201608005,25468.0521877921,13773.007950842577,20886.09048483955,8005.479338584888,17562.5652381573,8570.56425005249,57096.66397755593,3826.0452988562242,1339.4332022507795,4916.793128153077,15305.504538334244
88,14750.039950541372,25733.767741505224,12921.170433819687,20025.08014499118,8005.479338584888,16167.745187350472,7988.208010841699,51545.06784261651,3719.4617289766416,1345.6422070367475,4977.47448748632,17694.89024626639
89,14606.010798421958,19193.835316974753,11435.715873648629,16098.229380634886,8005.479338584888,12508.561466538888,7041.66125146638,7409.469076040645,3264.6627678767695,1169.34061431229,4073.988857137765,5985.295010686524
90,14468.232937516754,16730.320339633436,11656.937687514099,14113.284651282665,8005.479338584888,12508.561466538888,6406.1185210141575,7482.2938893761575,2670.406822902749,1037.9808315293355,3253.03908157608,6453.190733138176
91,15336.893782586445,19267.203314018174,11833.915138606468,14716.481157632308,8005.479338584888,12508.561466538888,8203.002772423692,13888.667439434052,2240.2882549276933,918.0686369321634,2628.5140188327737,6556.650662378353
92,15580.685882494678,20569.457604219217,11975.497099480363,17760.03002527296,8005.479338584888,12508.561466538888,10316.958888577654,22230.60422184316,1908.541990684914,800.4477248751964,2110.4512733982183,6068.649403218926
93,15063.825680364262,20506.797183404073,12088.762668179485,18565.881610558183,8005.479338584888,12992.761206432442,10873.136156281555,19160.171540086267,1742.1999042148348,707.9560138456901,1674.2134254472355,6183.203463412004
94,14564.588149149526,19569.829750234192,12179.375123138769,17317.312532847358,8005.479338584888,12508.561466538888,9956.105050704371,11155.198887044735,1554.372515297471,626.061028299167,1329.6252344718755,5989.101649262251
95,13887.645608153282,18269.94098489536,12251.865087106202,15842.726322935789,8005.479338584888,12508.561466538888,8868.91325939671,9060.892060908202,1409.9481522852846,557.4128949876996,1057.45593059003,5723.477780886664
96,13600.130077604943,17161.434439785677,12309.857058280159,14570.845098390508,8005.479338584888,12508.561466538888,7821.862388007041,8158.382728568401,1288.1109841790458,496.25972762800814,804.3155632660665,5502.283544415432
97,13389.99732859269,15862.602012785974,11656.445004224099,13212.468468711004,8005.479338584888,12508.561466538888,6859.886901653301,8271.703374797362,1154.2399204213666,427.86796130363865,578.2654663630343,4753.253357284777
98,13069.568961087554,14776.698748054407,11133.715360979242,12146.912210680372,8005.479338584888,12508.561466538888,6015.33737356928,8034.545453118562,1035.7598212373744,360.10388233458934,363.77320003857545,4753.253357284777
99,14130.979401862218,15112.37223977641,10715.531646383371,11307.56604770367,8005.479338584888,12508.561466538888,5324.465247251776,7178.915919596138,955.6313105449257,302.33334663856414,185.26876235458596,4753.253357284777
100,17624.158609354465,18275.307511469266,10380.984674706666,10741.390163848264,8005.479338584888,12508.561466538888,4745.287005727161,7340.533519414013,857.9571142807772,256.0160854531679,90.19260304137433,4753.253357284777
101,18521.461547605828,21416.621334647753,10113.3470973653,10193.13727187409,8005.479338584888,12508.561466538888,4243.835812603963,7412.891526221837,772.1369211662337,213.16659106029076,0.0,4753.253357284777
102,17999.044020713583,19389.450801360683,9899.237035492222,9606.538300182889,8005.479338584888,12508.561466538888,4025.5362435560733,7646.718352641023,709.9787354881644,173.880275624188,0.0,4625.029589189039
103,17755.6238704022,18253.94522230475,9727.94898599374,9283.231691936164,7312.152243582487,12508.561466538888,3810.6154414815687,7111.976348241934,667.9111903789153,140.41653754435788,0.0,4074.7775092050956
104,17628.377469979157,19317.722347703657,9195.227527252151,9571.320043598058,6621.341292105246,12508.561466538888,3934.645364163645,7028.68789345071,634.8654664425609,114.92093628438603,0.0,3621.7881223684967
105,16642.355049387777,17931.773896947292,8769.05036025889,9610.01171635444,5997.504196912175,12508.561466538888,3996.029795947091,8801.419393137456,640.5867587349604,102.20060960993551,0.0,3334.885560744164
106,15518.97632181212,16194.124375312158,8428.108626664269,9111.655664997525,5235.629519622006,12508.561466538888,3806.35661001531,8061.981646790152,673.7619905572088,100.24626627553064,0.0,3176.8241749214785
107,14532.108612842252,14698.225316509437,8155.355239788574,8461.707569833303,4547.080997199725,12508.561466538888,3571.312314451517,6910.6822464986635,718.3072675871973,100.00565120502064,0.0,3043.741641393867
108,13529.917030283175,13376.519772392954,7937.152530288023,8023.277055823219,3956.885552477944,12508.561466538888,3403.989640255631,7359.475933094286,791.4999349283885,93.97595708893017,0.0,2882.1637839445834
109,10245.3396908622,12297.874605050178,7762.59036268757,7666.886397392019,3503.058926261954,12508.561466538888,3365.8788640055777,7776.172350989036,936.4929064783062,96.12837761507551,0.0,2559.24060954227
110,6528.167493086721,11539.933294346705,7622.9406286072135,7458.282392188313,3140.2500675252186,12508.561466538888,3316.802593266965,7743.284039603236,1080.7127922199059,92.26818342481113,0.0,2164.6879961976397
111,2983.033368127431,10881.657630670883,8080.788848125554,7207.507706734169,2778.72837386095,12508.561466538888,3211.50054438767,7735.906130795189,1199.7221343129158,82.34622147614394,0.0,1733.2737737519951
112,2306.519966661429,10400.915067108228,8447.067423740215,6949.960168072227,2476.9953657824144,12508.561466538888,3045.0246287326045,7517.373144422672,1313.3865934361552,69.35450156000921,0.0,1221.625360855291
113,2307.5088980250835,12039.340713651269,8740.090284231937,6788.964423710064,2245.2792732141866,11170.744435002061,2959.195363204284,7424.838303906005,1398.9498498750831,53.90102149189779,0.0,705.766164654504
114,2306.519966661429,12417.677404407079,8974.508572625336,6674.91067907362,2098.0028733571326,10440.06459655318,2984.368416136726,6926.2558342139555,1319.9995227072775,41.66280526254576,0.0,206.4504225971146
115,2306.519966661429,11487.105188805719,9162.043203340045,6742.038697823257,2196.299139425467,9740.320478582968,3134.0179270449103,7125.536006875838,1313.7067051627416,31.45699220966919,0.0,100.0684917323111
116,2306.519966661429,11105.085928056278,9312.07090791181,6927.169200808264,2424.8771236718526,8364.65242789405,3504.9306758539824,7006.20422507984,1658.904202125896,23.844017260181932,0.0,100.0684917323111
117,2306.519966661429,11038.90954832102,9860.21296984612,7320.25576573623,2612.898472825835,7401.012122382916,4122.21197187903,7714.107237038099,2680.5461185113872,19.29007170985069,0.0,100.0684917323111
118,2305.531035297774,11172.698754128885,11696.853586644715,7634.488123006364,2816.0325607354257,6653.032058453997,4750.022127832382,14933.980185625685,2910.9890384874357,14.460491095991124,0.0,100.0684917323111
119,5194.09120718517,10559.769216255949,12885.206966084945,6803.906151448733,2990.806827694647,5392.4670823340175,5154.110664036825,10314.133164611418,5454.302545081201,95.5371751443832,0.0,100.0684917323111
120,5062.424701003762,12141.32955300368,12885.206966084968,6147.342010827957,2977.91257739766,4491.34836561532,5445.702680336311,10656.37169029085,5353.572903015429,447.58401847169796,0.0,4413.518749685133
121,5572.155922934614,13011.776844136437,12885.206966084923,5559.7185946807695,2918.66285042554,3771.8569742102054,5553.52205350862,10046.855995056441,5400.359527887963,454.15041288351284,0.0,7879.967254271058
122,4513.106314159487,13524.49727736091,12885.206966084945,5015.837747967298,2768.9621088102126,3083.2118711856247,5543.274290610073,9069.714294984722,5464.623601521048,476.5100504180788,0.0,9579.472413496103
123,2563.0809457243836,13772.991686747442,12885.206966084968,4813.696396967026,2578.435646405679,2987.989897518929,5457.034312347059,8360.371388634849,5797.9237026281735,519.955634323758,141.9706495526861,9381.632970712284
124,2559.0884932681815,13803.073874119636,12885.206966084934,4718.320825035866,2413.9606201171387,2785.9619571272624,5444.056179309505,8268.22930352691,5170.28194950254,549.8908543290371,973.8310734446483,8610.717028283647
125,2559.0884932681815,13735.78087509076,11429.407403780775,4580.376455067559,2271.7684415427766,2645.8426810790424,5521.575556666064,8673.677162826682,4827.036108489702,575.822826363358,1832.8330427412889,8589.829717729532
126,2570.0677375227365,16703.33485597851,11429.407403780797,4371.927873164294,2296.4461033116827,3007.020366974007,5730.02426829606,9387.301418792344,3871.4135688563892,576.3659791407845,2875.8514003556347,9649.677337981775
127,2581.0469817772923,16699.703533512973,11429.407403780764,5154.876155279606,2546.0520192409363,2881.9197159936284,5904.96503585228,10109.633175109038,2868.1821800462235,528.7968778363856,3428.6075408214874,11335.97770942166
128,2583.0432080053934,15250.162571729361,11429.407403780786,5511.719455913029,2777.5649871189476,2814.325009415521,6127.155211816938,9619.88382801915,2368.518387474968,461.397043069868,3598.7828236034993,12100.018786747376
129,2581.0469817772923,14118.41380609012,11429.40740378081,5514.484397753372,3004.5741962974425,2850.644553248533,6373.089004690471,10469.678372282004,2038.6564546615339,423.2253857581924,3659.7418313098333,12562.415595296845
130,2585.0394342334944,13334.417884753586,11429.407403780764,5204.022970926656,3299.7412705119377,2421.8721607754596,6593.542274950846,9962.242585344253,1960.7225145126542,409.9565679609871,3774.622676757203,12862.268605595147
131,2584.041321119444,12485.989456144845,11429.407403780786,5107.34877725133,3554.651790025676,2036.9173885502491,6850.044556091095,9936.783125314669,1766.3718111480487,424.17966548013675,3914.7764718917324,13631.51181445339
132,2837.370556880865,11738.580043757276,11647.382812499793,5105.040502232352,3774.961674209621,2532.8485447096677,7126.994457984231,10851.54077138338,963.1574356786348,442.2502118833884,4228.37349163176,14661.556101194701
133,2972.9515886974737,11285.148408285677,11647.382812499762,5233.611187458325,3991.9607825649227,2845.6001721606153,7384.847997386776,11631.289618746718,90.3935352106972,460.35550227270807,4351.113646627864,15005.950988436594
134,2581.0469817772923,16027.774793091488,11647.382812499773,5838.178743432637,4222.111481900217,3085.692247623214,7691.620094621912,10778.939193762913,15.010273759846665,410.36047405678335,4155.457208015288,13824.14248115429
135,2748.8235749225564,18292.727062975042,11647.382812499793,6528.529256518717,4458.655735164061,4001.221456162306,7954.660107107082,10498.875368663264,15.010273759846665,398.9521676868226,4332.125909570236,14679.062318642253
136,2842.891674639156,18452.37120548263,11647.382812499762,6716.955244850715,4804.886807817119,4787.165729989725,8138.239035652061,11539.343291498471,15.010273759846665,464.5653839988012,3987.799575914761,14777.587568457504
137,3179.848027952576,17680.905793577876,11647.382812499782,12333.358858654863,5073.82561694949,5415.921149051643,8329.997174025848,11654.289247872422,15.010273759846665,383.39591030195135,4186.730567157208,14142.602362692645
138,3713.9310665051394,17643.881727596923,11647.382812499805,20234.34518822737,5152.062476440491,5916.971154139944,8345.991432027418,12939.464527212216,15.010273759846665,347.7256113810444,3948.5020480573185,14093.460867254144
