,PGE_valley,PGE_bay,SCE,SDGE
227,3216.0,35.0,1303.94,255.60000000000002
228,3216.0,35.0,1303.94,255.60000000000002
229,3216.0,35.0,1303.94,255.60000000000002
230,3216.0,35.0,1303.94,255.60000000000002
231,3216.0,35.0,1303.94,255.60000000000002
232,3216.0,35.0,1303.94,255.60000000000002
233,3216.0,35.0,1303.94,255.60000000000002
234,3216.0,35.0,1303.94,255.60000000000002
235,3216.0,35.0,1303.94,255.60000000000002
236,3216.0,35.0,1303.94,255.60000000000002
237,3216.0,35.0,1303.94,255.60000000000002
238,3216.0,35.0,1303.94,255.60000000000002
239,3216.0,35.0,1303.94,255.60000000000002
240,3216.0,35.0,1303.94,255.60000000000002
241,3216.0,35.0,1303.94,255.60000000000002
242,3216.0,35.0,1303.94,255.60000000000002
243,3216.0,35.0,1303.94,255.60000000000002
244,3216.0,35.0,1303.94,255.60000000000002
245,3216.0,35.0,1303.94,255.60000000000002
246,3216.0,35.0,1303.94,255.60000000000002
247,3216.0,35.0,1303.94,255.60000000000002
248,3216.0,35.0,1303.94,255.60000000000002
249,3216.0,35.0,1303.94,255.60000000000002
250,3216.0,35.0,1303.94,255.60000000000002
251,3216.0,35.0,1303.94,255.60000000000002
252,3216.0,35.0,1303.94,255.60000000000002
253,3216.0,35.0,1303.94,255.60000000000002
254,3216.0,35.0,1303.94,255.60000000000002
255,3216.0,35.0,1303.94,255.60000000000002
256,3216.0,35.0,1303.94,255.60000000000002
257,3216.0,35.0,1303.94,255.60000000000002
258,3216.0,35.0,1303.94,255.60000000000002
259,3216.0,35.0,1303.94,255.60000000000002
260,3216.0,35.0,1303.94,255.60000000000002
261,3216.0,35.0,1303.94,255.60000000000002
262,3216.0,35.0,1303.94,255.60000000000002
263,3216.0,35.0,1303.94,255.60000000000002
264,3216.0,35.0,1303.94,255.60000000000002
265,3216.0,35.0,1303.94,255.60000000000002
266,3216.0,35.0,1303.94,255.60000000000002
267,3216.0,35.0,1303.94,255.60000000000002
268,3216.0,35.0,1303.94,255.60000000000002
269,3216.0,35.0,1303.94,255.60000000000002
270,3216.0,35.0,1303.94,255.60000000000002
271,3216.0,35.0,1303.94,255.60000000000002
272,3216.0,35.0,1303.94,255.60000000000002
273,3216.0,35.0,1303.94,255.60000000000002
274,3216.0,35.0,1303.94,255.60000000000002
275,3216.0,35.0,1303.94,255.60000000000002
276,3216.0,35.0,1303.94,255.60000000000002
277,3216.0,35.0,1303.94,255.60000000000002
278,3216.0,35.0,1303.94,255.60000000000002
279,3216.0,35.0,1303.94,255.60000000000002
280,3216.0,35.0,1303.94,255.60000000000002
281,3216.0,35.0,1303.94,255.60000000000002
282,3216.0,35.0,1303.94,255.60000000000002
283,3216.0,35.0,1303.94,255.60000000000002
284,3216.0,35.0,1303.94,255.60000000000002
285,3216.0,35.0,1303.94,255.60000000000002
286,3216.0,35.0,1303.94,255.60000000000002
287,3216.0,35.0,1303.94,255.60000000000002
288,3216.0,35.0,1303.94,255.60000000000002
289,3216.0,35.0,1303.94,255.60000000000002
290,3216.0,35.0,1303.94,255.60000000000002
291,3216.0,35.0,1303.94,255.60000000000002
292,3216.0,35.0,1303.94,255.60000000000002
293,3216.0,35.0,1303.94,255.60000000000002
294,3216.0,35.0,1303.94,255.60000000000002
295,3216.0,35.0,1303.94,255.60000000000002
296,3216.0,35.0,1303.94,255.60000000000002
297,3216.0,35.0,1303.94,255.60000000000002
298,3216.0,35.0,1303.94,255.60000000000002
299,3216.0,35.0,1303.94,255.60000000000002
300,3216.0,35.0,1303.94,255.60000000000002
301,3216.0,35.0,1303.94,255.60000000000002
302,3216.0,35.0,1303.94,255.60000000000002
303,3216.0,35.0,1303.94,255.60000000000002
304,3216.0,35.0,1303.94,255.60000000000002
305,3216.0,35.0,1303.94,255.60000000000002
306,3216.0,35.0,1303.94,255.60000000000002
307,3216.0,35.0,1303.94,255.60000000000002
308,3216.0,35.0,1303.94,255.60000000000002
309,3216.0,35.0,1303.94,255.60000000000002
310,3216.0,35.0,1303.94,255.60000000000002
311,3216.0,35.0,1303.94,255.60000000000002
312,3216.0,35.0,1303.94,255.60000000000002
313,3216.0,35.0,1303.94,255.60000000000002
314,3216.0,35.0,1303.94,255.60000000000002
315,3216.0,35.0,1303.94,255.60000000000002
316,3216.0,35.0,1303.94,255.60000000000002
317,3216.0,35.0,1303.94,255.60000000000002
318,3216.0,35.0,1303.94,255.60000000000002
319,3216.0,35.0,1303.94,255.60000000000002
320,3216.0,35.0,1303.94,255.60000000000002
321,3216.0,35.0,1303.94,255.60000000000002
322,3216.0,35.0,1303.94,255.60000000000002
323,3216.0,35.0,1303.94,255.60000000000002
324,3216.0,35.0,1303.94,255.60000000000002
325,3216.0,35.0,1303.94,255.60000000000002
326,3216.0,35.0,1303.94,255.60000000000002
327,3216.0,35.0,1303.94,255.60000000000002
328,3216.0,35.0,1303.94,255.60000000000002
329,3216.0,35.0,1303.94,255.60000000000002
330,3216.0,35.0,1303.94,255.60000000000002
331,3216.0,35.0,1303.94,255.60000000000002
332,3216.0,35.0,1303.94,255.60000000000002
333,3216.0,35.0,1303.94,255.60000000000002
334,3216.0,35.0,1303.94,255.60000000000002
335,3216.0,35.0,1303.94,255.60000000000002
336,3216.0,35.0,1303.94,255.60000000000002
337,3216.0,35.0,1303.94,255.60000000000002
338,3216.0,35.0,1303.94,255.60000000000002
339,3216.0,35.0,1303.94,255.60000000000002
340,3216.0,35.0,1303.94,255.60000000000002
341,3216.0,35.0,1303.94,255.60000000000002
342,3216.0,35.0,1303.94,255.60000000000002
343,3216.0,35.0,1303.94,255.60000000000002
344,3216.0,35.0,1303.94,255.60000000000002
345,3216.0,35.0,1303.94,255.60000000000002
346,3216.0,35.0,1303.94,255.60000000000002
347,3216.0,35.0,1303.94,255.60000000000002
348,3216.0,35.0,1303.94,255.60000000000002
349,3216.0,35.0,1303.94,255.60000000000002
350,3216.0,35.0,1303.94,255.60000000000002
351,3216.0,35.0,1303.94,255.60000000000002
352,3216.0,35.0,1303.94,255.60000000000002
353,3216.0,35.0,1303.94,255.60000000000002
354,3216.0,35.0,1303.94,255.60000000000002
355,3216.0,35.0,1303.94,255.60000000000002
356,3216.0,35.0,1303.94,255.60000000000002
357,3216.0,35.0,1303.94,255.60000000000002
358,3216.0,35.0,1303.94,255.60000000000002
359,3216.0,35.0,1303.94,255.60000000000002
360,3216.0,35.0,1303.94,255.60000000000002
361,3216.0,35.0,1303.94,255.60000000000002
362,3216.0,35.0,1303.94,255.60000000000002
363,3216.0,35.0,1303.94,255.60000000000002
364,3216.0,35.0,1303.94,255.60000000000002
365,3216.0,35.0,1303.94,255.60000000000002
366,3216.0,35.0,1303.94,255.60000000000002
367,3216.0,35.0,1303.94,255.60000000000002
368,3216.0,35.0,1303.94,255.60000000000002
369,3216.0,35.0,1303.94,255.60000000000002
370,3216.0,35.0,1303.94,255.60000000000002
371,3216.0,35.0,1303.94,255.60000000000002
372,3216.0,35.0,1303.94,255.60000000000002
373,3216.0,35.0,1303.94,255.60000000000002
374,3216.0,35.0,1303.94,255.60000000000002
375,3216.0,35.0,1303.94,255.60000000000002
376,3216.0,35.0,1303.94,255.60000000000002
377,3216.0,35.0,1303.94,255.60000000000002
378,3216.0,35.0,1303.94,255.60000000000002
379,3216.0,35.0,1303.94,255.60000000000002
380,3216.0,35.0,1303.94,255.60000000000002
381,3216.0,35.0,1303.94,255.60000000000002
382,3216.0,35.0,1303.94,255.60000000000002
383,3216.0,35.0,1303.94,255.60000000000002
384,3216.0,35.0,1303.94,255.60000000000002
385,3216.0,35.0,1303.94,255.60000000000002
386,3216.0,35.0,1303.94,255.60000000000002
387,3216.0,35.0,1303.94,255.60000000000002
388,3216.0,35.0,1303.94,255.60000000000002
389,3216.0,35.0,1303.94,255.60000000000002
390,3216.0,35.0,1303.94,255.60000000000002
391,3216.0,35.0,1303.94,255.60000000000002
392,3216.0,35.0,1303.94,255.60000000000002
393,3216.0,35.0,1303.94,255.60000000000002
394,3216.0,35.0,1303.94,255.60000000000002
395,3216.0,35.0,1303.94,255.60000000000002
396,3216.0,35.0,1303.94,255.60000000000002
397,3216.0,35.0,1303.94,255.60000000000002
398,3216.0,35.0,1303.94,255.60000000000002
399,3216.0,35.0,1303.94,255.60000000000002
400,3216.0,35.0,1303.94,255.60000000000002
401,3216.0,35.0,1303.94,255.60000000000002
402,3216.0,35.0,1303.94,255.60000000000002
403,3216.0,35.0,1303.94,255.60000000000002
404,3216.0,35.0,1303.94,255.60000000000002
405,3216.0,35.0,1303.94,255.60000000000002
406,3216.0,35.0,1303.94,255.60000000000002
407,3216.0,35.0,1303.94,255.60000000000002
408,3216.0,35.0,1303.94,255.60000000000002
409,3216.0,35.0,1303.94,255.60000000000002
410,3216.0,35.0,1303.94,255.60000000000002
411,3216.0,35.0,1303.94,255.60000000000002
412,3216.0,35.0,1303.94,255.60000000000002
413,3216.0,35.0,1303.94,255.60000000000002
414,3216.0,35.0,1303.94,255.60000000000002
415,3216.0,35.0,1303.94,255.60000000000002
416,3216.0,35.0,1303.94,255.60000000000002
417,3216.0,35.0,1303.94,255.60000000000002
418,3216.0,35.0,1303.94,255.60000000000002
419,3216.0,35.0,1303.94,255.60000000000002
420,3216.0,35.0,1303.94,255.60000000000002
421,3216.0,35.0,1303.94,255.60000000000002
422,3216.0,35.0,1303.94,255.60000000000002
423,3216.0,35.0,1303.94,255.60000000000002
424,3216.0,35.0,1303.94,255.60000000000002
425,3216.0,35.0,1303.94,255.60000000000002
426,3216.0,35.0,1303.94,255.60000000000002
427,3216.0,35.0,1303.94,255.60000000000002
428,3216.0,35.0,1303.94,255.60000000000002
429,3216.0,35.0,1303.94,255.60000000000002
430,3216.0,35.0,1303.94,255.60000000000002
431,3216.0,35.0,1303.94,255.60000000000002
432,3216.0,35.0,1303.94,255.60000000000002
433,3216.0,35.0,1303.94,255.60000000000002
434,3216.0,35.0,1303.94,255.60000000000002
435,3216.0,35.0,1303.94,255.60000000000002
436,3216.0,35.0,1303.94,255.60000000000002
437,3216.0,35.0,1303.94,255.60000000000002
438,3216.0,35.0,1303.94,255.60000000000002
439,3216.0,35.0,1303.94,255.60000000000002
440,3216.0,35.0,1303.94,255.60000000000002
441,3216.0,35.0,1303.94,255.60000000000002
442,3216.0,35.0,1303.94,255.60000000000002
443,3216.0,35.0,1303.94,255.60000000000002
444,3216.0,35.0,1303.94,255.60000000000002
445,3216.0,35.0,1303.94,255.60000000000002
446,3216.0,35.0,1303.94,255.60000000000002
447,3216.0,35.0,1303.94,255.60000000000002
448,3216.0,35.0,1303.94,255.60000000000002
449,3216.0,35.0,1303.94,255.60000000000002
450,3216.0,35.0,1303.94,255.60000000000002
451,3216.0,35.0,1303.94,255.60000000000002
452,3216.0,35.0,1303.94,255.60000000000002
453,3216.0,35.0,1303.94,255.60000000000002
454,3216.0,35.0,1303.94,255.60000000000002
455,3216.0,35.0,1303.94,255.60000000000002
456,3216.0,35.0,1303.94,255.60000000000002
457,3216.0,35.0,1303.94,255.60000000000002
458,3216.0,35.0,1303.94,255.60000000000002
459,3216.0,35.0,1303.94,255.60000000000002
460,3216.0,35.0,1303.94,255.60000000000002
461,3216.0,35.0,1303.94,255.60000000000002
462,3216.0,35.0,1303.94,255.60000000000002
463,3216.0,35.0,1303.94,255.60000000000002
464,3216.0,35.0,1303.94,255.60000000000002
465,3216.0,35.0,1303.94,255.60000000000002
466,3216.0,35.0,1303.94,255.60000000000002
467,3216.0,35.0,1303.94,255.60000000000002
468,3216.0,35.0,1303.94,255.60000000000002
469,3216.0,35.0,1303.94,255.60000000000002
470,3216.0,35.0,1303.94,255.60000000000002
471,3216.0,35.0,1303.94,255.60000000000002
472,3216.0,35.0,1303.94,255.60000000000002
473,3216.0,35.0,1303.94,255.60000000000002
474,3216.0,35.0,1303.94,255.60000000000002
475,3216.0,35.0,1303.94,255.60000000000002
476,3216.0,35.0,1303.94,255.60000000000002
477,3216.0,35.0,1303.94,255.60000000000002
478,3216.0,35.0,1303.94,255.60000000000002
479,3216.0,35.0,1303.94,255.60000000000002
480,3216.0,35.0,1303.94,255.60000000000002
481,3216.0,35.0,1303.94,255.60000000000002
482,3216.0,35.0,1303.94,255.60000000000002
483,3216.0,35.0,1303.94,255.60000000000002
484,3216.0,35.0,1303.94,255.60000000000002
485,3216.0,35.0,1303.94,255.60000000000002
486,3216.0,35.0,1303.94,255.60000000000002
487,3216.0,35.0,1303.94,255.60000000000002
488,3216.0,35.0,1303.94,255.60000000000002
489,3216.0,35.0,1303.94,255.60000000000002
490,3216.0,35.0,1303.94,255.60000000000002
491,3216.0,35.0,1303.94,255.60000000000002
492,3216.0,35.0,1303.94,255.60000000000002
493,3216.0,35.0,1303.94,255.60000000000002
494,3216.0,35.0,1303.94,255.60000000000002
495,3216.0,35.0,1303.94,255.60000000000002
496,3216.0,35.0,1303.94,255.60000000000002
497,3216.0,35.0,1303.94,255.60000000000002
498,3216.0,35.0,1303.94,255.60000000000002
499,3216.0,35.0,1303.94,255.60000000000002
500,3216.0,35.0,1303.94,255.60000000000002
501,3216.0,35.0,1303.94,255.60000000000002
502,3216.0,35.0,1303.94,255.60000000000002
503,3216.0,35.0,1303.94,255.60000000000002
504,3216.0,35.0,1303.94,255.60000000000002
505,3216.0,35.0,1303.94,255.60000000000002
506,3216.0,35.0,1303.94,255.60000000000002
507,3216.0,35.0,1303.94,255.60000000000002
508,3216.0,35.0,1303.94,255.60000000000002
509,3216.0,35.0,1303.94,255.60000000000002
510,3216.0,35.0,1303.94,255.60000000000002
511,3216.0,35.0,1303.94,255.60000000000002
512,3216.0,35.0,1303.94,255.60000000000002
513,3216.0,35.0,1303.94,255.60000000000002
514,3216.0,35.0,1303.94,255.60000000000002
515,3216.0,35.0,1303.94,255.60000000000002
516,3216.0,35.0,1303.94,255.60000000000002
517,3216.0,35.0,1303.94,255.60000000000002
518,3216.0,35.0,1303.94,255.60000000000002
519,3216.0,35.0,1303.94,255.60000000000002
520,3216.0,35.0,1303.94,255.60000000000002
521,3216.0,35.0,1303.94,255.60000000000002
522,3216.0,35.0,1303.94,255.60000000000002
523,3216.0,35.0,1303.94,255.60000000000002
524,3216.0,35.0,1303.94,255.60000000000002
525,3216.0,35.0,1303.94,255.60000000000002
526,3216.0,35.0,1303.94,255.60000000000002
527,3216.0,35.0,1303.94,255.60000000000002
528,3216.0,35.0,1303.94,255.60000000000002
529,3216.0,35.0,1303.94,255.60000000000002
530,3216.0,35.0,1303.94,255.60000000000002
531,3216.0,35.0,1303.94,255.60000000000002
532,3216.0,35.0,1303.94,255.60000000000002
533,3216.0,35.0,1303.94,255.60000000000002
534,3216.0,35.0,1303.94,255.60000000000002
535,3216.0,35.0,1303.94,255.60000000000002
536,3216.0,35.0,1303.94,255.60000000000002
537,3216.0,35.0,1303.94,255.60000000000002
538,3216.0,35.0,1303.94,255.60000000000002
539,3216.0,35.0,1303.94,255.60000000000002
540,3216.0,35.0,1303.94,255.60000000000002
541,3216.0,35.0,1303.94,255.60000000000002
542,3216.0,35.0,1303.94,255.60000000000002
543,3216.0,35.0,1303.94,255.60000000000002
544,3216.0,35.0,1303.94,255.60000000000002
545,3216.0,35.0,1303.94,255.60000000000002
546,3216.0,35.0,1303.94,255.60000000000002
547,3216.0,35.0,1303.94,255.60000000000002
548,3216.0,35.0,1303.94,255.60000000000002
549,3216.0,35.0,1303.94,255.60000000000002
550,3216.0,35.0,1303.94,255.60000000000002
551,3216.0,35.0,1303.94,255.60000000000002
552,3216.0,35.0,1303.94,255.60000000000002
553,3216.0,35.0,1303.94,255.60000000000002
554,3216.0,35.0,1303.94,255.60000000000002
555,3216.0,35.0,1303.94,255.60000000000002
556,3216.0,35.0,1303.94,255.60000000000002
557,3216.0,35.0,1303.94,255.60000000000002
558,3216.0,35.0,1303.94,255.60000000000002
559,3216.0,35.0,1303.94,255.60000000000002
560,3216.0,35.0,1303.94,255.60000000000002
561,3216.0,35.0,1303.94,255.60000000000002
562,3216.0,35.0,1303.94,255.60000000000002
563,3216.0,35.0,1303.94,255.60000000000002
564,3216.0,35.0,1303.94,255.60000000000002
565,3216.0,35.0,1303.94,255.60000000000002
566,3216.0,35.0,1303.94,255.60000000000002
567,3216.0,35.0,1303.94,255.60000000000002
568,3216.0,35.0,1303.94,255.60000000000002
569,3216.0,35.0,1303.94,255.60000000000002
570,3216.0,35.0,1303.94,255.60000000000002
571,3216.0,35.0,1303.94,255.60000000000002
572,3216.0,35.0,1303.94,255.60000000000002
573,3216.0,35.0,1303.94,255.60000000000002
574,3216.0,35.0,1303.94,255.60000000000002
575,3216.0,35.0,1303.94,255.60000000000002
576,3216.0,35.0,1303.94,255.60000000000002
577,3216.0,35.0,1303.94,255.60000000000002
578,3216.0,35.0,1303.94,255.60000000000002
579,3216.0,35.0,1303.94,255.60000000000002
580,3216.0,35.0,1303.94,255.60000000000002
