,Constraint,Time,Value
0,Bal5Constraint,1,32.88937481138
1,Bal5Constraint,2,32.88937481138
2,Bal5Constraint,3,32.88937481138
3,Bal5Constraint,4,32.88937481138
4,Bal5Constraint,5,32.88937481138
5,Bal5Constraint,6,32.889374811379994
6,Bal5Constraint,7,32.88937481138
7,Bal5Constraint,8,32.88937481138
8,Bal5Constraint,9,32.88937481138
9,Bal5Constraint,10,32.88937481138
10,Bal5Constraint,11,32.88937481138
11,Bal5Constraint,12,32.88937481138
12,Bal5Constraint,13,32.88937481138
13,Bal5Constraint,14,32.88937481138
14,Bal5Constraint,15,32.88937481138
15,Bal5Constraint,16,32.88937481138
16,Bal5Constraint,17,32.88937481138
17,Bal5Constraint,18,32.88937481138
18,Bal5Constraint,19,32.88937481138
19,Bal5Constraint,20,32.88937481138
20,Bal5Constraint,21,32.88937481138
21,Bal5Constraint,22,32.88937481138
22,Bal5Constraint,23,32.88937481138
23,Bal5Constraint,24,32.88937481138
24,Bal5Constraint,25,24.053861814012453
25,Bal5Constraint,26,24.053861814012453
26,Bal5Constraint,27,24.053861814012453
27,Bal5Constraint,28,24.053861814012453
28,Bal5Constraint,29,24.053861814012453
29,Bal5Constraint,30,24.053861814012453
30,Bal5Constraint,31,24.05386181401246
31,Bal5Constraint,32,24.053861814012453
32,Bal5Constraint,33,24.053861814012453
33,Bal5Constraint,34,24.053861814012453
34,Bal5Constraint,35,24.053861814012453
35,Bal5Constraint,36,24.053861814012453
36,Bal5Constraint,37,24.053861814012453
37,Bal5Constraint,38,24.053861814012453
38,Bal5Constraint,39,24.053861814012453
39,Bal5Constraint,40,24.053861814012453
40,Bal5Constraint,41,24.053861814012453
41,Bal5Constraint,42,24.053861814012453
42,Bal5Constraint,43,24.053861814012453
43,Bal5Constraint,44,24.053861814012453
44,Bal5Constraint,45,24.053861814012457
45,Bal5Constraint,46,24.053861814012453
46,Bal5Constraint,47,24.053861814012453
47,Bal5Constraint,48,24.053861814012453
