,Generator,Time,Value,Zones,Type,$/MWh
0,BASICE_2_UNITS,1,81.0,PGE_valley,Gas,30.9424
1,BASICE_2_UNITS,2,81.0,PGE_valley,Gas,30.9424
2,BASICE_2_UNITS,3,81.0,PGE_valley,Gas,30.9424
3,BASICE_2_UNITS,4,81.0,PGE_valley,Gas,30.9424
4,BASICE_2_UNITS,5,81.0,PGE_valley,Gas,30.9424
5,BASICE_2_UNITS,6,81.0,PGE_valley,Gas,30.9424
6,BASICE_2_UNITS,7,81.0,PGE_valley,Gas,30.9424
7,BASICE_2_UNITS,8,81.0,PGE_valley,Gas,30.9424
8,BASICE_2_UNITS,9,81.0,PGE_valley,Gas,30.9424
9,BASICE_2_UNITS,10,81.0,PGE_valley,Gas,30.9424
10,BASICE_2_UNITS,11,81.0,PGE_valley,Gas,30.9424
11,BASICE_2_UNITS,12,81.0,PGE_valley,Gas,30.9424
12,BASICE_2_UNITS,13,81.0,PGE_valley,Gas,30.9424
13,BASICE_2_UNITS,14,81.0,PGE_valley,Gas,30.9424
14,BASICE_2_UNITS,15,81.0,PGE_valley,Gas,30.9424
15,BASICE_2_UNITS,16,81.0,PGE_valley,Gas,30.9424
16,BASICE_2_UNITS,17,81.0,PGE_valley,Gas,30.9424
17,BASICE_2_UNITS,18,81.0,PGE_valley,Gas,30.9424
18,BASICE_2_UNITS,19,81.0,PGE_valley,Gas,30.9424
19,BASICE_2_UNITS,20,81.0,PGE_valley,Gas,30.9424
20,BASICE_2_UNITS,21,81.0,PGE_valley,Gas,30.9424
21,BASICE_2_UNITS,22,81.0,PGE_valley,Gas,30.9424
22,BASICE_2_UNITS,23,81.0,PGE_valley,Gas,30.9424
23,BASICE_2_UNITS,24,81.0,PGE_valley,Gas,30.9424
24,DALYCT_1_FCELL,1,0.0,PGE_valley,Gas,35.2762
25,DALYCT_1_FCELL,2,0.0,PGE_valley,Gas,35.2762
26,DALYCT_1_FCELL,3,0.0,PGE_valley,Gas,35.2762
27,DALYCT_1_FCELL,4,0.0,PGE_valley,Gas,35.2762
28,DALYCT_1_FCELL,5,0.0,PGE_valley,Gas,35.2762
29,DALYCT_1_FCELL,6,0.0,PGE_valley,Gas,35.2762
30,DALYCT_1_FCELL,7,0.0,PGE_valley,Gas,35.2762
31,DALYCT_1_FCELL,8,0.0,PGE_valley,Gas,35.2762
32,DALYCT_1_FCELL,9,0.0,PGE_valley,Gas,35.2762
33,DALYCT_1_FCELL,10,0.0,PGE_valley,Gas,35.2762
34,DALYCT_1_FCELL,11,0.0,PGE_valley,Gas,35.2762
35,DALYCT_1_FCELL,12,0.0,PGE_valley,Gas,35.2762
36,DALYCT_1_FCELL,13,0.0,PGE_valley,Gas,35.2762
37,DALYCT_1_FCELL,14,0.0,PGE_valley,Gas,35.2762
38,DALYCT_1_FCELL,15,0.0,PGE_valley,Gas,35.2762
39,DALYCT_1_FCELL,16,0.0,PGE_valley,Gas,35.2762
40,DALYCT_1_FCELL,17,0.0,PGE_valley,Gas,35.2762
41,DALYCT_1_FCELL,18,0.0,PGE_valley,Gas,35.2762
42,DALYCT_1_FCELL,19,0.0,PGE_valley,Gas,35.2762
43,DALYCT_1_FCELL,20,0.0,PGE_valley,Gas,35.2762
44,DALYCT_1_FCELL,21,0.0,PGE_valley,Gas,35.2762
45,DALYCT_1_FCELL,22,0.0,PGE_valley,Gas,35.2762
46,DALYCT_1_FCELL,23,0.0,PGE_valley,Gas,35.2762
47,DALYCT_1_FCELL,24,0.0,PGE_valley,Gas,35.2762
48,TANHIL_6_SOLART,1,0.0,PGE_valley,Gas,34.903400000000005
49,TANHIL_6_SOLART,2,0.0,PGE_valley,Gas,34.903400000000005
50,TANHIL_6_SOLART,3,0.0,PGE_valley,Gas,34.903400000000005
51,TANHIL_6_SOLART,4,0.0,PGE_valley,Gas,34.903400000000005
52,TANHIL_6_SOLART,5,0.0,PGE_valley,Gas,34.903400000000005
53,TANHIL_6_SOLART,6,0.0,PGE_valley,Gas,34.903400000000005
54,TANHIL_6_SOLART,7,0.0,PGE_valley,Gas,34.903400000000005
55,TANHIL_6_SOLART,8,0.0,PGE_valley,Gas,34.903400000000005
56,TANHIL_6_SOLART,9,0.0,PGE_valley,Gas,34.903400000000005
57,TANHIL_6_SOLART,10,0.0,PGE_valley,Gas,34.903400000000005
58,TANHIL_6_SOLART,11,0.0,PGE_valley,Gas,34.903400000000005
59,TANHIL_6_SOLART,12,0.0,PGE_valley,Gas,34.903400000000005
60,TANHIL_6_SOLART,13,0.0,PGE_valley,Gas,34.903400000000005
61,TANHIL_6_SOLART,14,0.0,PGE_valley,Gas,34.903400000000005
62,TANHIL_6_SOLART,15,0.0,PGE_valley,Gas,34.903400000000005
63,TANHIL_6_SOLART,16,0.0,PGE_valley,Gas,34.903400000000005
64,TANHIL_6_SOLART,17,0.0,PGE_valley,Gas,34.903400000000005
65,TANHIL_6_SOLART,18,0.0,PGE_valley,Gas,34.903400000000005
66,TANHIL_6_SOLART,19,0.0,PGE_valley,Gas,34.903400000000005
67,TANHIL_6_SOLART,20,0.0,PGE_valley,Gas,34.903400000000005
