,Generator,Time,Value,Zones,Type,$/MWh
0,GWFPWR_1_UNITS,1,0.0,PGE_valley,Gas,55.454
1,GWFPWR_1_UNITS,2,0.0,PGE_valley,Gas,55.454
2,GWFPWR_1_UNITS,3,0.0,PGE_valley,Gas,55.454
3,GWFPWR_1_UNITS,4,0.0,PGE_valley,Gas,55.454
4,GWFPWR_1_UNITS,5,0.0,PGE_valley,Gas,55.454
5,GWFPWR_1_UNITS,6,0.0,PGE_valley,Gas,55.454
6,GWFPWR_1_UNITS,7,0.0,PGE_valley,Gas,55.454
7,GWFPWR_1_UNITS,8,0.0,PGE_valley,Gas,55.454
8,GWFPWR_1_UNITS,9,0.0,PGE_valley,Gas,55.454
9,GWFPWR_1_UNITS,10,0.0,PGE_valley,Gas,55.454
10,GWFPWR_1_UNITS,11,0.0,PGE_valley,Gas,55.454
11,GWFPWR_1_UNITS,12,0.0,PGE_valley,Gas,55.454
12,GWFPWR_1_UNITS,13,0.0,PGE_valley,Gas,55.454
13,GWFPWR_1_UNITS,14,0.0,PGE_valley,Gas,55.454
14,GWFPWR_1_UNITS,15,0.0,PGE_valley,Gas,55.454
15,GWFPWR_1_UNITS,16,0.0,PGE_valley,Gas,55.454
16,GWFPWR_1_UNITS,17,0.0,PGE_valley,Gas,55.454
17,GWFPWR_1_UNITS,18,0.0,PGE_valley,Gas,55.454
18,GWFPWR_1_UNITS,19,0.0,PGE_valley,Gas,55.454
19,GWFPWR_1_UNITS,20,0.0,PGE_valley,Gas,55.454
20,GWFPWR_1_UNITS,21,0.0,PGE_valley,Gas,55.454
21,GWFPWR_1_UNITS,22,0.0,PGE_valley,Gas,55.454
22,GWFPWR_1_UNITS,23,0.0,PGE_valley,Gas,55.454
23,GWFPWR_1_UNITS,24,0.0,PGE_valley,Gas,55.454
24,LAPLMA_2_UNIT1,1,155.88,PGE_valley,Gas,27.96
25,LAPLMA_2_UNIT1,2,155.88,PGE_valley,Gas,27.96
26,LAPLMA_2_UNIT1,3,155.88,PGE_valley,Gas,27.96
27,LAPLMA_2_UNIT1,4,155.88,PGE_valley,Gas,27.96
28,LAPLMA_2_UNIT1,5,155.88,PGE_valley,Gas,27.96
29,LAPLMA_2_UNIT1,6,155.88,PGE_valley,Gas,27.96
30,LAPLMA_2_UNIT1,7,155.88,PGE_valley,Gas,27.96
31,LAPLMA_2_UNIT1,8,155.88,PGE_valley,Gas,27.96
32,LAPLMA_2_UNIT1,9,155.88,PGE_valley,Gas,27.96
33,LAPLMA_2_UNIT1,10,155.88,PGE_valley,Gas,27.96
34,LAPLMA_2_UNIT1,11,155.88,PGE_valley,Gas,27.96
35,LAPLMA_2_UNIT1,12,155.88,PGE_valley,Gas,27.96
36,LAPLMA_2_UNIT1,13,155.88,PGE_valley,Gas,27.96
37,LAPLMA_2_UNIT1,14,155.88,PGE_valley,Gas,27.96
38,LAPLMA_2_UNIT1,15,155.88,PGE_valley,Gas,27.96
39,LAPLMA_2_UNIT1,16,155.88,PGE_valley,Gas,27.96
40,LAPLMA_2_UNIT1,17,155.88,PGE_valley,Gas,27.96
41,LAPLMA_2_UNIT1,18,155.88,PGE_valley,Gas,27.96
42,LAPLMA_2_UNIT1,19,155.88,PGE_valley,Gas,27.96
43,LAPLMA_2_UNIT1,20,155.88,PGE_valley,Gas,27.96
44,LAPLMA_2_UNIT1,21,155.88,PGE_valley,Gas,27.96
45,LAPLMA_2_UNIT1,22,155.88,PGE_valley,Gas,27.96
46,LAPLMA_2_UNIT1,23,155.88,PGE_valley,Gas,27.96
47,LAPLMA_2_UNIT1,24,155.88,PGE_valley,Gas,27.96
48,CHEVCY_1_UNIT,1,0.0,PGE_valley,Gas,37.3732
49,CHEVCY_1_UNIT,2,0.0,PGE_valley,Gas,37.3732
50,CHEVCY_1_UNIT,3,0.0,PGE_valley,Gas,37.3732
51,CHEVCY_1_UNIT,4,0.0,PGE_valley,Gas,37.3732
52,CHEVCY_1_UNIT,5,0.0,PGE_valley,Gas,37.3732
53,CHEVCY_1_UNIT,6,0.0,PGE_valley,Gas,37.3732
54,CHEVCY_1_UNIT,7,0.0,PGE_valley,Gas,37.3732
55,CHEVCY_1_UNIT,8,0.0,PGE_valley,Gas,37.3732
56,CHEVCY_1_UNIT,9,0.0,PGE_valley,Gas,37.3732
57,CHEVCY_1_UNIT,10,0.0,PGE_valley,Gas,37.3732
58,CHEVCY_1_UNIT,11,0.0,PGE_valley,Gas,37.3732
59,CHEVCY_1_UNIT,12,0.0,PGE_valley,Gas,37.3732
60,CHEVCY_1_UNIT,13,0.0,PGE_valley,Gas,37.3732
61,CHEVCY_1_UNIT,14,0.0,PGE_valley,Gas,37.3732
62,CHEVCY_1_UNIT,15,0.0,PGE_valley,Gas,37.3732
63,CHEVCY_1_UNIT,16,0.0,PGE_valley,Gas,37.3732
64,CHEVCY_1_UNIT,17,0.0,PGE_valley,Gas,37.3732
65,CHEVCY_1_UNIT,18,0.0,PGE_valley,Gas,37.3732
66,CHEVCY_1_UNIT,19,0.0,PGE_valley,Gas,37.3732
67,CHEVCY_1_UNIT,20,0.0,PGE_valley,Gas,37.3732
68,CHEVCY_1_UNIT,21,0.0,PGE_valley,Gas,37.3732
69,CHEVCY_1_UNIT,22,0.0,PGE_valley,Gas,37.3732
70,CHEVCY_1_UNIT,23,0.0,PGE_valley,Gas,37.3732
71,CHEVCY_1_UNIT,24,0.0,PGE_valley,Gas,37.3732
72,AGRICO_6_PL3N5,1,0.0,PGE_valley,Gas,37.3732
73,AGRICO_6_PL3N5,2,0.0,PGE_valley,Gas,37.3732
74,AGRICO_6_PL3N5,3,0.0,PGE_valley,Gas,37.3732
75,AGRICO_6_PL3N5,4,0.0,PGE_valley,Gas,37.3732
76,AGRICO_6_PL3N5,5,0.0,PGE_valley,Gas,37.3732
77,AGRICO_6_PL3N5,6,0.0,PGE_valley,Gas,37.3732
78,AGRICO_6_PL3N5,7,0.0,PGE_valley,Gas,37.3732
79,AGRICO_6_PL3N5,8,0.0,PGE_valley,Gas,37.3732
80,AGRICO_6_PL3N5,9,0.0,PGE_valley,Gas,37.3732
81,AGRICO_6_PL3N5,10,0.0,PGE_valley,Gas,37.3732
82,AGRICO_6_PL3N5,11,0.0,PGE_valley,Gas,37.3732
83,AGRICO_6_PL3N5,12,0.0,PGE_valley,Gas,37.3732
84,AGRICO_6_PL3N5,13,0.0,PGE_valley,Gas,37.3732
85,AGRICO_6_PL3N5,14,0.0,PGE_valley,Gas,37.3732
86,AGRICO_6_PL3N5,15,0.0,PGE_valley,Gas,37.3732
87,AGRICO_6_PL3N5,16,0.0,PGE_valley,Gas,37.3732
88,AGRICO_6_PL3N5,17,0.0,PGE_valley,Gas,37.3732
89,AGRICO_6_PL3N5,18,0.0,PGE_valley,Gas,37.3732
90,AGRICO_6_PL3N5,19,0.0,PGE_valley,Gas,37.3732
91,AGRICO_6_PL3N5,20,0.0,PGE_valley,Gas,37.3732
92,AGRICO_6_PL3N5,21,0.0,PGE_valley,Gas,37.3732
93,AGRICO_6_PL3N5,22,0.0,PGE_valley,Gas,37.3732
94,AGRICO_6_PL3N5,23,0.0,PGE_valley,Gas,37.3732
95,AGRICO_6_PL3N5,24,0.0,PGE_valley,Gas,37.3732
96,CHEVCO_6_UNIT1,1,0.0,PGE_valley,Gas,37.3732
97,CHEVCO_6_UNIT1,2,0.0,PGE_valley,Gas,37.3732
98,CHEVCO_6_UNIT1,3,0.0,PGE_valley,Gas,37.3732
99,CHEVCO_6_UNIT1,4,0.0,PGE_valley,Gas,37.3732
100,CHEVCO_6_UNIT1,5,0.0,PGE_valley,Gas,37.3732
101,CHEVCO_6_UNIT1,6,0.0,PGE_valley,Gas,37.3732
102,CHEVCO_6_UNIT1,7,0.0,PGE_valley,Gas,37.3732
103,CHEVCO_6_UNIT1,8,0.0,PGE_valley,Gas,37.3732
104,CHEVCO_6_UNIT1,9,0.0,PGE_valley,Gas,37.3732
105,CHEVCO_6_UNIT1,10,0.0,PGE_valley,Gas,37.3732
106,CHEVCO_6_UNIT1,11,0.0,PGE_valley,Gas,37.3732
107,CHEVCO_6_UNIT1,12,0.0,PGE_valley,Gas,37.3732
108,CHEVCO_6_UNIT1,13,0.0,PGE_valley,Gas,37.3732
109,CHEVCO_6_UNIT1,14,0.0,PGE_valley,Gas,37.3732
110,CHEVCO_6_UNIT1,15,0.0,PGE_valley,Gas,37.3732
111,CHEVCO_6_UNIT1,16,0.0,PGE_valley,Gas,37.3732
112,CHEVCO_6_UNIT1,17,0.0,PGE_valley,Gas,37.3732
113,CHEVCO_6_UNIT1,18,0.0,PGE_valley,Gas,37.3732
114,CHEVCO_6_UNIT1,19,0.0,PGE_valley,Gas,37.3732
115,CHEVCO_6_UNIT1,20,0.0,PGE_valley,Gas,37.3732
116,CHEVCO_6_UNIT1,21,0.0,PGE_valley,Gas,37.3732
117,CHEVCO_6_UNIT1,22,0.0,PGE_valley,Gas,37.3732
118,CHEVCO_6_UNIT1,23,0.0,PGE_valley,Gas,37.3732
119,CHEVCO_6_UNIT1,24,0.0,PGE_valley,Gas,37.3732
120,DALYCT_1_FCELL,1,0.0,PGE_valley,Gas,35.2762
121,DALYCT_1_FCELL,2,0.0,PGE_valley,Gas,35.2762
