,Generator,Time,Value,Zones,Type,$/MWh
0,GWFPWR_1_UNITS,1,0.0,PGE_valley,Gas,56.059799999999996
1,GWFPWR_1_UNITS,2,0.0,PGE_valley,Gas,56.059799999999996
2,GWFPWR_1_UNITS,3,0.0,PGE_valley,Gas,56.059799999999996
3,GWFPWR_1_UNITS,4,0.0,PGE_valley,Gas,56.059799999999996
4,GWFPWR_1_UNITS,5,0.0,PGE_valley,Gas,56.059799999999996
5,GWFPWR_1_UNITS,6,0.0,PGE_valley,Gas,56.059799999999996
6,GWFPWR_1_UNITS,7,0.0,PGE_valley,Gas,56.059799999999996
7,GWFPWR_1_UNITS,8,0.0,PGE_valley,Gas,56.059799999999996
8,GWFPWR_1_UNITS,9,0.0,PGE_valley,Gas,56.059799999999996
9,GWFPWR_1_UNITS,10,0.0,PGE_valley,Gas,56.059799999999996
10,GWFPWR_1_UNITS,11,0.0,PGE_valley,Gas,56.059799999999996
11,GWFPWR_1_UNITS,12,0.0,PGE_valley,Gas,56.059799999999996
12,GWFPWR_1_UNITS,13,0.0,PGE_valley,Gas,56.059799999999996
13,GWFPWR_1_UNITS,14,0.0,PGE_valley,Gas,56.059799999999996
14,GWFPWR_1_UNITS,15,0.0,PGE_valley,Gas,56.059799999999996
15,GWFPWR_1_UNITS,16,0.0,PGE_valley,Gas,56.059799999999996
16,GWFPWR_1_UNITS,17,0.0,PGE_valley,Gas,56.059799999999996
17,GWFPWR_1_UNITS,18,0.0,PGE_valley,Gas,56.059799999999996
18,GWFPWR_1_UNITS,19,0.0,PGE_valley,Gas,56.059799999999996
19,GWFPWR_1_UNITS,20,0.0,PGE_valley,Gas,56.059799999999996
20,GWFPWR_1_UNITS,21,0.0,PGE_valley,Gas,56.059799999999996
21,GWFPWR_1_UNITS,22,0.0,PGE_valley,Gas,56.059799999999996
22,GWFPWR_1_UNITS,23,0.0,PGE_valley,Gas,56.059799999999996
23,GWFPWR_1_UNITS,24,0.0,PGE_valley,Gas,56.059799999999996
24,LAPLMA_2_UNIT1,1,0.0,PGE_valley,Gas,30.3832
25,LAPLMA_2_UNIT1,2,0.0,PGE_valley,Gas,30.3832
26,LAPLMA_2_UNIT1,3,0.0,PGE_valley,Gas,30.3832
27,LAPLMA_2_UNIT1,4,0.0,PGE_valley,Gas,30.3832
28,LAPLMA_2_UNIT1,5,0.0,PGE_valley,Gas,30.3832
29,LAPLMA_2_UNIT1,6,0.0,PGE_valley,Gas,30.3832
30,LAPLMA_2_UNIT1,7,0.0,PGE_valley,Gas,30.3832
31,LAPLMA_2_UNIT1,8,0.0,PGE_valley,Gas,30.3832
32,LAPLMA_2_UNIT1,9,0.0,PGE_valley,Gas,30.3832
33,LAPLMA_2_UNIT1,10,0.0,PGE_valley,Gas,30.3832
34,LAPLMA_2_UNIT1,11,0.0,PGE_valley,Gas,30.3832
35,LAPLMA_2_UNIT1,12,0.0,PGE_valley,Gas,30.3832
36,LAPLMA_2_UNIT1,13,0.0,PGE_valley,Gas,30.3832
37,LAPLMA_2_UNIT1,14,0.0,PGE_valley,Gas,30.3832
38,LAPLMA_2_UNIT1,15,0.0,PGE_valley,Gas,30.3832
39,LAPLMA_2_UNIT1,16,0.0,PGE_valley,Gas,30.3832
40,LAPLMA_2_UNIT1,17,0.0,PGE_valley,Gas,30.3832
41,LAPLMA_2_UNIT1,18,0.0,PGE_valley,Gas,30.3832
42,LAPLMA_2_UNIT1,19,0.0,PGE_valley,Gas,30.3832
43,LAPLMA_2_UNIT1,20,0.0,PGE_valley,Gas,30.3832
44,LAPLMA_2_UNIT1,21,0.0,PGE_valley,Gas,30.3832
45,LAPLMA_2_UNIT1,22,0.0,PGE_valley,Gas,30.3832
46,LAPLMA_2_UNIT1,23,0.0,PGE_valley,Gas,30.3832
47,LAPLMA_2_UNIT1,24,0.0,PGE_valley,Gas,30.3832
48,CHEVCY_1_UNIT,1,0.0,PGE_valley,Gas,37.979000000000006
49,CHEVCY_1_UNIT,2,0.0,PGE_valley,Gas,37.979000000000006
50,CHEVCY_1_UNIT,3,0.0,PGE_valley,Gas,37.979000000000006
51,CHEVCY_1_UNIT,4,0.0,PGE_valley,Gas,37.979000000000006
52,CHEVCY_1_UNIT,5,0.0,PGE_valley,Gas,37.979000000000006
53,CHEVCY_1_UNIT,6,0.0,PGE_valley,Gas,37.979000000000006
54,CHEVCY_1_UNIT,7,0.0,PGE_valley,Gas,37.979000000000006
55,CHEVCY_1_UNIT,8,0.0,PGE_valley,Gas,37.979000000000006
56,CHEVCY_1_UNIT,9,0.0,PGE_valley,Gas,37.979000000000006
57,CHEVCY_1_UNIT,10,0.0,PGE_valley,Gas,37.979000000000006
58,CHEVCY_1_UNIT,11,0.0,PGE_valley,Gas,37.979000000000006
59,CHEVCY_1_UNIT,12,0.0,PGE_valley,Gas,37.979000000000006
60,CHEVCY_1_UNIT,13,0.0,PGE_valley,Gas,37.979000000000006
