,Zone,Time,Value
0,PGE_bay,1,3.516306810402435
1,PGE_bay,2,2.7518922864019055
2,PGE_bay,3,3.3634239056023287
3,PGE_bay,4,3.210541000802222
4,PGE_bay,5,4.127838429602858
5,PGE_bay,6,2.7518922864019055
6,PGE_bay,7,4.892252953603388
7,PGE_bay,8,5.350901668003704
8,PGE_bay,9,6.115316192004233
9,PGE_bay,10,10.701803336007409
10,PGE_bay,11,10.090271716806987
11,PGE_bay,12,16.51135371841143
12,PGE_bay,13,6.5739649064045516
13,PGE_bay,14,4.5864871440031765
14,PGE_bay,15,3.516306810402435
15,PGE_bay,16,2.446126476801694
16,PGE_bay,17,2.2932435720015882
17,PGE_bay,18,4.5864871440031765
18,PGE_bay,19,5.809550382404023
19,PGE_bay,20,10.396037526407198
20,PGE_bay,21,8.867208478406143
21,PGE_bay,22,31.49387838882181
22,PGE_bay,23,36.997662961625615
23,PGE_bay,24,55.80226025203864
24,SCE,1,13.237860933279755
25,SCE,2,10.36006507821894
26,SCE,3,12.66230176226759
27,SCE,4,12.086742591255424
28,SCE,5,15.540097617328406
29,SCE,6,10.36006507821894
30,SCE,7,18.417893472389228
31,SCE,8,20.144570985425712
32,SCE,9,23.022366840486523
33,SCE,10,40.289141970851425
34,SCE,11,37.986905286802774
35,SCE,12,62.160390469313626
36,SCE,13,24.74904435352302
37,SCE,14,17.266775130364902
38,SCE,15,13.237860933279755
39,SCE,16,9.208946736194614
40,SCE,17,8.633387565182451
41,SCE,18,17.266775130364902
42,SCE,19,21.871248498462204
43,SCE,20,39.1380236288271
44,SCE,21,33.38243191870548
45,SCE,22,118.56518922850563
46,SCE,23,139.2853193849435
47,SCE,24,210.07909741943962
48,SDGE,1,2.102889367005378
49,SDGE,2,1.6457395046129044
50,SDGE,3,2.011459394526883
51,SDGE,4,1.9200294220483878
52,SDGE,5,2.4686092569193563
53,SDGE,6,1.6457395046129044
54,SDGE,7,2.9257591193118304
55,SDGE,8,3.2000490367473136
56,SDGE,9,3.6571988991397864
57,SDGE,10,6.400098073494627
58,SDGE,11,6.03437818358065
59,SDGE,12,9.874437027677425
60,SDGE,13,3.9314888165752713
61,SDGE,14,2.742899174354841
62,SDGE,15,2.102889367005378
63,SDGE,16,1.4628795596559152
64,SDGE,17,1.3714495871774206
65,SDGE,18,2.742899174354841
66,SDGE,19,3.474338954182798
67,SDGE,20,6.217238128537638
68,SDGE,21,5.302938403752693
69,SDGE,22,18.834574330569904
70,SDGE,23,22.12605333979571
71,SDGE,24,33.371939954650564
72,PGE_valley,1,1.8753636322146319
73,PGE_valley,2,1.4676758860810164
74,PGE_valley,3,1.7938260829879087
75,PGE_valley,4,1.712288533761185
